alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;132.1449880235526;250000.0;72.984;0.0;65.71073751969772;31.537000000000017;47.43783470635626;62.606;35.27470030111926;41144.26622340627;0.0;53514.5628148412;25626.958833508463;41824.95243620201;51726.99973184039;36162.25996020169;28.753333559581673;0.0;28.860432951379252;14.59092392585575;20.26119032687304;24.75659893321636;14.922508326646522;75.49625274220784;0.0;54.017527800654726;7.509625820290107;7.3813297448422555;29.837219179529683;21.068949774964153;4450429.807653157;0.0;176884208.0711902;28984584.40054554;133209059.67463097;33415134.216743425;48014147.61952571
0.0;43.34425708187716;66771.22505691361;72.984;0.0;9.070671744064123e-13;31.537000000000003;2.4379304047599407e-08;0.0;0.0;41144.266223407154;0.0;-1.4157421901472844e-09;25626.958833517805;0.0;0.0;-9.940094969351776e-09;28.753333559581595;0.0;0.0;14.590923925855751;-4.035601863584016e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290103;3.0819347074384495e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544018;0.0;-1.3131648302078247e-07;0.0
0.01;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
0.02;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
0.03;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
0.04;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
0.05;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
0.06;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
0.07;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
0.08;43.344257082863066;66771.22505398608;72.984;0.0;0.0;31.53699999999981;1.8705570041933197e-08;0.0;0.0;41144.266223407154;-6.002665031701326e-11;-1.1146994438604452e-09;25626.958833517463;-2.927438327977252e-06;9.094947017729282e-12;-9.939867595676333e-09;28.75333355958161;0.0;0.0;14.590923925855712;-4.025742607337142e-07;0.0;0.0;75.49625274220816;0.0;0.0;7.509625820290039;2.3647746543495855e-09;0.0;0.0;4450429.807653157;0.0;0.0;28984584.400544874;0.0;-6.51925802230835e-08;0.0
