alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;132.42355417530146;250000.0;72.98400000000022;1.5890384272005887e-11;65.71073751969772;0.0;51.39042307806746;62.60000000000002;55.009692609722954;41144.26622340389;0.0;53514.562814841214;2456.0672019360695;46994.896465514146;51724.20729430468;54166.0;28.753333559581705;4.272055311242418e-12;28.86043357048674;7.625397924541603;22.257826800071875;24.75424037781804;20.172321942797225;75.4962527422084;0.0;54.01752780065471;11.721072522192621;8.54608026430411;29.829136257617222;37.19796378614726;4450429.807653116;-3.708144902248023e-06;176884208.07119018;18846405.738635454;158256024.79215524;33411960.453336213;112294813.8867213
0.0;28.753333291053757;41144.26622340655;72.98399999999998;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223406696;-1.4733814168721437e-10;0.0;0.0;0.0;0.0;0.0;28.753333291053757;0.0;0.0;0.0;0.0;0.0;0.0;75.49625274220793;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653012;0.0;0.0;0.0;0.0;0.0;0.0
0.01;28.753333559581257;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.753333559576596;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.02;28.753333559581257;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.753333559576596;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.03;28.75333355958126;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.7533335595766;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.04;28.753333559581264;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.753333559576603;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.05;28.75333355958126;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.7533335595766;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.06;28.75333355958126;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.7533335595766;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.07;28.753333559581257;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.753333559576596;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.08;28.753333559581264;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.753333559576603;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
0.09;28.753333559581257;41144.26622340931;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.266223407234;2.0696578169297224e-10;0.0;0.0;1.924320813806446e-09;3.438371378390315e-11;-8.880161981281276e-11;28.753333559576596;0.0;0.0;0.0;4.661203280992288e-12;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653155;0.0;0.0;0.0;0.0;0.0;0.0
