alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;132.42489480756944;250000.00000000003;72.98409504338316;0.0;65.71073751969772;0.0;51.388251079636575;62.60609298706055;55.00969260972297;41144.285800093625;0.0;53514.562814841236;2456.067201935448;46992.03764942044;51727.046533709276;54166.0;28.75337688060514;0.0;28.860432951379313;7.625397924542706;22.256729622506448;24.75663548573859;20.172321942797232;75.49658237084569;0.0;54.01752780065483;11.721072522195355;8.545440218829416;29.837344447387892;37.197963786147284;4450412.336549653;0.0;176884208.07119063;18846405.738635518;158242261.16087937;33415183.403231785;112294813.88672131
0.01;6.543955055337457;544.8863103056201;0.0;-1.827857963260562e-12;0.0;12.907683615308793;0.0;4.684127713627407e-12;0.0;0.0;0.0;0.0;544.8863103056201;0.0;0.0;0.0;0.0;0.0;0.0;6.543955055337457;0.0;0.0;0.0;0.0;0.0;0.0;4.587992128390157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.02;6.543955055337455;544.8863103056201;0.0;0.0;0.0;12.907683615308793;0.0;4.684127713627407e-12;0.0;0.0;0.0;0.0;544.8863103056201;0.0;0.0;0.0;0.0;0.0;0.0;6.543955055337455;0.0;0.0;0.0;0.0;0.0;0.0;4.587992128390157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03;6.543955055337455;544.8863103056201;0.0;-1.1896272730009358e-12;0.0;12.907683615308793;0.0;4.684127713627407e-12;0.0;0.0;0.0;0.0;544.8863103056201;0.0;0.0;0.0;0.0;0.0;0.0;6.543955055337455;0.0;0.0;0.0;0.0;0.0;0.0;4.587992128390157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.04;6.543955055337461;544.886310305619;0.0;0.0;0.0;12.907683615308915;0.0;0.0;0.0;0.0;0.0;0.0;544.886310305619;0.0;0.0;0.0;0.0;0.0;0.0;6.543955055337461;0.0;0.0;0.0;0.0;0.0;0.0;4.587992128390125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.05;6.621243740378471;742.5757227726518;0.0;0.0;0.0;13.924504650792048;0.0;0.0;3.932323855771717e-13;0.0;0.0;0.0;742.5757227726518;0.0;0.0;0.0;0.0;0.0;0.0;6.621243740378471;0.0;0.0;0.0;0.0;0.0;0.0;4.315026750487682;0.0;0.0;-8.8600238257186e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.060000000000000005;7.945492688454168;4233.61677282691;0.0;0.0;0.0;12.91185026843533;0.0;15.433811750223272;0.0;0.0;0.0;0.0;545.0445117139762;0.0;3688.5722611129336;0.0;0.0;0.0;0.0;6.544271763125682;0.0;1.401220925328486;0.0;0.0;0.0;0.0;4.586870849986841;0.0;1.690207034053869;0.0;0.0;0.0;0.0;0.0;0.0;11885108.419656582;0.0
0.06999999999999999;9.269741636529861;5608.421397451706;0.0;0.0;0.0;13.137387790514756;0.0;17.527945952232695;0.0;0.0;0.0;-1.9110757421003655e-10;567.8041110630411;-8.07403921498917e-10;5040.617286390035;-3.715285856742412e-10;0.0;0.0;0.0;6.561414896381814;0.0;2.708326740148048;0.0;0.0;0.0;0.0;4.526176968119416;0.0;1.9639249422764402;0.0;0.0;-1.2083667400020204e-06;0.0;0.0;0.0;13195681.512291787;0.0
0.08;10.593990584605557;5127.263405390632;24.380897567170692;0.0;0.0;12.911850268435284;-1.5977529417019274e-13;0.0;0.0;4582.2188936775465;0.0;-1.9110757421003655e-10;545.0445117139743;0.0;-3.2594016374787316e-10;-3.715356911015988e-10;4.04971882147988;0.0;0.0;6.544271763125677;0.0;0.0;0.0;30.40325197857151;0.0;0.0;4.586870849986858;0.0;0.0;0.0;35850126.2407641;-1.2247980407664727e-06;0.0;0.0;0.0;0.0;0.0
0.09;11.91823953268125;6265.112282331692;26.714401411370325;0.0;0.0;12.911850268435284;0.0;0.0;0.0;5720.0677706177175;0.0;0.0;545.044511713974;0.0;0.0;0.0;5.3739677695555725;0.0;0.0;6.5442717631256775;0.0;0.0;0.0;27.737201310144847;0.0;0.0;4.586870849986861;0.0;0.0;0.0;37310582.125502996;0.0;0.0;0.0;0.0;0.0;0.0
0.09999999999999999;13.242488480756943;7569.392419884083;29.047905255569955;0.0;0.0;12.911850268435284;0.0;0.0;0.0;7024.347908170109;0.0;0.0;545.0445117139743;0.0;0.0;0.0;6.698216717631264;0.0;0.0;6.544271763125678;0.0;0.0;0.0;25.071150641718173;0.0;0.0;4.586870849986857;0.0;0.0;0.0;38771038.0102419;0.0;0.0;0.0;0.0;0.0;0.0
0.11;14.566737428832642;9315.442763334104;31.351200605050426;0.0;0.0;13.137387790514756;0.0;0.0;0.0;8747.638652271255;0.0;-1.9110757421003655e-10;567.8041110630411;0.0;0.0;0.0;8.005322532450828;0.0;0.0;6.561414896381813;0.0;0.0;0.0;22.43961347012518;0.0;0.0;4.526176968119414;0.0;0.0;0.0;40212587.4877806;0.0;0.0;0.0;0.0;0.0;0.0
