alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;115.04599293156896;204056.60196652883;72.98409504338316;0.0;65.71073751969773;0.0;56.85532414197269;62.60609298706054;0.0;41144.28580009364;0.0;53514.56281484121;2456.067201936082;54166.0;51727.046533709385;1048.639615948508;28.753376880605135;1.0694709007275094e-12;28.860432951379305;7.625397924541654;25.01840284808884;24.756635485738585;0.031746841214377985;75.49658237084566;0.0;54.01752780065475;11.721072522192618;10.15647976822097;29.837344447387906;25.52595221785883;4450412.336549649;-1.2247980407664727e-06;176884208.07119036;18846405.738635454;192886290.69538075;33415183.403231774;10450179.32118714
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.01;5.487440069250654;763.3379573384492;0.0;3.881049809391614e-13;0.0;9.606889574578311;0.0;0.0;0.0;8.003553375601768e-11;3.092281986027956e-10;0.0;763.3379573384324;0.0;4.092726157978177e-12;-3.765581123558093e-10;0.0;0.0;0.0;5.487440069250654;0.0;0.0;0.0;0.0;0.0;0.0;6.843088551538377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.02;6.628904311767413;775.5244580553408;0.0;0.0;0.0;14.025288227689012;0.0;0.0;0.0;0.0;0.0;0.0;775.5244580557173;0.0;0.0;-3.765581123558093e-10;0.0;0.0;0.0;6.628904311767413;0.0;0.0;0.0;0.0;0.0;0.0;4.291101828783461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03;6.5442717631256775;545.0445117140548;0.0;0.0;0.0;12.911850268435284;0.0;0.0;0.0;8.003553375601768e-11;0.0;0.0;545.0445117139748;0.0;0.0;0.0;0.0;0.0;0.0;6.5442717631256775;0.0;0.0;0.0;0.0;0.0;0.0;4.586870849986854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.04;6.57530414286708;598.2172036626703;0.0;0.0;0.0;13.320116711128877;0.0;0.0;0.0;0.0;0.0;0.0;598.2172036626662;0.0;4.092726157978177e-12;0.0;0.0;0.0;0.0;6.57530414286708;0.0;0.0;0.0;0.0;0.0;0.0;4.477003210159925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.05;6.083450681594956;733.4089048237823;0.0;3.881049809391614e-13;0.0;8.745355161579004;0.0;0.0;0.0;8.003553375601768e-11;3.092281986027956e-10;0.0;733.4089048237655;0.0;4.092726157978177e-12;-3.765581123558093e-10;0.0;0.0;0.0;6.083450681594956;0.0;0.0;0.0;0.0;0.0;0.0;7.477385428650401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06;6.902759575894137;2528.9975532307762;0.0;-4.673278079830879e-13;0.0;17.628167395501173;0.0;0.0;3.801403636316536e-13;0.0;0.0;0.0;2528.9975532307762;0.0;0.0;0.0;0.0;0.0;0.0;6.902759575894137;0.0;0.0;0.0;0.0;0.0;0.0;3.6352750784406602;0.0;0.0;0.0;0.0;0.0;0.0;3116647.3613300994;0.0;0.0;0.0
0.07;28.753376880605135;41144.285800093625;72.98409504338316;0.0;0.0;0.0;0.0;0.0;-3.5029461248859765e-14;41144.285800093625;0.0;0.0;0.0;0.0;0.0;0.0;28.753376880605135;0.0;0.0;0.0;0.0;0.0;0.0;75.49658237084564;0.0;0.0;0.0;0.0;0.0;0.0;4450412.336104609;0.0;0.0;0.0;0.0;0.0;0.0
0.08;28.753376880607746;41144.28580009361;72.98409504338316;0.0;0.0;1.6915149808622152e-13;0.0;0.0;0.0;41144.285800093625;3.5913672036258504e-10;0.0;0.0;0.0;4.092726157978177e-12;-3.765622626418441e-10;28.753376880605135;0.0;0.0;2.612028530254333e-12;0.0;0.0;0.0;75.49658237084564;0.0;1.2202461263655096e-12;-2.5276844771346383e-14;0.0;0.0;0.0;4450412.33654965;0.0;0.0;0.0;0.0;0.0;0.0
0.09;34.83682756220012;41877.694704917405;72.98409504338316;0.0;0.0;8.745355161579019;0.0;0.0;0.0;41144.28580009364;0.0;0.0;733.4089048237638;0.0;0.0;0.0;28.753376880605163;0.0;0.0;6.083450681594956;0.0;0.0;0.0;75.49658237084593;0.0;0.0;7.477385428650393;0.0;0.0;0.0;4450412.336549639;0.0;0.0;0.0;0.0;0.0;0.0
0.1;28.753376880606854;41144.285800093254;72.98409504338316;0.0;0.0;1.1182391749696496e-11;8.303116812798225e-13;0.0;0.0;41144.285800093625;0.0;0.0;0.0;0.0;4.092726157978177e-12;-3.765622626418441e-10;28.753376880605135;0.0;0.0;1.7211814602432675e-12;0.0;0.0;0.0;75.49658237084564;0.0;0.0;-8.319453808303725e-12;0.0;0.0;0.0;4450412.33654965;0.0;0.0;0.0;0.0;0.0;0.0
0.11;34.989648869040195;41831.850122397984;72.98409504338316;2.7035387734549766e-12;0.0;11.48465162763058;0.0;0.0;0.0;41144.28580009363;0.0;0.0;687.5643223043489;0.0;0.0;0.0;28.753376880605124;0.0;0.0;6.236271988435074;0.0;0.0;0.0;75.49658237084562;0.0;0.0;5.460603315616076;0.0;0.0;0.0;4450412.33654965;0.0;0.0;0.0;0.0;0.0;0.0
