alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;127.74413164156879;250000.00000000003;72.98400000000053;0.0;56.00000000000001;31.026187235088585;51.13108514797276;62.606;35.27470030111926;41144.26622340389;-1.2096279533579946e-10;49475.076976820696;24837.841546537697;46653.552089884586;51727.00320315162;36162.25996020166;28.75333400818171;0.0;22.66136377677302;14.523503463495981;22.126823133255243;24.756598933216313;14.922508326646522;75.49625274220891;-6.988295487819762e-13;41.551661332159426;7.339339276702889;8.469658446399706;29.837219179529683;21.06894977496415;4450429.807653057;0.0;136291735.97745523;27653029.089579493;156612638.86934522;33415134.216743425;48014147.6195257
0.0;36.15370454581465;51546.93992783899;72.984;0.0;0.0;22.524000000000008;0.0;0.0;0.0;41144.26622340441;-7.366907084360719e-11;0.0;10402.673704434703;0.0;3.438371378390315e-11;-8.897949044239795e-11;28.753333559581566;0.0;0.0;7.400370986233081;0.0;0.0;0.0;75.49625274220729;0.0;0.0;4.505016846554614;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.76720655;0.0;0.0;0.0
0.01;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
0.02;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
0.03;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
0.04;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
0.05;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
0.06;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
0.07;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
0.08;36.15370442989663;51546.93992784279;72.984;0.0;0.0;22.523999999999443;0.0;0.0;0.0;41144.26622340721;-7.366907084360719e-11;0.0;10402.6737044357;0.0;3.503494571077681e-11;-8.753886504564434e-11;28.753333559581606;0.0;0.0;7.400370986225488;-1.1591046564515784e-07;0.0;0.0;75.49625274220784;0.0;1.933506892713931e-12;4.5050168465543985;0.0;0.0;0.0;4450429.807653157;0.0;0.0;10025832.767205678;0.0;0.0;0.0
