alpha;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_oil_var;W2_oil_var;W3_oil_var;W4_oil_var;W5_oil_var;W6_oil_var;W7_oil_var;W1_gas_var;W2_gas_var;W3_gas_var;W4_gas_var;W5_gas_var;W6_gas_var;W7_gas_var
inf;132.4248594938024;250000.0;72.98400000000247;0.0;65.7107375196977;0.0;51.38826595311021;62.606092987060556;55.009692609722954;41144.26622340948;0.0;53514.56281484119;2456.067201936158;46992.05722610391;51727.04653370927;54166.0;28.75333355958272;0.0;28.860433445351564;7.625397924541603;22.25673713579069;24.756635485738578;20.172321942797222;75.49625274221444;0.0;54.0175278006547;11.721072522192614;8.545444601751317;29.837344447387906;37.19796378614727;4450429.807652703;-1.234568003383174e-06;176884208.07119012;18846405.738635547;158242355.41187146;33415183.40323178;112294813.8867213
0.0;2.2778759864196646e-12;-2.793581765954301e-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.5688783605583012e-11;4.448533528147891e-11;-1.8189894035458565e-10;-7.673861546209082e-11;0.0;3.438371378390315e-11;-8.390088623855263e-11;3.055757771948163e-14;0.0;0.0;0.0;2.247318408700183e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.612390279769897e-08;0.0
0.01;35.38223787134906;41919.79068132695;72.984;0.0;0.0;14.025288227688993;0.0;0.0;0.0;41144.26622340724;4.401967860985678e-11;2.0227162167429924e-09;775.5244579181825;-5.552890369742158e-10;3.438371378390315e-11;-2.137245059145698e-11;28.75333355958164;0.0;0.0;6.628904311767419;0.0;0.0;0.0;75.49625274220816;0.0;0.0;4.291101828783469;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
0.02;35.38223787134906;41919.79068132695;72.984;0.0;0.0;14.025288227688993;0.0;0.0;0.0;41144.26622340724;4.401967860985678e-11;2.0227162167429924e-09;775.5244579181825;-5.552890369742158e-10;3.438371378390315e-11;-2.137245059145698e-11;28.75333355958164;0.0;0.0;6.628904311767419;0.0;0.0;0.0;75.49625274220816;0.0;0.0;4.291101828783469;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
0.03;35.38223787134906;41919.79068132695;72.984;0.0;0.0;14.025288227688993;0.0;0.0;0.0;41144.26622340724;4.401967860985678e-11;2.0227162167429924e-09;775.5244579181825;-5.552890369742158e-10;3.438371378390315e-11;-2.137245059145698e-11;28.75333355958164;0.0;0.0;6.628904311767419;0.0;0.0;0.0;75.49625274220816;0.0;0.0;4.291101828783469;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
0.04;35.38223787134906;41919.79068132695;72.984;0.0;0.0;14.025288227688993;0.0;0.0;0.0;41144.26622340724;4.401967860985678e-11;2.0227162167429924e-09;775.5244579181825;-5.552890369742158e-10;3.438371378390315e-11;-2.137245059145698e-11;28.75333355958164;0.0;0.0;6.628904311767419;0.0;0.0;0.0;75.49625274220816;0.0;0.0;4.291101828783469;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
0.05;35.38223787134931;41919.79068132215;72.984;0.0;0.0;14.025288227688996;0.0;0.0;0.0;41144.26622340389;4.401967860985678e-11;0.0;775.5244579181835;0.0;3.438371378390315e-11;0.0;28.7533335595819;0.0;0.0;6.6289043117674105;0.0;0.0;0.0;75.49625274220725;0.0;0.0;4.291101828783468;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
0.06;28.7533335595864;41144.26622340675;72.984;0.0;0.0;0.0;0.0;0.0;0.0;41144.26622340724;4.401967860985678e-11;0.0;0.0;-5.552890369742158e-10;3.438371378390315e-11;-2.137245059145698e-11;28.75333355958164;0.0;0.0;4.761559201260646e-12;0.0;0.0;0.0;75.49625274220816;0.0;0.0;0.0;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
0.07;35.38223787134906;41919.79068132493;72.984;0.0;0.0;14.025288227688993;0.0;0.0;0.0;41144.26622340724;4.401967860985678e-11;0.0;775.5244579181831;-5.552890369742158e-10;3.438371378390315e-11;-2.137245059145698e-11;28.75333355958164;0.0;0.0;6.628904311767419;0.0;0.0;0.0;75.49625274220816;0.0;0.0;4.291101828783469;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
0.08;35.38223787134906;41919.79068132493;72.984;0.0;0.0;14.025288227688993;0.0;0.0;0.0;41144.26622340724;4.401967860985678e-11;0.0;775.5244579181813;-5.552890369742158e-10;3.438371378390315e-11;-2.137245059145698e-11;28.75333355958164;0.0;0.0;6.628904311767419;0.0;0.0;0.0;75.49625274220816;0.0;0.0;4.291101828783469;0.0;0.0;0.0;4450429.807653157;0.0;0.0;0.0;0.0;0.0;0.0
