0.0, 16736.291943828444
0.0, 33168.12177880403
0.0, 58476.48986893596
0.0, 10101.10497390227
0.0, 11552.548522172796
0.0, 27254.659315520836
0.0, 18555.791244035867
0.0, 21422.149511339754
12727.368796323302, 2024.7673
0.0, 13665.793107963484
0.0, 13269.036673112896
0.0, 5115.726281094143
0.0, 40271.739576184445
0.0, 35178.940011287465
0.0, 5836.781657564877
13426.523398722942, 2823.376
29119.120372075482, 2604.0588
0.0, 10886.542942306321
0.0, 19198.60046028012
0.0, 51862.32780435261
38653.85239641765, 2449.2095
0.0, 4048.2098066477156
0.0, 5119.061452909976
35676.807461637276, 2743.7134
0.0, 20051.971785688707
