0.0, 23346.147274776966
0.0, 40597.963185138186
0.0, 2990.887426923056
0.0, 86.5654130736469
76303.48, 0.0
71752.17, 0.0
0.0, 45332.366943443994
0.0, 12059.331413081742
0.0, 11170.775709410253
0.0, 37437.61775742019
0.0, 48908.29187674454
82747.57, 0.0
0.0, 10675.64311261861
16262.596407104837, 55848.758
59197.97835057805, 203269.86
0.0, 21131.95447903889
0.0, 6580.261500464261
0.0, 36374.26518752908
0.0, 23979.625413229518
0.0, 41140.705511020315
78110.48, 0.0
0.0, 48816.62051097445
0.0, 7633.54880618219
53583.24, 0.0
63190.02, 0.0
