Unnamed: 0,choke,choke_num,choke_sem,gas,gas_num,gas_sem,gaslift_rate,gaslift_rate_num,gaslift_rate_sem,oil,oil_num,oil_sem,prs_dns,prs_dns_num,prs_dns_sem,prs_ups,prs_ups_num,prs_ups_sem,time,time_ms_begin,time_ms_end,water,water_num,water_sem,well
1699,55.2743269266699,184.0,0.0014505749999529276,483130.6407444027,476,19577.736257009296,109838.525676435,478.0,67.63766463453574,226.66029792616808,478,1.0687851846247447,21.36281697337888,479.0,0.008957398427367489,22.033404637042583,457.0,0.011224236643942056,2017-05-14 07:00:00+00:00,1494745200000,1494759601000,571.7742027216524,479,3.971034475151787,B7
1678,30.465784095667647,217.0,0.0022099161898068843,1209107.1868570792,477,26481.36620492293,100006.17120614037,476.0,7.638292625011575,261.85736047107014,471,1.6537740550790443,15.580727561872266,475.0,0.002833307855567061,17.278850808255417,463.0,0.006520629852874309,2016-05-02 19:00:02+00:00,1462215602000,1462230001000,431.74622471838194,471,1.5697131759374616,B7
1679,16.202158406364468,16.0,0.0002790048735618542,502088.11957123096,474,57029.52794388459,100720.75660128254,471.0,62.857025630362045,394.81936376210234,471,0.7371471545176238,16.02587076608912,473.0,0.003000108126396287,33.547962714758484,432.0,0.015023464981545262,2016-07-29 10:00:00+00:00,1469786400000,1469800801000,634.5036987462635,470,1.5454892542239325,B7
1700,55.27219883139202,189.0,0.0006946694213121733,891282.3508204882,472,53649.06738376184,109956.26351546292,483.0,35.69229688698732,218.78394201919747,482,0.7454260494097972,21.44312766551312,477.0,0.013691035918928415,22.102497016674587,467.0,0.012302711967778634,2017-06-04 04:00:00+00:00,1496548800000,1496563201000,558.6588635857505,482,2.960922185900786,B7
1701,55.33678704549854,218.0,0.0014319524035927126,536949.8892095819,471,29117.786571069813,109940.35614699652,480.0,65.9757672961336,213.741356215166,480,0.7629528565194452,21.979821653089086,478.0,0.05393050797508898,22.535746906752127,457.0,0.04610569735378426,2017-06-18 05:00:00+00:00,1497762000000,1497776401000,545.0661845934012,480,2.5351966035995743,B7
1702,55.272293919844245,183.0,0.0017280861918590091,,0,,110150.65990447787,478.0,17.70896197182313,203.48925391971488,479,1.1818097583769085,21.391094646282387,476.0,0.01774485610628658,22.066711442269398,461.0,0.011811183029719069,2017-07-07 09:00:00+00:00,1499418000000,1499432401000,589.6101375078592,479,2.5391878479239844,B7
1703,55.27783246855158,204.0,0.0011876867410049266,0.0,1,0.0,110328.99756710323,589.0,235.84307730727448,210.51966180392483,590,1.0684423957335594,21.42995021826968,581.0,0.011002440851353872,21.94304090621231,566.0,0.018057764645854804,2017-07-24 20:00:00+00:00,1500926400000,1500940801000,550.6345875013254,591,2.844270259352093,B7
1704,55.2704630349187,192.0,0.000724630266008425,,0,,110014.53191356643,476.0,38.274582869746645,209.5672315877782,477,0.8680330276619928,21.488923443468448,471.0,0.008637203121469482,22.04721609054316,462.0,0.014250873244913184,2017-08-04 23:00:00+00:00,1501887600000,1501902001000,555.6566267630257,478,3.67855379888384,B7
1705,55.272517422419426,193.0,0.0006643275136383368,,0,,109924.73654323503,473.0,26.93442550842875,230.11637585795918,473,0.9252899509518644,15.770333076837714,469.0,0.004407365275989985,16.470213600043518,459.0,0.004408823161431107,2017-08-13 06:00:00+00:00,1502604000000,1502618401000,670.1205269004323,473,0.9416049851453724,B7
1706,55.27546295862476,173.0,0.0016261669824149945,,0,,95018.94259109179,478.0,6936.584156234632,214.07949813992423,478,1.4571361892185242,14.94585521921757,478.0,0.040016840729390886,15.40960910418911,460.0,0.05317146819283287,2017-08-17 15:00:00+00:00,1502982000000,1502996401000,558.2436497772112,478,7.391611942412241,B7
1707,,0.0,,,0,,113503.98477480984,477.0,659.1435857854673,110.5669557422713,473,1.1541047552685997,21.315917511632666,475.0,0.012685325147047405,23.986069640036455,473.0,0.08420416540249988,2017-09-30 08:00:00+00:00,1506758400000,1506772801000,983.0513361520419,478,11.637475917240794,B7
1708,28.29999923706055,1.0,0.0,0.0,1,0.0,109994.7567109034,478.0,19.504382790500234,173.161901501864,383,2.364147461188482,21.644430488174887,477.0,0.02064180392261089,23.89442717360464,475.0,0.015451926755631748,2017-10-03 15:00:00+00:00,1507042800000,1507057201000,810.2213357062755,479,4.006708826177147,B7
1709,,0.0,,507708.8373626154,476,126479.05034317664,109934.75309906641,481.0,27.616093619679933,291.64167194939637,481,1.5539208534040545,21.782424566590766,478.0,0.005187944815359661,23.84736346288341,466.0,0.006886370732243233,2017-10-10 10:00:00+00:00,1507629600000,1507644001000,747.8476582523847,482,1.1366161320067223,B7
1710,32.200000762939446,1.0,0.0,271618.0565551252,479,15742.469011256426,110048.590697398,479.0,45.54860452652715,287.8090634690281,479,1.0371396655667622,21.978691224591767,476.0,0.008646351748185588,23.632563503770143,463.0,0.010302691627036054,2017-10-24 08:00:00+00:00,1508832000000,1508846401000,651.4244317409574,479,5.983533515368969,B7
1711,35.09999847412109,1.0,0.0,160520.52521074325,480,9398.383684828117,110022.08403764696,475.0,27.677824999653932,260.2977582386208,404,2.821402296124108,22.005946318779603,469.0,0.023737554448128403,23.89765363138402,462.0,0.02338601669947764,2017-11-09 11:00:00+00:00,1510225200000,1510239601000,670.2906118496512,471,4.649725986514986,B7
1697,55.273750674932316,189.0,0.0010046579865198712,943510.6712602655,455,52188.258656913255,109915.62259995245,475.0,64.86884050000972,221.0152843352934,475,0.7286107228460437,21.147627791118488,471.0,0.011232677977907824,21.765797130748282,464.0,0.01332509486456711,2017-04-18 09:00:00+00:00,1492506000000,1492520401000,544.1569378102832,475,3.4592382568625824,B7
1696,55.27374790872282,188.0,0.0012563161651472552,614834.0616209586,473,76756.11913240721,109984.63523621195,478.0,55.94263744331622,214.18348817977608,479,0.6151254952450186,21.24116074338399,479.0,0.030466090009483342,21.748747622601677,453.0,0.012099190313917813,2017-03-27 07:00:00+00:00,1490598000000,1490612401000,511.48138911049966,480,1.675969832751554,B7
1698,55.27235788843938,207.0,0.0011694444260281036,458228.4173385318,475,14230.656685027956,110142.50988311213,481.0,204.10787800647898,221.23406198905215,480,1.687820019387955,21.289855588839973,475.0,0.08174316066822633,21.917548310520353,461.0,0.07566378014721924,2017-05-01 07:00:00+00:00,1493622000000,1493636401000,551.1760709714208,480,5.386489101635483,B7
1695,50.29999923706055,1.0,0.0,436496.6199324105,470,20972.697627250087,110687.74908584023,472.0,486.43720424378165,209.37477606249715,472,0.4402414237558249,21.106776951182653,470.0,0.014333482718695759,21.636807511313382,457.0,0.014679783706721725,2017-03-23 05:00:00+00:00,1490245200000,1490259601000,481.2193183170808,471,3.1613048683276115,B7
1693,,0.0,,838595.4461075272,464,24087.805193058302,110044.18333279305,476.0,42.87582587123863,234.4972190276551,476,0.9027111535598882,15.06121540016818,476.0,0.010086864396026926,16.56480747159586,460.0,0.013297598627521787,2017-02-21 14:00:00+00:00,1487685600000,1487700001000,556.8832457008203,477,1.304600371528934,B7
1692,,0.0,,963577.7349898426,475,54299.83192565814,109796.53201835074,480.0,138.92212378415843,239.4485204530455,480,1.3536484070958723,15.265994485392444,476.0,0.01550136512648984,16.7789309810306,464.0,0.009415529202613187,2017-02-06 08:00:00+00:00,1486368000000,1486382401000,575.3244107727853,480,2.614768773593108,B7
1691,35.20000076293945,1.0,0.0,1000538.0028991016,499,47148.990252544885,110029.56224699825,508.0,24.876114560625343,255.8052504485995,506,1.0289838584532387,15.70695132305678,509.0,0.010227847738723254,17.318907398896886,504.0,0.008500863070398252,2017-01-22 21:00:00+00:00,1485118800000,1485133201000,594.7055110805353,507,1.863404446296955,B7
1690,,0.0,,629498.7145117457,479,24440.751753924047,109973.56593674359,481.0,30.46064120841164,261.4494663117173,481,0.6327083852714799,15.629517700970034,479.0,0.007840081377197257,17.34123525856936,471.0,0.008933331490890073,2017-01-21 14:00:00+00:00,1485007200000,1485021601000,606.0405271527512,481,0.9322443910697846,B7
1689,27.25432220237384,265.0,0.004004391002022679,783812.2196562511,462,37685.645149440716,110178.90374927149,479.0,90.41486693706459,246.563857513066,478,1.1192058943522716,21.8562689144087,471.0,0.003516405814771319,23.982885208239953,461.0,0.00603276896977401,2017-01-11 16:00:00+00:00,1484150400000,1484164801000,540.9182206180478,479,2.580173401030968,B7
1688,27.251980983226176,239.0,0.0008075080977942048,862568.1184632567,470,72186.29799623402,109994.94425489496,483.0,17.289599336502388,248.5036460911,483,0.7509038881287741,21.81885278234838,481.0,0.007475410907071267,23.94623887822206,465.0,0.007850681680521127,2017-01-02 19:00:00+00:00,1483383600000,1483398001000,547.578165758599,483,2.026823017616272,B7
1687,27.25141768237862,249.0,0.000998546621680904,1306684.021204103,462,79897.13680942442,109885.48273848117,479.0,75.54761730123585,260.3079870809658,479,1.1065183886334606,21.82301420974204,472.0,0.007900445019279594,23.96716613426578,457.0,0.012258961289729876,2016-12-22 14:00:00+00:00,1482415200000,1482429601000,547.7211050901503,479,1.5708492973817136,B7
1686,,0.0,,1086271.7883640174,476,155616.88126227222,110007.17796129409,485.0,50.078513438370784,260.7169520190097,483,0.8291907798159678,22.37083936370248,480.0,0.009966986876087616,23.18315097937902,457.0,0.011003073922327944,2016-12-05 01:00:00+00:00,1480899600000,1480914001000,568.1500766450158,483,2.3203723770198654,B7
1685,,0.0,,943910.9688978764,474,106191.49195920207,113334.53925430065,482.0,238.6965242049778,264.8962028968536,482,2.530642591601313,22.423611830345987,478.0,0.0029702809949039128,24.81114390214233,457.0,0.01087183393650044,2016-11-19 02:00:00+00:00,1479520800000,1479535201000,544.9438218612896,481,4.3932135656519335,B7
1684,116.1999969482422,13.0,0.0,456008.2496254818,452,56574.42192807054,113440.34910119971,455.0,48.045404302781975,282.2579126098089,456,0.6383128239355063,22.251117368145948,450.0,0.00938269624240522,24.66029526259057,438.0,0.0036104988184289337,2016-10-30 06:00:00+00:00,1477807200000,1477821601000,548.1181186997028,456,1.035446078811242,B7
1683,116.1999969482422,1.0,0.0,608614.7761228312,477,70058.57015019635,113662.21344558331,488.0,206.9490204251005,294.5991596836517,487,0.3867861992918583,22.53107759142428,482.0,0.01284079843548843,25.430526860063363,465.0,0.006935305281571521,2016-10-03 01:00:00+00:00,1475456400000,1475470801000,553.4164042406287,487,1.6274649146236917,B7
1682,,0.0,,603067.5685670713,469,20446.837249082142,110073.19176374708,477.0,149.3413297663009,,0,,22.40277930024314,474.0,0.010054942207022173,25.48981501895232,446.0,0.0051954512082672405,2016-09-08 09:00:00+00:00,1473325200000,1473339601000,571.800090155706,477,0.7145305798983783,B7
1681,,0.0,,539711.1516666666,554,61763.9339852674,110119.19430555556,541.0,55.21259636498252,331.70049873737383,543,0.4398925372684113,22.49689052859942,544.0,0.009192946605941051,27.19389996314289,524.0,0.008184241121620583,2016-08-21 19:00:01+00:00,1471806001000,1471820401000,577.6608775252524,548,0.7525444749190294,B7
1680,,0.0,,242704.5352894685,483,19826.80183855071,108693.61348547717,479.0,185.83218323983115,342.39066390041495,479,1.0943746472081046,22.565872060147893,481.0,0.010290966502323456,27.28141342164709,457.0,0.007855215226575774,2016-08-15 07:00:00+00:00,1471244400000,1471258802000,595.8188599091087,478,0.9503619259735536,B7
1694,35.09999847412109,1.0,0.0,1199935.5680746457,474,35077.9962100857,109944.55236590162,478.0,22.94937189973357,229.5825806497703,479,0.7287528753015913,15.413050965286722,476.0,0.004275924440300906,16.90485780882143,466.0,0.006550717609753831,2017-03-11 03:00:00+00:00,1489201200000,1489215601000,564.1142243866767,480,2.029567854939148,B7
1857,100.0,1.0,0.0,487557.6920800736,476,17590.187225900965,125013.78191385412,481.0,12.785000908536976,178.29305891280572,480,1.148158166530962,22.104944804672165,481.0,0.01488904741613874,25.162493309506413,469.0,0.006988406541604025,2017-05-20 23:00:00+00:00,1495321200000,1495335601000,839.907877329452,481,2.512096029015221,A3
1856,,0.0,,433613.7769192222,477,69125.3946017729,125154.14207258586,481.0,105.13283650422537,195.1004922989053,481,0.5755634642650325,22.32086328642332,477.0,0.035723232995824264,25.560113032395087,462.0,0.06770076777921527,2017-05-12 01:00:00+00:00,1494550800000,1494565201000,890.1298596858319,480,3.5666635277511745,A3
1855,,0.0,,433152.20136610704,476,12192.941437591666,124940.29600946578,481.0,31.73612502115716,181.03645745853828,481,0.5554780022682121,22.167032624478164,479.0,0.010258216690286728,24.704245272909457,438.0,0.013041030958826916,2017-04-28 04:00:00+00:00,1493352000000,1493366401000,838.6359516634486,481,3.939133829869762,A3
1854,,0.0,,675667.1649751811,461,68847.38345069782,125008.09216268851,481.0,22.515303486387342,197.91668759393426,478,2.5812907162310195,22.301189503546038,474.0,0.018900781765152485,25.31974654390344,395.0,0.03660189498703094,2017-04-25 22:00:00+00:00,1493157600000,1493172001000,890.1505058025874,482,9.457259189112344,A3
1853,,0.0,,521917.31309161044,472,30221.55301801514,124992.07587471904,481.0,3.8895937019506346,181.44363569784625,480,1.7155635292421787,22.27890028472098,482.0,0.011085516062389559,24.825945147834872,310.0,0.006051757936527176,2017-04-02 10:00:00+00:00,1491127200000,1491141601000,841.9969560340892,480,1.335456052141096,A3
1850,100.0,1.0,0.0,900658.3733914596,342,67609.6245114597,125012.85242432092,352.0,22.811410427147504,211.2143977844913,352,0.7171270632589883,22.61997286513805,353.0,0.02601896481762703,26.02538234120574,332.0,0.010143981921678721,2017-03-03 02:00:00+00:00,1488506400000,1488517201000,939.6165990474692,352,2.8798415169716733,A3
1851,,0.0,,935067.1025041449,350,45136.22949296419,124978.59665127187,361.0,12.913663073105864,191.978812970087,361,1.7166516980327209,22.718254654534825,359.0,0.018735360323393572,25.59617159726343,349.0,0.01836864337843416,2017-03-08 08:00:00+00:00,1488960000000,1488970801000,899.3752322173046,361,3.883889288335928,A3
1849,100.0,1.0,0.0,1126110.3077779217,462,145746.65273883866,90025.15525317687,473.0,38.04168860451035,197.95833591102402,472,1.1770081657925235,22.18321784653934,472.0,0.00452982233038835,25.910882266692273,448.0,0.0073172694902468435,2017-02-24 05:00:00+00:00,1487912400000,1487926801000,908.4326249519653,472,2.5902300930585977,A3
1858,100.0,1.0,0.0,860654.5660200823,460,34749.8845975366,125003.08166378,481.0,6.8818255758715035,183.52839408309958,475,0.9902696581364304,22.23763472634892,476.0,0.007359579600209176,25.391238287243773,460.0,0.017571633337618905,2017-06-10 06:00:00+00:00,1497074400000,1497088801000,860.5232402785684,480,2.502580688122339,A3
1848,100.0,2.0,0.0,588033.4891773952,462,50358.6131759791,89963.02907521729,473.0,13.168439765604475,234.8980243151016,473,0.7870350362280547,22.52004859969855,468.0,0.008859642048785091,26.926232374849643,440.0,0.007013539671377457,2017-02-17 09:00:00+00:00,1487322000000,1487336401000,1006.0970633834261,473,1.7361273824621684,A3
1852,100.0,1.0,0.0,944005.8292889772,461,47478.390842799075,125000.87797561158,475.0,12.325134798979429,183.78360225906232,476,1.0454278503760122,22.323578700814835,471.0,0.007374907312334949,24.86679714237176,311.0,0.0036336613338799188,2017-03-21 04:00:00+00:00,1490068800000,1490083201000,854.8982616180923,476,1.557285452773285,A3
1859,,0.0,,312092.0959403095,297,77563.20555623656,125002.86446140935,482.0,5.354961601719253,168.9065354319529,479,1.319411765546003,22.26695669854825,479.0,0.01734167508325539,26.073217990025768,473.0,0.040789987928016205,2017-06-21 14:00:00+00:00,1498053600000,1498068001000,816.3026989990909,482,3.4986080730420555,A3
1869,100.0,1.0,0.0,0.0,1,0.0,,0.0,,208.85095864555814,482,1.9433577403820923,19.460101801264173,390.0,0.497791655903267,21.31112855278875,361.0,0.44790641428442185,2017-10-02 14:00:00+00:00,1506952800000,1506967201000,720.2875519340746,483,6.395639594769865,A3
1861,,0.0,,0.0,1,0.0,124731.01183977349,475.0,44.84071757537717,161.92905451921013,474,1.575991137290895,22.298090404547423,471.0,0.03083645914251465,27.04985462325902,387.0,0.02390841495612568,2017-07-16 04:00:00+00:00,1500177600000,1500192001000,1001.7231264064256,474,1.0568587626839625,A3
1862,,0.0,,,0,,125002.03126422744,764.0,11.775376185040095,174.2528197700497,765,0.349765499569083,22.10769155107923,723.0,0.034962565889807486,26.015044926299982,626.0,0.021878534252251315,2017-07-25 02:00:00+00:00,1500948000000,1500962401000,847.0603328847293,764,2.460672201005067,A3
1863,100.0,1.0,0.0,0.0,1,0.0,124959.89055229328,476.0,30.538536637475325,168.12918302976573,473,0.6290290623184196,22.294015067299696,366.0,0.01064325836222922,25.40472341592876,470.0,0.027118768491351985,2017-08-06 01:00:00+00:00,1501981200000,1501995601000,824.6130168033667,475,3.9257208879105354,A3
1864,100.0,1.0,0.0,0.0,1,0.0,150760.413377193,717.0,382.4251242558016,182.6780644240292,495,19.866961136571557,22.650551067450923,436.0,0.024405717030570987,31.784017465209256,612.0,0.04425578427139787,2017-09-15 06:00:00+00:00,1505455200000,1505476801000,1341.860309452187,717,15.730247051286547,A3
1865,,0.0,,0.0,1,0.0,36524.67717923365,478.0,1591.996564941199,178.34882008775466,478,2.0130224595554824,21.96739766838475,464.0,0.04111342625720586,24.37526836836204,403.0,0.1932351258893368,2017-09-22 16:00:00+00:00,1506096000000,1506110401000,1201.8959389810761,480,37.37017183693776,A3
1870,100.0,1.0,0.0,56926.91387947896,462,6988.816009543184,13663.344157628042,485.0,89.30079751356024,223.9603405663581,485,5.4426220611241165,14.467810020454314,358.0,0.010309611544248752,15.902831455286114,397.0,0.08144485754163275,2017-10-11 15:00:00+00:00,1507734000000,1507748401000,676.3986229143368,485,12.091852175114417,A3
