0.0, 6885.6367
0.0, 55244.50480508187
0.0, 53521.52810868012
0.0, 11898.612721856636
0.0, 11413.266222022714
11682.438391557916, 10139.342
0.0, 1588.1311902870807
1269.5697068735826, 13458.233
0.0, 27720.073108748413
17616.00732761932, 7869.134
0.0, 15165.849826068443
0.0, 47599.48758535319
0.0, 14216.404752045406
0.0, 9432.513269097311
0.0, 24436.988509943876
0.0, 12526.485030381555
0.0, 10481.289868188873
0.0, 12372.245958447198
6110.287027007367, 9942.742
11556.492409061806, 9337.451
0.0, 13025.028
0.0, 4687.14652988645
0.0, 8534.068
4518.310899793785, 18218.812
0.0, 44163.94548544784
