65084.715, 0.0
0.0, 48597.768805181935
73699.25, 0.0
0.0, 47673.89658872852
0.0, 43904.49902014165
0.0, 2260.6908409446305
0.0, 11780.477714268993
0.0, 17046.70667516449
89661.35, 0.0
0.0, 3881.235092184215
0.0, 34815.1511805239
0.0, 52264.282385381055
51603.266, 0.0
0.0, 7282.4629556894315
0.0, 6989.037096679394
0.0, 6076.438856081093
83032.52, 0.0
0.0, 17545.527055886465
58728.11, 0.0
419217.38491001516, 0.0
78175.09, 0.0
0.0, 32258.783013958757
67654.87389583953, 232101.16
0.0, 41377.307032012905
74891.04, 0.0
