0.0, 44446.431269797155
0.0, 15586.887073005439
0.0, 70222.97637653988
0.0, 27758.726438180584
0.0, 49778.78638563686
9017.799602427614, 10072.289
0.0, 52096.41114444311
0.0, 10571.84633985146
9014.967542179784, 9885.968
0.0, 45998.039353025626
0.0, 4393.184678123332
3444.5602337044, 12431.345
0.0, 70705.53332288587
0.0, 40679.914512604584
6901.052117736779, 4631.821
1390.6767170856974, 6990.112
0.0, 29277.008932032022
11324.837410086042, 3599.7666
0.0, 64012.68306943943
0.0, 32684.094772483753
1538.0185322308034, 8638.335
0.0, 11726.423
0.0, 56574.54871246284
12631.45529716416, 16424.664
10454.474795735981, 11744.684
