;infeasible count;oil output;gas output;W1_choke_final;W2_choke_final;W3_choke_final;W4_choke_final;W5_choke_final;W6_choke_final;W7_choke_final
0;0.0;119.74628582052858;206274.81216792224;72.984;0.0;37.14529012432389;25.391645822604954;47.84;62.6;50.34
1;0.0;119.74628582052853;222395.52349637198;72.984;0.0;37.14529012432389;25.39164582260481;47.84;62.6;50.34
2;0.0;119.73198681856391;213040.7703532697;72.984;0.0;37.124385839003835;25.39164582260495;47.84;62.6;50.34
3;0.0;119.7462858205285;219525.49261277198;72.984;0.0;37.14529012432389;25.3916458226048;47.84;62.6;50.34
4;0.0;119.67316006125469;221192.03223567788;72.984;0.0;37.0383846395996;25.39164582260481;47.84;62.6;50.34
5;0.0;119.17366193326473;216340.95356379528;72.984;0.0;36.30814826295294;25.39164582260494;47.84;62.6;50.34
6;0.0;119.74628582052857;217793.4335209117;72.984;0.0;37.14529012432388;25.391645822604954;47.84;62.6;50.34
7;0.0;119.7462858205285;212222.42376302253;72.984;0.0;37.14529012432389;25.391645822604794;47.84;62.6;50.34
8;0.0;119.64409778893281;217977.8975107918;72.984;0.0;36.995897336348065;25.391645822604897;47.84;62.6;50.34
9;0.0;119.74628579064229;216039.05512591288;72.984;0.0;37.14529012432368;25.39164575830189;47.84;62.6;50.34
10;0.0;119.6699123798565;214119.4011188159;72.984;0.0;37.03363672371388;25.39164582260495;47.84;62.6;50.34
11;0.0;119.74628582052858;215874.28050847165;72.984;0.0;37.14529012432389;25.391645822604954;47.84;62.6;50.34
12;0.0;119.74628582052858;212272.47867861338;72.984;0.0;37.14529012432389;25.391645822604957;47.84;62.6;50.34
13;0.0;119.7462858205284;204901.05723125374;72.984;0.0;37.14529012432361;25.391645822604957;47.84;62.6;50.34
14;0.0;119.74628582052857;213691.6740967053;72.984;0.0;37.14529012432388;25.391645822604954;47.84;62.6;50.34
15;0.0;119.261653952567;215499.11195166365;72.984;0.0;36.43678733034578;25.391645822604957;47.84;62.6;50.34
16;0.0;119.74628582052858;212999.48549107683;72.984;0.0;37.14529012432389;25.391645822604957;47.84;62.6;50.34
17;0.0;119.74628582052857;211194.52942064265;72.984;0.0;37.14529012432388;25.39164582260495;47.84;62.6;50.34
18;0.0;119.60701399835075;216551.6808206696;72.984;0.0;36.94168305335174;25.391645822604968;47.84;62.6;50.34
19;0.0;119.74628582052857;215337.77494539216;72.984;0.0;37.145290124323864;25.391645822604957;47.84;62.6;50.34
20;0.0;119.62782063051705;214577.8060333033;72.984;0.0;36.97210110465551;25.391645822604968;47.84;62.6;50.34
21;0.0;119.61422560958331;220245.04474486478;72.984;0.0;36.95222599748138;25.39164582260495;47.84;62.6;50.34
