;switch-off penalty
0;105.80158341958403
1;52.18451919433709
2;101.2172672199149
3;105.80158341958403
4;125.97390354622287
5;72.35683932097595
6;97.11347564728392
7;102.5427595271489
8;76.94115552064507
9;101.2172672199149
10;76.94115552064507
11;97.11347564728392
12;28.753375175263123
13;105.80158341958403
14;76.94115552064507
15;76.94115552064507
16;76.94115552064507
17;76.94115552064507
18;76.94115552064507
19;105.80158341958403
20;102.5427595271489
21;125.97390354622287
22;101.2172672199149
23;105.80158341958403
24;76.94115552064507
25;97.11347564728392
26;77.78612320084093
27;125.97390354622287
28;97.11347564728392
29;76.94115552064507
30;125.97390354622287
31;53.5100115015711
32;73.68233162820995
33;125.97390354622287
34;105.80158341958403
35;53.5100115015711
36;72.35683932097595
37;97.11347564728392
38;105.80158341958403
39;125.97390354622287
40;76.94115552064507
41;125.97390354622287
42;76.94115552064507
43;76.94115552064507
44;102.5427595271489
45;125.97390354622287
46;73.68233162820995
47;52.18451919433709
48;76.94115552064507
49;72.35683932097595
50;102.5427595271489
51;52.18451919433709
52;105.80158341958403
53;52.18451919433709
54;53.5100115015711
55;73.68233162820995
56;105.80158341958403
57;125.97390354622287
58;102.5427595271489
59;105.80158341958403
60;97.11347564728392
61;97.11347564728392
62;97.11347564728392
63;101.2172672199149
64;52.18451919433709
65;97.11347564728392
66;105.80158341958403
67;125.97390354622287
68;81.04494709327605
69;97.11347564728392
70;105.80158341958403
71;125.97390354622287
72;125.97390354622287
73;76.94115552064507
74;77.78612320084093
75;105.80158341958403
76;125.97390354622287
77;105.80158341958403
78;97.11347564728392
79;76.94115552064507
80;105.80158341958403
81;101.2172672199149
82;105.80158341958403
83;101.2172672199149
84;125.97390354622287
85;97.11347564728392
86;125.97390354622287
87;73.68233162820995
88;125.97390354622287
89;97.11347564728392
90;76.94115552064507
91;81.04494709327605
92;72.35683932097595
93;76.94115552064507
94;102.5427595271489
95;97.11347564728392
96;76.94115552064507
97;73.68233162820995
98;97.11347564728392
99;76.94115552064507
100;101.2172672199149
101;105.80158341958403
102;101.2172672199149
103;97.11347564728392
104;97.11347564728392
105;97.11347564728392
106;125.97390354622287
107;97.11347564728392
108;102.5427595271489
109;105.80158341958403
110;76.94115552064507
111;105.80158341958403
112;76.94115552064507
113;101.2172672199149
114;52.18451919433709
115;105.80158341958403
116;97.11347564728392
117;52.18451919433709
118;97.11347564728392
119;76.94115552064507
120;76.94115552064507
121;76.94115552064507
122;53.5100115015711
123;125.97390354622287
124;82.37043940051005
125;76.94115552064507
126;97.11347564728392
127;125.97390354622287
128;101.2172672199149
129;125.97390354622287
130;72.35683932097595
131;76.94115552064507
132;125.97390354622287
133;125.97390354622287
134;125.97390354622287
135;52.18451919433709
136;105.80158341958403
137;53.5100115015711
138;76.94115552064507
139;125.97390354622287
140;76.94115552064507
141;76.94115552064507
142;76.94115552064507
143;125.97390354622287
144;97.11347564728392
145;76.94115552064507
146;76.94115552064507
147;82.37043940051005
148;125.97390354622287
149;77.78612320084093
150;97.11347564728392
151;76.94115552064507
152;97.11347564728392
153;76.94115552064507
154;97.11347564728392
155;72.35683932097595
156;76.94115552064507
157;125.97390354622287
158;76.94115552064507
159;76.94115552064507
160;105.80158341958403
161;72.35683932097595
162;105.80158341958403
163;82.37043940051005
164;105.80158341958403
165;97.11347564728392
166;101.2172672199149
167;97.11347564728392
168;125.97390354622287
169;105.80158341958403
170;101.2172672199149
171;82.37043940051005
172;105.80158341958403
173;53.5100115015711
174;102.5427595271489
175;105.80158341958403
176;76.94115552064507
177;105.80158341958403
178;81.04494709327605
179;76.94115552064507
180;82.37043940051005
181;76.94115552064507
182;125.97390354622287
183;97.11347564728392
184;105.80158341958403
185;105.80158341958403
186;97.11347564728392
187;102.5427595271489
188;105.80158341958403
189;97.11347564728392
190;105.80158341958403
191;125.97390354622287
192;105.80158341958403
193;73.68233162820995
194;125.97390354622287
195;105.80158341958403
196;102.5427595271489
197;76.94115552064507
198;76.94115552064507
199;105.80158341958403
