;switch-off penalty
0;112.23993835986307
1;112.23993835986307
2;112.23993835986307
3;112.23993835986307
4;112.23993835986307
5;112.23993835986307
6;112.23993835986307
7;112.23993835986307
8;112.23993835986307
9;112.23993835986307
10;112.23993835986307
11;112.23993835986307
12;112.23993835986307
13;112.23993835986307
14;112.23993835986307
15;112.23993835986307
16;112.23993835986307
17;112.23993835986307
18;112.23993835986307
19;112.23993835986307
20;112.23993835986307
21;112.23993835986307
22;112.23993835986307
23;94.97299639386372
24;112.23993835986307
25;112.23993835986307
26;112.23993835986307
27;112.23993835986307
28;112.23993835986307
29;112.23993835986307
30;112.23993835986307
31;94.97299639386372
32;112.23993835986307
33;112.23993835986307
34;112.23993835986307
35;112.23993835986307
36;112.23993835986307
37;112.23993835986307
38;112.23993835986307
39;112.23993835986307
40;112.23993835986307
41;112.23993835986307
42;112.23993835986307
43;112.23993835986307
44;112.23993835986307
45;112.23993835986307
46;112.23993835986307
47;112.23993835986307
48;112.23993835986307
49;112.23993835986307
50;112.23993835986307
51;94.97299639386372
52;112.23993835986307
53;112.23993835986307
54;112.23993835986307
55;112.23993835986307
56;112.23993835986307
57;112.23993835986307
58;112.23993835986307
59;112.23993835986307
60;112.23993835986307
61;112.23993835986307
62;112.23993835986307
63;112.23993835986307
64;112.23993835986307
65;112.23993835986307
66;112.23993835986307
67;112.23993835986307
68;112.23993835986307
69;112.23993835986307
70;112.23993835986307
71;112.23993835986307
72;112.23993835986307
73;112.23993835986307
74;112.23993835986307
75;112.23993835986307
76;112.23993835986307
77;112.23993835986307
78;112.23993835986307
79;112.23993835986307
80;112.23993835986307
81;112.23993835986307
82;112.23993835986307
83;112.23993835986307
84;112.23993835986307
85;112.23993835986307
86;112.23993835986307
87;112.23993835986307
88;112.23993835986307
89;112.23993835986307
90;112.23993835986307
91;112.23993835986307
92;112.23993835986307
93;112.23993835986307
94;112.23993835986307
95;112.23993835986307
96;112.23993835986307
97;112.23993835986307
98;112.23993835986307
99;112.23993835986307
100;112.23993835986307
101;112.23993835986307
102;112.23993835986307
103;112.23993835986307
104;112.23993835986307
105;112.23993835986307
106;112.23993835986307
107;112.23993835986307
108;112.23993835986307
109;112.23993835986307
110;112.23993835986307
111;112.23993835986307
112;112.23993835986307
113;112.23993835986307
114;112.23993835986307
115;112.23993835986307
116;112.23993835986307
117;112.23993835986307
118;112.23993835986307
119;112.23993835986307
120;94.97299639386372
121;112.23993835986307
122;112.23993835986307
123;112.23993835986307
124;112.23993835986307
125;112.23993835986307
126;112.23993835986307
127;112.23993835986307
128;112.23993835986307
129;112.23993835986307
130;112.23993835986307
131;112.23993835986307
132;112.23993835986307
133;112.23993835986307
134;112.23993835986307
135;112.23993835986307
136;112.23993835986307
137;94.97299639386372
138;112.23993835986307
139;112.23993835986307
140;112.23993835986307
141;112.23993835986307
142;112.23993835986307
143;112.23993835986307
144;112.23993835986307
145;112.23993835986307
146;112.23993835986307
147;112.23993835986307
148;112.23993835986307
149;112.23993835986307
150;112.23993835986307
151;112.23993835986307
152;112.23993835986307
153;112.23993835986307
154;112.23993835986307
155;112.23993835986307
156;112.23993835986307
157;112.23993835986307
158;94.97299639386372
159;112.23993835986307
160;112.23993835986307
161;112.23993835986307
162;112.23993835986307
163;112.23993835986307
164;112.23993835986307
165;112.23993835986307
166;112.23993835986307
167;112.23993835986307
168;112.23993835986307
169;112.23993835986307
170;112.23993835986307
171;112.23993835986307
172;112.23993835986307
173;112.23993835986307
174;112.23993835986307
175;112.23993835986307
176;112.23993835986307
177;112.23993835986307
178;112.23993835986307
179;112.23993835986307
180;94.97299639386372
181;112.23993835986307
182;112.23993835986307
183;112.23993835986307
184;112.23993835986307
185;112.23993835986307
186;112.23993835986307
187;112.23993835986307
188;112.23993835986307
189;112.23993835986307
190;112.23993835986307
191;112.23993835986307
192;112.23993835986307
193;112.23993835986307
194;112.23993835986307
195;112.23993835986307
196;112.23993835986307
197;112.23993835986307
198;112.23993835986307
199;112.23993835986307
