;switch-off penalty
0;106.3161619426888
1;79.00526373016478
2;107.86569162910374
3;106.3161619426888
4;132.62232795541172
5;52.69909771744186
6;77.45573404374984
7;106.3161619426888
8;77.45573404374984
9;107.86569162910374
10;103.76190005647277
11;103.76190005647277
12;79.00526373016478
13;106.3161619426888
14;103.76190005647277
15;103.76190005647277
16;77.45573404374984
17;103.76190005647277
18;103.76190005647277
19;106.3161619426888
20;106.3161619426888
21;106.3161619426888
22;107.86569162910374
23;115.81816072252863
24;103.76190005647277
25;77.45573404374984
26;81.55952561638081
27;132.62232795541172
28;77.45573404374984
29;103.76190005647277
30;106.3161619426888
31;77.45573404374984
32;77.45573404374984
33;132.62232795541172
34;132.62232795541172
35;77.45573404374984
36;79.00526373016478
37;77.45573404374984
38;132.62232795541172
39;106.3161619426888
40;77.45573404374984
41;106.3161619426888
42;77.45573404374984
43;77.45573404374984
44;106.3161619426888
45;106.3161619426888
46;77.45573404374984
47;79.00526373016478
48;77.45573404374984
49;52.69909771744186
50;106.3161619426888
51;52.69909771744186
52;132.62232795541172
53;79.00526373016478
54;77.45573404374984
55;77.45573404374984
56;132.62232795541172
57;106.3161619426888
58;106.3161619426888
59;106.3161619426888
60;103.76190005647277
61;103.76190005647277
62;103.76190005647277
63;107.86569162910374
64;52.69909771744186
65;103.76190005647277
66;132.62232795541172
67;132.62232795541172
68;81.55952561638081
69;77.45573404374984
70;132.62232795541172
71;132.62232795541172
72;132.62232795541172
73;77.45573404374984
74;81.55952561638081
75;106.3161619426888
76;106.3161619426888
77;132.62232795541172
78;103.76190005647277
79;77.45573404374984
80;106.3161619426888
81;81.55952561638081
82;132.62232795541172
83;107.86569162910374
84;106.3161619426888
85;77.45573404374984
86;132.62232795541172
87;77.45573404374984
88;132.62232795541172
89;103.76190005647277
90;103.76190005647277
91;81.55952561638081
92;79.00526373016478
93;77.45573404374984
94;106.3161619426888
95;77.45573404374984
96;103.76190005647277
97;77.45573404374984
98;103.76190005647277
99;103.76190005647277
100;107.86569162910374
101;115.81816072252863
102;81.55952561638081
103;103.76190005647277
104;77.45573404374984
105;103.76190005647277
106;132.62232795541172
107;103.76190005647277
108;106.3161619426888
109;106.3161619426888
110;103.76190005647277
111;106.3161619426888
112;103.76190005647277
113;81.55952561638081
114;52.69909771744186
115;106.3161619426888
116;77.45573404374984
117;52.69909771744186
118;103.76190005647277
119;103.76190005647277
120;60.65156681086676
121;103.76190005647277
122;77.45573404374984
123;132.62232795541172
124;106.3161619426888
125;103.76190005647277
126;103.76190005647277
127;106.3161619426888
128;81.55952561638081
129;106.3161619426888
130;52.69909771744186
131;103.76190005647277
132;132.62232795541172
133;132.62232795541172
134;132.62232795541172
135;52.69909771744186
136;132.62232795541172
137;77.45573404374984
138;103.76190005647277
139;132.62232795541172
140;103.76190005647277
141;77.45573404374984
142;103.76190005647277
143;106.3161619426888
144;77.45573404374984
145;103.76190005647277
146;103.76190005647277
147;106.3161619426888
148;132.62232795541172
149;81.55952561638081
150;103.76190005647277
151;77.45573404374984
152;77.45573404374984
153;77.45573404374984
154;77.45573404374984
155;52.69909771744186
156;103.76190005647277
157;132.62232795541172
158;86.95773282358968
159;77.45573404374984
160;106.3161619426888
161;79.00526373016478
162;106.3161619426888
163;106.3161619426888
164;106.3161619426888
165;103.76190005647277
166;81.55952561638081
167;103.76190005647277
168;132.62232795541172
169;132.62232795541172
170;107.86569162910374
171;106.3161619426888
172;106.3161619426888
173;77.45573404374984
174;106.3161619426888
175;106.3161619426888
176;77.45573404374984
177;132.62232795541172
178;81.55952561638081
179;103.76190005647277
180;106.3161619426888
181;103.76190005647277
182;132.62232795541172
183;77.45573404374984
184;106.3161619426888
185;132.62232795541172
186;103.76190005647277
187;106.3161619426888
188;132.62232795541172
189;77.45573404374984
190;132.62232795541172
191;106.3161619426888
192;106.3161619426888
193;77.45573404374984
194;132.62232795541172
195;132.62232795541172
196;106.3161619426888
197;103.76190005647277
198;77.45573404374984
199;106.3161619426888
