;switch-off penalty
0;103.1599777775572
1;103.1599777775572
2;103.1599777775572
3;103.1599777775572
4;103.1599777775572
5;103.1599777775572
6;103.1599777775572
7;103.1599777775572
8;103.1599777775572
9;103.1599777775572
10;103.1599777775572
11;103.1599777775572
12;103.1599777775572
13;103.1599777775572
14;103.1599777775572
15;103.1599777775572
16;103.1599777775572
17;103.1599777775572
18;103.1599777775572
19;103.1599777775572
20;103.1599777775572
21;103.1599777775572
22;103.1599777775572
23;103.1599777775572
24;103.1599777775572
25;103.1599777775572
26;103.1599777775572
27;103.1599777775572
28;103.1599777775572
29;103.1599777775572
30;103.1599777775572
31;103.1599777775572
32;103.1599777775572
33;103.1599777775572
34;103.1599777775572
35;103.1599777775572
36;103.1599777775572
37;103.1599777775572
38;103.1599777775572
39;103.1599777775572
40;103.1599777775572
41;103.1599777775572
42;103.1599777775572
43;103.1599777775572
44;103.1599777775572
45;103.1599777775572
46;103.1599777775572
47;103.1599777775572
48;103.1599777775572
49;103.1599777775572
50;103.1599777775572
51;103.1599777775572
52;103.1599777775572
53;103.1599777775572
54;103.1599777775572
55;103.1599777775572
56;103.1599777775572
57;103.1599777775572
58;103.1599777775572
59;103.1599777775572
60;103.1599777775572
61;103.1599777775572
62;103.1599777775572
63;103.1599777775572
64;103.1599777775572
65;103.1599777775572
66;103.1599777775572
67;103.1599777775572
68;103.1599777775572
69;103.1599777775572
70;103.1599777775572
71;103.1599777775572
72;103.1599777775572
73;103.1599777775572
74;103.1599777775572
75;103.1599777775572
76;103.1599777775572
77;103.1599777775572
78;103.1599777775572
79;103.1599777775572
80;103.1599777775572
81;103.1599777775572
82;103.1599777775572
83;103.1599777775572
84;103.1599777775572
85;103.1599777775572
86;103.1599777775572
87;103.1599777775572
88;103.1599777775572
89;103.1599777775572
90;103.1599777775572
91;103.1599777775572
92;103.1599777775572
93;103.1599777775572
94;103.1599777775572
95;103.1599777775572
96;103.1599777775572
97;103.1599777775572
98;103.1599777775572
99;103.1599777775572
100;103.1599777775572
101;103.1599777775572
102;103.1599777775572
103;103.1599777775572
104;103.1599777775572
105;103.1599777775572
106;103.1599777775572
107;103.1599777775572
108;103.1599777775572
109;103.1599777775572
110;103.1599777775572
111;103.1599777775572
112;103.1599777775572
113;103.1599777775572
114;103.1599777775572
115;103.1599777775572
116;103.1599777775572
117;103.1599777775572
118;103.1599777775572
119;103.1599777775572
120;103.1599777775572
121;103.1599777775572
122;103.1599777775572
123;103.1599777775572
124;103.1599777775572
125;103.1599777775572
126;103.1599777775572
127;103.1599777775572
128;103.1599777775572
129;103.1599777775572
130;103.1599777775572
131;103.1599777775572
132;103.1599777775572
133;103.1599777775572
134;103.1599777775572
135;103.1599777775572
136;103.1599777775572
137;103.1599777775572
138;103.1599777775572
139;103.1599777775572
140;103.1599777775572
141;103.1599777775572
142;103.1599777775572
143;103.1599777775572
144;103.1599777775572
145;103.1599777775572
146;103.1599777775572
147;103.1599777775572
148;103.1599777775572
149;103.1599777775572
150;103.1599777775572
151;103.1599777775572
152;103.1599777775572
153;103.1599777775572
154;103.1599777775572
155;103.1599777775572
156;103.1599777775572
157;103.1599777775572
158;103.1599777775572
159;103.1599777775572
160;103.1599777775572
161;103.1599777775572
162;103.1599777775572
163;103.1599777775572
164;103.1599777775572
165;103.1599777775572
166;103.1599777775572
167;103.1599777775572
168;103.1599777775572
169;103.1599777775572
170;103.1599777775572
171;103.1599777775572
172;103.1599777775572
173;103.1599777775572
174;103.1599777775572
175;103.1599777775572
176;103.1599777775572
177;103.1599777775572
178;103.1599777775572
179;103.1599777775572
180;103.1599777775572
181;103.1599777775572
182;103.1599777775572
183;103.1599777775572
184;103.1599777775572
185;103.1599777775572
186;103.1599777775572
187;103.1599777775572
188;103.1599777775572
189;103.1599777775572
190;103.1599777775572
191;103.1599777775572
192;103.1599777775572
193;103.1599777775572
194;103.1599777775572
195;103.1599777775572
196;103.1599777775572
197;103.1599777775572
198;103.1599777775572
199;103.1599777775572
