;switch-off penalty
0;113.97894127254003
1;113.97894127254003
2;113.97894127254003
3;113.97894127254003
4;113.97894127254003
5;113.97894127254003
6;113.97894127254003
7;113.97894127254003
8;113.97894127254003
9;113.97894127254003
10;113.97894127254003
11;113.97894127254003
12;113.97894127254003
13;113.97894127254003
14;113.97894127254003
15;113.97894127254003
16;92.76538650874708
17;113.97894127254003
18;113.97894127254003
19;113.97894127254003
20;113.97894127254003
21;121.62581440768602
22;113.97894127254003
23;113.97894127254003
24;113.97894127254003
25;113.97894127254003
26;113.97894127254003
27;113.97894127254003
28;113.97894127254003
29;113.97894127254003
30;113.97894127254003
31;92.76538650874708
32;113.97894127254003
33;113.97894127254003
34;113.97894127254003
35;113.97894127254003
36;92.76538650874708
37;92.76538650874708
38;92.76538650874708
39;113.97894127254003
40;113.97894127254003
41;92.76538650874708
42;92.76538650874708
43;113.97894127254003
44;113.97894127254003
45;113.97894127254003
46;121.62581440768602
47;113.97894127254003
48;113.97894127254003
49;113.97894127254003
50;113.97894127254003
51;92.76538650874708
52;92.76538650874708
53;113.97894127254003
54;113.97894127254003
55;113.97894127254003
56;113.97894127254003
57;113.97894127254003
58;113.97894127254003
59;113.97894127254003
60;113.97894127254003
61;92.76538650874708
62;113.97894127254003
63;113.97894127254003
64;113.97894127254003
65;92.76538650874708
66;113.97894127254003
67;113.97894127254003
68;113.97894127254003
69;121.62581440768602
70;113.97894127254003
71;113.97894127254003
72;113.97894127254003
73;113.97894127254003
74;113.97894127254003
75;113.97894127254003
76;92.76538650874708
77;113.97894127254003
78;113.97894127254003
79;113.97894127254003
80;113.97894127254003
81;113.97894127254003
82;92.76538650874708
83;113.97894127254003
84;113.97894127254003
85;113.97894127254003
86;92.76538650874708
87;113.97894127254003
88;113.97894127254003
89;113.97894127254003
90;113.97894127254003
91;92.76538650874708
92;113.97894127254003
93;113.97894127254003
94;113.97894127254003
95;113.97894127254003
96;92.76538650874708
97;113.97894127254003
98;113.97894127254003
99;113.97894127254003
100;113.97894127254003
101;113.97894127254003
102;113.97894127254003
103;113.97894127254003
104;113.97894127254003
105;113.97894127254003
106;113.97894127254003
107;113.97894127254003
108;113.97894127254003
109;113.97894127254003
110;113.97894127254003
111;113.97894127254003
112;113.97894127254003
113;113.97894127254003
114;113.97894127254003
115;113.97894127254003
116;113.97894127254003
117;113.97894127254003
118;92.76538650874708
119;113.97894127254003
120;113.97894127254003
121;113.97894127254003
122;113.97894127254003
123;113.97894127254003
124;113.97894127254003
125;113.97894127254003
126;113.97894127254003
127;113.97894127254003
128;113.97894127254003
129;121.62581440768602
130;121.62581440768602
131;113.97894127254003
132;113.97894127254003
133;113.97894127254003
134;113.97894127254003
135;113.97894127254003
136;113.97894127254003
137;113.97894127254003
138;113.97894127254003
139;113.97894127254003
140;113.97894127254003
141;113.97894127254003
142;113.97894127254003
143;113.97894127254003
144;113.97894127254003
145;113.97894127254003
146;92.76538650874708
147;113.97894127254003
148;113.97894127254003
149;113.97894127254003
150;113.97894127254003
151;113.97894127254003
152;113.97894127254003
153;113.97894127254003
154;113.97894127254003
155;113.97894127254003
156;113.97894127254003
157;113.97894127254003
158;113.97894127254003
159;113.97894127254003
160;113.97894127254003
161;113.97894127254003
162;113.97894127254003
163;113.97894127254003
164;113.97894127254003
165;113.97894127254003
166;113.97894127254003
167;113.97894127254003
168;113.97894127254003
169;92.76538650874708
170;92.76538650874708
171;92.76538650874708
172;92.76538650874708
173;113.97894127254003
174;113.97894127254003
175;121.62581440768602
176;113.97894127254003
177;113.97894127254003
178;121.62581440768602
179;113.97894127254003
180;113.97894127254003
181;121.62581440768602
182;92.76538650874708
183;113.97894127254003
184;113.97894127254003
185;113.97894127254003
186;92.76538650874708
187;113.97894127254003
188;113.97894127254003
189;113.97894127254003
190;113.97894127254003
191;113.97894127254003
192;113.97894127254003
193;113.97894127254003
194;113.97894127254003
195;113.97894127254003
196;113.97894127254003
197;113.97894127254003
198;113.97894127254003
199;113.97894127254003
