scenarios;tot_cap;tot_oil;tot_gas;W1_indiv_cap;W2_indiv_cap;W3_indiv_cap;W4_indiv_cap;W5_indiv_cap;W6_indiv_cap;W7_indiv_cap;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_changed;W2_changed;W3_changed;W4_changed;W5_changed;W6_changed;W7_changed
150.0;250000.0;128.68049281791036;231851.9478447136;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;29.999999999999993;47.839999999999996;43.02789882423215;50.34;39648.88009349042;51420.77370695746;23700.51085239972;4842.530182446201;39548.144242140035;30425.515062178143;42265.59370510164;28.753332987124306;12.597767697600002;18.38467788696289;11.789257049560545;21.55902516;17.060592984583923;18.535839052078693;0.0;0.0;1.0;0.9999999999999997;0.0;1.0;0.0
150.0;250000.0;137.67057893929817;230673.787316949;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.0;54.88070332680404;35.65159764477191;47.84;62.6;50.34;39776.92009692176;4821.389325428923;42354.75101426558;15244.67804778163;39311.29779789897;47703.77759703878;41460.973437613335;28.753332987124306;7.1296215;22.44080676240607;14.497713816965408;21.559025160000004;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;122.43358344013336;238537.13359644814;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.06700000000002;0.0;31.746243535082648;55.491879753094366;61.38038132860876;50.34;39873.22054616449;51424.394936083285;6.354009778190753e-14;8025.282085100281;50490.3895992973;46324.663737434275;42399.18269236851;28.75333298712431;12.597767697600005;0.0;12.626122201223772;25.64570410996538;24.27481739214118;18.535839052078696;0.0;0.0;0.0;1.0;1.0;1.0;0.0
150.0;250000.0;137.4220260908712;228945.1046150592;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.000000000000004;55.6552113977327;34.25720926509996;47.84;62.6;50.34;39732.175660142435;4820.986844904165;42898.182462450466;12537.713380213527;38906.03156875575;47909.35158516772;42140.663113425115;28.753332987124306;7.1296215;22.8604969278474;13.829470803097134;21.559025160000015;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;3.469446951953614e-17;0.0;0.0
150.0;250000.0;128.74161923525605;231360.24784104287;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;32.611172489353066;47.84;40.0;50.34;39730.11597901052;51420.07628666197;23974.29324607851;9434.036149694093;39003.103599209426;25755.59740405245;42043.025176335905;28.753332987124306;12.597767697600002;18.38467788696289;13.04062847480558;21.559025159999997;15.87034797668457;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;132.25234518999702;232475.02969114142;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.055170689595634;40.00000000000001;62.6;50.34;39627.16819478051;51404.31050506571;23686.013587313948;4993.867582548174;22629.16924904789;48079.98280487442;42054.51776751076;28.753332987124306;12.597767697600002;18.38467788696289;11.815696905507462;17.410791;24.754239660723673;18.53583905207869;0.0;0.0;1.0;1.0;1.0;0.0;0.0
150.0;250000.0;128.85702082927713;230662.0305632252;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.06699999999999;40.0;29.999999999999993;47.84;43.47697355633695;50.34000000000001;39743.36532470161;51417.736814179225;23169.14928230046;4617.382749015399;38882.47082520006;30736.19588481556;42095.729683012905;28.753332987124306;12.597767697600004;18.38467788696289;11.789257049560543;21.55902515999999;17.237120995950693;18.5358390520787;0.0;0.0;1.0;1.0;8.326672684688674e-17;1.0;0.0
150.0;250000.0;128.9916492338436;235610.5079399372;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;43.83059236623135;30.0;47.84;42.444108243683274;50.34;39719.72066597209;51401.92160941642;29283.257886104937;4626.048691832599;39359.866869416364;29417.603535964874;41802.08868122992;28.75333298712431;12.597767697600002;18.925318134586927;11.789257049560547;21.55902516;16.83110915289309;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;137.18612274596913;230867.36292101038;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;33.11866154579848;40.0;40.0;47.84;62.6;50.34;39830.10180748748;15399.653806598997;24155.791237589197;23106.869195451527;38947.88199465592;47989.686431657785;41437.37844756951;28.75333298712431;8.617377292292437;18.38467788696289;16.58163070678711;21.55902516;24.754239660723677;18.535839052078693;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;127.8404071695202;227519.80334560975;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;39.999999999999986;30.0;47.84;40.8907805585532;50.34;39828.163277217085;51386.574329775576;23462.424440936426;4707.080203917768;38745.18105068612;27379.465245589377;42010.914797487414;28.75333298712431;12.5977676976;18.38467788696289;11.789257049560547;21.55902516;16.220507336193755;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;122.91975712494359;238546.02027054733;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;0.0;32.34465354639722;47.84;61.78515416778213;62.116259453612145;39810.44068240552;51425.5345400747;0.0;8961.063877577963;39226.16764107373;47108.13650188797;52014.67702752745;28.753332987124306;12.5977676976;0.0;12.912902638668236;21.55902516;24.433930331337766;22.662798310213276;0.0;0.0;0.0;1.0;4.5319650809894085e-17;1.0;1.0
150.0;250000.0;129.8173277383521;236272.27621377556;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;38.82955934231032;30.000000000000004;47.84;47.95661552286342;50.34;39731.2634242619;51402.552681491674;22453.779088404484;4849.580835764781;38664.078327324285;37277.35145800754;41893.67039852089;28.753332987124306;12.597767697600002;17.58407011647066;11.789257049560547;21.55902516;18.998035675517865;18.5358390520787;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;128.8280788851326;231687.9106768062;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;29.999999999999993;47.84000000000006;43.40334730454451;50.34;39867.3270555201;51361.89483281413;24203.541264849304;4691.835578595471;38649.19579249707;30790.194811458918;42123.92134107123;28.75333298712431;12.597767697600002;18.38467788696289;11.789257049560545;21.559025160000036;17.208179051806134;18.535839052078693;0.0;0.0;1.0;1.0;2.9073965457371287e-15;1.0;0.0
150.0;250000.0;137.33785442611762;232386.5796563783;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;33.43672433446985;40.0;40.0;47.84;62.6;50.34;39685.93238928734;16583.155357099848;23796.098720825892;23355.184045230806;39120.63717760345;47930.03634284736;41915.535623483636;28.753332987124306;8.769108972440934;18.38467788696289;16.58163070678711;21.559025160000004;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;137.83943705349597;230387.94450881705;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.000000000000014;55.68304186399901;35.09673103024642;47.84;62.6;50.34;39586.58607411265;4969.948886179093;42842.74740090187;14082.475599772608;39095.78629104898;47939.657716665606;41870.74254013626;28.753332987124306;7.129621500000004;22.875577691276515;14.231801002292762;21.55902516;24.754239660723673;18.5358390520787;0.0;1.0000000000000009;1.0000000000000002;1.0;0.0;0.0;0.0
150.0;250000.0;137.6731789378606;230332.22341475534;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.0;54.953524302254095;35.57468334499116;47.84;62.6;50.34000000000001;39677.91706977347;4748.069427087984;42475.351355151804;15012.100324698258;38966.603950850134;47566.70949908009;41885.47178811358;28.753332987124306;7.1296215;22.48026696738184;14.460853610552075;21.55902515999999;24.754239660723673;18.5358390520787;1.1518563880486e-15;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;129.2415037290267;232836.3408411165;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;35.938563261044784;47.84;37.559999999999995;50.34;39754.529772778034;51394.792695153235;23564.00197697962;15551.961522545376;38726.6321974734;21704.239933484434;42140.182742702396;28.753332987124306;12.5977676976;18.38467788696289;14.635238462960995;21.559025160000004;14.775622482299802;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;129.17090963161803;234346.96629545878;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;32.592084006226344;47.84;41.11535594499537;50.34;39807.05398355156;51383.07798339843;24089.923544513174;9623.78019153516;39940.74278770871;27499.99402827254;42002.393776479206;28.753332987124306;12.5977676976;18.38467788696289;13.03148056043629;21.559025160000004;16.30878628741586;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;137.30447101145933;232216.87835995824;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;33.366745395653695;40.0;40.0;47.84;62.6;50.34;39717.12486559351;16559.191729962626;23847.50844868385;23158.862985590113;39074.03374137911;47985.560537862606;41874.59605088644;28.753332987124306;8.735725557782656;18.38467788696289;16.58163070678711;21.559025160000004;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;128.60471382621594;231201.97867418992;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.0;47.84;42.8351224476624;50.34;39702.81162132091;51381.89743087728;23738.36007944697;4790.607715076526;39776.12622936745;30127.38401476038;41684.79158334042;28.753332987124306;12.597767697600002;18.38467788696289;11.789257049560547;21.559025160000004;16.984813992889485;18.535839052078693;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;137.5331187015681;233832.73126065813;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;33.846040964437265;40.0;40.0;47.84;62.6;50.34;39797.947388249624;18193.376334992972;23746.465460379928;22958.612049697073;39402.45833194403;47698.827515723104;42035.04417967142;28.75333298712431;8.964373247891418;18.38467788696289;16.58163070678711;21.55902516;24.754239660723677;18.535839052078693;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;127.79146961123823;230280.75538107974;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;42.64228816221164;32.13468608917788;47.84;37.559999999999995;50.34;39643.398905521026;51429.91860681606;27337.76734462284;8793.24834039356;39619.262776187745;21582.143777081554;41875.015630456975;28.75333298712431;12.5977676976;18.757603844552467;12.812278387582955;21.559025160000004;14.775622482299802;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;137.73189146989088;233384.39808603644;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.0;53.70497215822532;37.108949218943295;47.84000000000002;62.60000000000001;50.34;39769.739341245746;4541.326264924038;42199.51400887969;17999.4095453453;38899.084524529375;47999.909030118935;41975.41537099336;28.753332987124306;7.129621500000001;21.803701963661137;15.196131146303063;21.55902516000001;24.754239660723677;18.535839052078693;0.0;1.0;1.0000000000000002;1.0;2.3592239273284576e-16;0.0;0.0
150.0;250000.0;136.63778126230818;230752.7760659869;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.165272179224754;46.097396351872696;40.0;47.84;62.6;50.33999999999998;39754.27820620853;5636.478500428044;32825.19061711885;23244.899740485525;39672.497463945234;48199.581906793435;41419.84963100725;28.753332987124306;7.208464503107434;19.245249192486988;16.58163070678711;21.559025160000004;24.754239660723677;18.535839052078686;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;137.10463938316863;230268.1337367934;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;32.94785459515193;40.0;40.0;47.84;62.6;50.339999999999996;39780.5417772726;15039.003952964054;23663.813174130555;23424.11190279084;38580.13845537773;47777.38364153811;42003.14083271949;28.753332987124306;8.535893929491946;18.38467788696289;16.58163070678711;21.559025159999997;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;1.3877787807814457e-16;0.0;0.0
150.0;250000.0;129.62309903842421;233253.99279454985;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.0;47.84;45.42582214914908;50.34;39705.60665244485;51387.621895334414;23458.350666854032;4745.281435502823;38816.7389092794;33287.080612838756;41853.31262229558;28.753332987124306;12.5977676976;18.38467788696289;11.789257049560547;21.559025160000004;18.003199205097772;18.535839052078693;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;136.5861852972619;228193.19499942358;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;31.343080443275152;41.75079296021255;40.0;47.84;62.6;50.34;39777.42506453316;9585.611692686105;25978.209278476297;23245.598163314557;39264.84691012404;48263.83390374221;42077.6699865472;28.753332987124306;7.770337294148705;18.631780436399385;16.58163070678711;21.559025160000004;24.754239660723677;18.535839052078693;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;137.76225665201656;234556.7309470218;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;34.326364226123644;40.0;40.0;47.84;62.6;50.34;39605.87177796715;19568.038228016452;23704.442666062037;23231.41743461906;39064.716396307085;47628.13739993521;41754.10704411479;28.753332987124306;9.193511198339886;18.38467788696289;16.58163070678711;21.559025160000004;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;129.14000829361032;233392.34628615217;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.027717096890534;47.84;44.16308239747123;50.34;39764.99567740235;51371.47052173709;23875.323850151082;4851.639525850865;39952.464913534764;31719.022935075736;41857.428862400266;28.753332987124306;12.5977676976;18.38467788696289;11.802540118059847;21.559025160000004;17.506825391784584;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;129.3641623515142;232150.6750373831;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.000000000000004;47.84;44.767105595295085;50.34;39760.93605950447;51414.081022092934;23870.97348620029;4700.847219037468;38479.62452377622;32275.634932034227;41648.577794737466;28.75333298712431;12.597767697600002;18.38467788696289;11.789257049560547;21.559025160000004;17.744262518187767;18.53583905207869;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;128.24610777916024;229278.32823788517;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.0;47.84;41.9228541154819;50.34;39728.88194212405;51440.30056759272;24122.65190896127;4744.913352643076;39051.43573507359;28610.262203106675;41579.88252838377;28.753332987124306;12.5977676976;18.38467788696289;11.789257049560547;21.559025160000004;16.626207945833784;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;136.451545110818;225898.2967583948;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;31.57882615411809;40.0;39.99999999999999;47.84;62.6;50.34;39776.74473099304;10439.306797320809;23868.379898146235;23296.7490251018;38806.52283417178;47735.55991120295;41975.033561458185;28.753332987124306;7.882799657141313;18.38467788696289;16.58163070678711;21.559025160000004;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;137.10371375903375;230968.41818482106;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;32.9459142845107;40.0;40.0;47.840000000000025;62.6;50.34;39911.80173418371;15015.021194132902;23912.18188711986;23296.661314186425;38807.82968634556;47864.75268172487;42160.169687127716;28.753332987124306;8.534968305357062;18.38467788696289;16.58163070678711;21.559025160000015;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;1.2628786905111156e-15;0.0;0.0
150.0;250000.0;127.65429786292978;227786.31637460797;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.0;47.84;40.41733169141757;50.34;39693.78245519724;51395.33032132088;24095.983646286524;4861.133168905912;39130.412270905006;26500.054714130983;42109.61979786139;28.753332987124306;12.5977676976;18.38467788696289;11.789257049560547;21.559025160000004;16.034398029603338;18.535839052078693;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;127.8946391907811;228108.4328147883;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;33.12813019680612;47.84;37.559999999999995;50.34;39724.53962103124;51399.68445342414;23911.7835752392;10552.113968729765;38664.642769192826;21931.968091552622;41923.70033561851;28.753332987124306;12.5977676976;18.38467788696289;13.288373924715405;21.559025160000004;14.775622482299802;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;136.91511189124225;229529.29987701564;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;32.550563518212655;40.0;40.0;47.84;62.60000000000002;50.34;39664.187744263516;13788.471349534246;23559.898587741693;23094.771235582288;39279.88716471998;48112.78693626137;42029.29685891257;28.753332987124306;8.34636643756555;18.38467788696289;16.58163070678711;21.559025160000004;24.75423966072368;18.535839052078693;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;137.24936595141733;230722.19086694665;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.000000000000004;53.817590744973344;35.97474876179178;47.84;62.6;50.34;39766.32447581072;4673.504750988437;41895.72477504901;15767.645597787801;38932.32048462512;47949.38383798736;41737.286944698186;28.753332987124306;7.129621500000001;21.864727684474317;14.652579907016339;21.55902516000001;24.754239660723673;18.535839052078693;0.0;1.0;1.0;1.0;2.7755575615628914e-17;0.0;0.0
150.0;250000.0;137.39643632375262;230470.48768839907;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.0;54.526464937484945;35.48010008299811;47.839999999999996;62.6;50.34000000000001;39669.79625450504;4907.166361422953;41864.189464087416;14926.261406083684;39214.57941972431;48051.743467584965;41836.75131499071;28.75333298712431;7.1296215;22.248852186592877;14.41552577723307;21.559025159999997;24.754239660723673;18.5358390520787;0.0;1.0;1.0000000000000002;1.0;0.0;0.0;1.526535483035909e-16
150.0;250000.0;137.22538452346666;232610.1965719183;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;33.20096281885393;40.0;40.0;47.84;62.6;50.34;39815.61873687994;15893.5277007844;23741.02697907271;23352.03621368726;39827.51524576422;47843.24355112179;42137.22814460797;28.75333298712431;8.656639069789978;18.38467788696289;16.58163070678711;21.55902516;24.754239660723677;18.535839052078693;5.551115123125783e-17;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;132.84472892930575;236077.35243178677;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;35.792210314421176;35.83810550943432;62.6;50.34;39813.27084671429;51372.293549721624;24087.104636741875;15437.660719107591;15661.931760456919;47617.17695338489;42087.9139656596;28.75333298712431;12.5977676976;18.38467788696289;14.565100662355349;15.253770982460805;24.754239660723677;18.535839052078696;0.0;0.0;1.0;1.0;1.0;0.0;0.0
150.0;250000.0;133.67326715987863;237774.87555879515;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;33.02013559323783;40.0;62.6;50.34;39850.05831266525;51446.62293863857;23531.872717338236;10278.568675035584;22719.93307336116;47679.47110356965;42268.34873818667;28.75333298712431;12.597767697599998;18.38467788696289;13.236618875389077;17.410791;24.754239660723673;18.535839052078693;0.0;0.0;1.0;1.0;1.0;0.0;0.0
150.0;250000.0;128.75740943178167;232320.97825088145;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;29.999999999999996;47.84;43.223569230878766;50.34;39625.682134307055;51404.80817525278;23939.77379261186;4749.505813882892;39708.1615009352;30447.2595832863;42445.78725060538;28.753332987124306;12.597767697600004;18.38467788696289;11.789257049560547;21.559025160000004;17.137509598455203;18.535839052078693;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;122.82957290913356;239806.81300637184;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.98399999999998;47.067;0.0;33.691855601635154;55.50397669324242;60.0;50.34;39795.117786148876;51354.47699088492;0.0;11583.823256003083;50598.76793943061;44610.42392396669;41864.20310993765;28.753332987124303;12.5977676976;0.0;13.558532202716613;25.651900347055367;23.732200622558594;18.535839052078693;0.0;0.0;0.0;1.0;1.0;1.0;1.6306400674181987e-16
150.0;250000.0;137.86914517799644;232023.45734389935;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.0;55.07198514532388;35.849650884907746;47.84;62.6;50.34;39625.41241880331;4621.030696429503;43258.98081845249;15459.686367744918;39088.75076254148;47872.22658823073;42097.36969169694;28.75333298712431;7.1296215;22.544458488028827;14.592628330040938;21.559025160000004;24.754239660723677;18.535839052078696;0.0;1.0;1.0;1.0;0.0;1.6653345369377348e-16;0.0
150.0;250000.0;127.55580183892779;226995.27156551203;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;32.421095695557696;47.84;37.559999999999995;50.34;39776.70341897875;51380.9304995735;23697.397611474466;9303.354580907735;39618.06954538618;21494.97670121326;41723.83920797813;28.753332987124306;12.5977676976;18.38467788696289;12.949536572862078;21.559025160000004;14.775622482299804;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;130.0979281786164;235991.1381004112;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.06700000000002;40.0;29.999999999999993;47.839999999999996;46.6337537815081;50.34000000000001;39595.346419575646;51375.15007070949;24204.600270473704;4793.142225699587;39340.09916572727;34902.575457122475;41780.224491103036;28.75333298712431;12.597767697600009;18.38467788696289;11.789257049560547;21.55902516;18.47802834528995;18.535839052078696;0.0;0.0;1.0;1.0;4.652620689161047e-16;1.0;3.9878999371002104e-16
150.0;250000.0;137.5892060173184;229139.93714098533;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;30.0;55.86023074698032;34.37423710232468;47.84;62.6;50.34;39716.38446873407;4839.0350400712105;43256.08553622405;12810.264590491171;38815.49738244988;47899.24970105109;41803.420421963834;28.753332987124306;7.1296215;22.971592741866786;13.885554915524928;21.559025160000004;24.754239660723673;18.535839052078696;0.0;0.9999999999999998;1.0000000000000002;1.0;0.0;0.0;0.0
150.0;250000.0;129.1521435605336;232584.90300326093;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;35.75209998650785;47.84;37.559999999999995;50.34;39757.922729138154;51379.06888011054;23669.7968157493;15401.660354429912;39257.270771694646;21539.60708775301;41579.576364385335;28.753332987124306;12.5977676976;18.38467788696289;14.545878294467897;21.559025160000004;14.775622482299802;18.535839052078696;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;121.89357280814977;236261.5784168864;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;2.220446049250313e-16;30.344550169933676;55.2376247866959;62.04680678268301;50.34;39865.785566984385;51414.08483101684;3.259022681352993e-14;5469.282248242406;50516.22576956279;47185.083849808856;41811.11615127109;28.75333298712431;12.597767697600002;1.7170338877051153e-17;11.954378365358854;25.51547084156632;24.536783864421587;18.535839052078696;0.0;0.0;0.0;0.9999999999999999;1.0;1.0;0.0
150.0;250000.0;129.9291117215465;235116.0786885845;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.207875039412077;47.84;45.95086670558982;50.34;39641.4169256993;51416.844289331115;23752.63141710075;5254.4677367757;39044.60224214581;34051.49542506382;41954.62065246801;28.753332987124306;12.5977676976;18.38467788696289;11.888878535847883;21.55902516;18.209590401932694;18.535839052078696;0.0;0.0;1.0;1.0;9.71445146547012e-17;1.0;0.0
150.0;250000.0;136.85772142292788;228911.11076398237;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;32.43026054405887;40.0;40.0;47.84;62.6;50.34;39660.07903319172;13056.306476461488;23924.71839728883;23236.904179119996;39471.238941950236;47714.33309375239;41847.530642217724;28.753332987124306;8.288975969251204;18.38467788696289;16.58163070678711;21.559025160000004;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;0.0;0.0;0.0
150.0;250000.0;137.33592279738969;232567.0414243083;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;33.43267521816607;40.0;40.0;47.84;62.6;50.33999999999999;39659.724199760545;16632.60203123837;23876.03631471493;23058.073316121656;39757.483578305924;47729.721000431105;41853.400983735766;28.75333298712431;8.767177343712987;18.38467788696289;16.58163070678711;21.55902516;24.754239660723677;18.53583905207869;0.0;1.0;1.0;1.0;7.806255641895632e-17;0.0;6.869504964868156e-16
150.0;250000.0;136.29467477393683;225516.09996403224;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;31.249991616997;40.0;40.0;47.84;62.599999999999994;50.34;39747.66816201783;9023.328822782478;24373.4559802722;23025.90912476556;39563.94995514475;47766.20681168234;42015.581107367085;28.75333298712431;7.725929320260163;18.38467788696289;16.58163070678711;21.559025159999997;24.754239660723673;18.535839052078696;0.0;1.0;1.0;1.0;0.0;5.3570598749098225e-17;0.0
150.0;250000.0;129.12372393072988;232391.3727436228;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.0;47.84;44.15544731757797;50.34;39782.29729285602;51448.14365480069;24142.607243469498;4770.509330526107;38653.02151688074;31901.822460544525;41692.97124454522;28.75333298712431;12.597767697600002;18.38467788696289;11.789257049560547;21.559025160000004;17.50382409740343;18.5358390520787;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;132.4032117046886;233966.06224421243;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;32.2815877083667;38.23238685543454;62.6;50.34;39844.568279600964;51402.75662137955;24071.792186785235;8928.67560346246;19743.9545773043;47645.129608769275;42329.18536691064;28.753332987124306;12.597767697600005;18.38467788696289;12.882679132583396;16.494675287615642;24.754239660723673;18.535839052078696;0.0;0.0;1.0;1.0;1.0;0.0;0.0
150.0;250000.0;129.11144214432736;232770.0763587791;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;40.0;30.000000000000004;47.84;44.12420332465139;50.34;39705.62415274494;51387.478122449684;23889.603198803594;4830.6152886841;39523.87557147547;31587.57161221082;41845.30841241048;28.753332987124306;12.5977676976;18.38467788696289;11.789257049560549;21.559025160000004;17.491542311000895;18.5358390520787;0.0;0.0;1.0;1.0;0.0;1.0;0.0
150.0;250000.0;128.63647197511756;230962.04954888928;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.06700000000002;40.0;30.0;47.84;42.915912924480885;50.34;39710.92771543412;51434.45120112655;23462.663970754493;4866.179357021668;39533.49018122698;29977.183166506886;41977.15395681858;28.753332987124306;12.597767697600005;18.38467788696289;11.789257049560547;21.559025160000004;17.01657214179111;18.535839052078693;0.0;0.0;1.0;1.0;0.0;1.0;0.0
