scenarios;tot_cap;indiv_cap;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean
10.0;250000.0;54166.0;101.74057620874885;216864.93234018644;56.133919264140886;0.0;36.39850118271954;31.140933529613346;42.558897971786664;48.15084075927738;34.246065891531266;36823.29818902452;0.0;37842.95696207938;25843.010304797946;37205.19410278717;46625.205008862846;32525.26777263456;21.073022528989412;0.0;15.969191342484148;14.538648441778358;17.345466596792363;19.07438328986632;13.73986400883825
10.0;250000.0;54166.0;101.4238133042027;232138.312827487;56.133919264140886;28.476897127951165;36.39850118271966;31.140933529613207;33.99308834214394;43.58216199377054;34.24606589153136;36999.64435926398;26430.072039982944;35204.600924875915;25344.84164626421;30838.279891968203;43405.578266423676;33915.29569870811;21.073022528989576;6.006803226418574;15.969191342484088;14.538648441778621;12.817814126720664;17.278469628972868;13.739864008838296
10.0;250000.0;54166.0;104.40021202449485;225256.43521550565;50.27141928271113;26.506084573008543;36.39850118271764;31.140933529613108;42.558897971786664;48.15084075927739;34.246065891531266;36216.923361214445;22773.32635414339;28338.583842808916;27565.715368556353;30163.862087954643;45248.66643396602;34949.3577668619;18.40087964848673;5.331778696249562;15.969191342483281;14.538648441778326;17.345466596792363;19.074383289866322;13.739864008838273
10.0;250000.0;54166.0;100.58165702729787;215729.430739753;56.133919264140886;0.0;36.39850118271962;31.140933529613502;38.7918501124113;48.15084075927738;34.246065891531266;40243.771167740066;0.0;30491.41918715275;27465.766673409486;41417.408242991514;44121.95625324703;31989.10921521217;21.073022528989412;0.0;15.969191479907199;14.538648441778353;16.186547277918248;19.074383289866315;13.73986400883834
20.0;250000.0;54166.0;99.06416730131922;212830.44186867925;56.133919264140914;0.0;36.39850118271957;31.140933529613932;33.99308834214218;47.538698805270236;38.88455160595152;37682.643367010176;0.0;34366.49936941668;26490.406104139845;28689.493461313024;44379.95114616778;41221.44842063177;21.073022528989423;0.0;15.969191342484091;14.538648453240793;12.817814107901325;18.833754838177512;15.83173603052607
20.0;250000.0;54166.0;101.06749037873425;215960.70637368865;56.13391926414089;0.0;36.3985011827196;39.7965073063234;33.99308834214218;48.150840759277386;34.246065891531266;37966.33190826692;0.0;30729.113664066157;40250.42024778066;27956.998533267866;44875.872078064334;34181.9699422427;21.073022528989412;8.418533981448102e-13;15.969191342484065;18.393215100654043;12.817814107901333;19.074383289866322;13.739864008838241
20.0;250000.0;54166.0;99.95038928911485;215354.4235647805;56.13391926414095;0.0;36.39850120234441;39.70224427626566;33.99308834214219;45.36421767860622;34.2460658915314;35979.45211933564;0.0;32099.884452672435;37336.80268438792;29000.921433219348;45266.03357060486;35671.329304560306;21.073022528989437;0.0;15.969191362688754;18.371514809142123;12.817814107901325;17.978982471554872;13.739864008838344
20.0;250000.0;54166.0;102.9229999871221;223910.72135211946;50.27141928271161;0.0;36.3985011827197;39.7965073063234;42.55889797178667;48.150840759277386;34.24606589153135;36003.55630236543;0.0;34783.36430511195;35990.96092311184;39249.593872621765;44150.78210764092;33732.46384126757;18.400879648486946;0.0;15.969191342484116;18.39321510065404;17.345466596792374;19.074383289866322;13.739864008838317
20.0;250000.0;54166.0;102.43254752795126;232365.84291907214;56.13391926414089;27.787379460802835;36.3985011827196;31.14093352961367;33.99308834214218;46.71850281369861;34.246065891531266;37258.50896305812;23866.479046430773;34757.599907211545;29621.78262632993;29638.419525514862;43022.70521176373;34200.34763876319;21.073022528989412;5.78266506226337;15.969191487263432;14.538648441778363;12.817814107901325;18.51134189091701;13.739864008838351
20.0;250000.0;54166.0;101.06749037873361;217174.3184643863;56.1339192641409;0.0;36.398501182719585;39.7965073063234;33.993088342142585;48.150840759277344;34.246065891531266;38844.52747182862;0.0;33357.26134859897;37077.35662832875;29626.829328400752;43932.551600895225;34335.792086334;21.073022528989416;0.0;15.969191342484105;18.393215100654043;12.817814107901361;19.074383289866308;13.739864008838381
