scenarios;tot_cap;tot_oil;tot_gas;W1_indiv_cap;W2_indiv_cap;W3_indiv_cap;W4_indiv_cap;W5_indiv_cap;W6_indiv_cap;W7_indiv_cap;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean;W1_changed;W2_changed;W3_changed;W4_changed;W5_changed;W6_changed;W7_changed
2.0;250000.0;116.78402160438819;244021.6724056233;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;67.36070311696906;18.54303372473085;40.09714558202754;30.620616214959625;47.59032367899906;51.23917657552284;47.944492248143774;41185.5725855793;2611.211343989538;36629.20824197476;24377.67638319907;45143.98202735683;47550.78140148602;46523.24042203778;26.203777291894657;0.4486996264451486;18.424115686474735;12.124240704490965;21.403931973506683;20.288380410374504;17.890875911201498;1.0;1.0;1.0;1.0;1.0;1.0;1.0
50.0;250000.0;113.96441832368053;240187.89020603194;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;0.0;0.0;47.84;62.60000000000001;50.34;40207.794006714736;52837.58296120788;19.049957944453976;23.579165795183563;48034.82029878371;48852.937076027076;50212.1267395589;28.750103180959194;12.608405451047789;0.060974605206794416;7.623300080700962;21.634164237947715;24.754597219047668;18.532873548770407;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.0;250000.0;113.96441832368053;240187.89020603194;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;0.0;0.0;47.84;62.60000000000001;50.34;40207.794006714736;52837.58296120788;19.049957944453976;23.579165795183563;48034.82029878371;48852.937076027076;50212.1267395589;28.750103180959194;12.608405451047789;0.060974605206794416;7.623300080700962;21.634164237947715;24.754597219047668;18.532873548770407;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50.0;250000.0;113.96441832368053;240187.89020603194;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;54166.0;72.984;47.067;0.0;0.0;47.84;62.60000000000001;50.34;40207.794006714736;52837.58296120788;19.049957944453976;23.579165795183563;48034.82029878371;48852.937076027076;50212.1267395589;28.750103180959194;12.608405451047789;0.060974605206794416;7.623300080700962;21.634164237947715;24.754597219047668;18.532873548770407;0.0;0.0;0.0;0.0;0.0;0.0;0.0
