;switch-off penalty
0;105.34469527675724
1;86.6940481777393
2;95.55708398267203
3;114.88870365111208
4;102.8361244335263
5;104.97378076923754
6;110.26417852122923
7;94.18319613271942
8;107.47435552026384
9;107.29558883652216
10;103.32285941363628
11;94.74305055053676
12;104.58224677986617
13;102.35808056683958
14;107.58685489239572
15;94.3712521212939
16;109.55114040377468
17;94.6621374563303
18;115.23840971245266
19;103.55599369912045
20;110.51281663254903
21;82.38533001090427
22;112.4039874421526
23;104.54058707495531
24;103.76570801340496
25;110.66369759853904
26;103.95506315434969
27;111.05476162949729
28;113.3464538222585
29;82.60221482996393
30;95.5852072353677
31;95.70048480009086
32;108.58325621658524
33;110.91741603114424
34;104.82191687880407
35;94.51982924050571
36;100.57675982494482
37;101.5702909992248
38;85.51876554063423
39;93.9837494281262
40;91.72092660674505
41;95.14751682020798
42;94.85214932616049
43;112.88985306702604
44;81.64992220297802
45;103.55650320549636
46;105.09516441994933
47;84.2723660139172
48;97.01457047679472
49;109.07194878484344
50;112.744003496434
51;96.37342580930599
52;94.88040391244348
53;108.97249644421007
54;94.67749083049085
55;106.90527731212879
56;95.4209100071705
57;102.80291902468949
58;104.61390863072737
59;105.04110521265022
60;104.88845472269631
61;95.61396128684996
62;102.13402372298329
63;95.97772671321209
64;108.82150617881194
65;95.43037351279585
66;106.94088536189051
67;104.70327005414559
68;106.26869090916864
69;111.22783449415479
70;94.9582999793858
71;112.73184704427624
72;92.29043601852297
73;102.90307088868687
74;115.96903803983118
75;103.21352643807451
76;98.02242670544123
77;105.39947754234456
78;109.03289078087843
79;108.17902667332777
80;110.23974993073368
81;94.73084873836245
82;102.68216572274723
83;95.28749419995069
84;106.2353478188373
85;91.59649851008868
86;84.67907351377876
87;96.19347516257304
88;104.80248439675304
89;104.04255843429114
90;82.41798216788034
91;94.55765488118715
92;113.83094334354037
93;102.99074485780291
94;106.85596139202455
95;103.44468355436376
96;85.92833750167513
97;109.18798189822908
98;102.15405109946657
99;106.96964038196596
100;94.13589809908459
101;104.22726540826523
102;104.5102115757032
103;105.65266800896877
104;105.34483790269972
105;95.46101087123378
106;96.80306960496645
107;103.119534114588
108;106.3529207398877
109;96.30860033986437
110;102.54856932413672
111;104.05141239446921
112;109.77271152961315
113;112.02384353115015
114;93.2254418420047
115;103.77057110897309
116;84.49168627773732
117;95.91518957289671
118;92.33211189597287
119;97.42012509719962
120;92.60538465287243
121;84.27236601391722
122;94.16353449718096
123;94.69376978750353
124;82.60878180816322
125;102.18539299334527
126;96.05726746653102
127;107.19233526401644
128;105.61234121644293
129;114.2625460915276
130;105.56269086843422
131;92.72834252144202
132;95.16660343903354
133;105.24111008058401
134;92.98731540028078
135;94.44697176752646
136;94.53902871765499
137;112.83602520957024
138;103.14111694942969
139;103.84758333551014
140;97.2233549128577
141;93.90293015083935
142;103.87023046309092
143;103.41463186363458
144;96.99774842204104
145;105.17296064708955
146;84.80144263718275
147;95.70107782742485
148;104.6656690059347
149;104.17415550505194
150;108.40835739959257
151;94.78568377368984
152;103.73608930071472
153;105.22333076756736
154;94.93595438040211
155;94.33774674183726
156;101.56813135969288
157;99.00492197630672
158;94.06878209741876
159;114.58227748267932
160;107.30750395616195
161;94.56537029269344
162;113.0002795863814
163;113.6257141373476
164;112.89055684057259
165;96.99414552764148
166;104.80212364710917
167;103.45789289528179
168;97.79202982493337
169;103.2831022794916
170;94.89203344172532
171;96.17415537374868
172;84.70326908226558
173;109.61046622579308
174;104.2307240773258
175;117.51152893496672
176;106.31176777163915
177;99.24592761093558
178;113.5967123176478
179;103.43363804792071
180;97.5371532633174
181;114.90513674533052
182;85.13340421978673
183;95.01418150567889
184;110.39971491767227
185;94.884139602418
186;82.28183166225288
187;92.2825879815681
188;94.3070651577884
189;95.32563608130303
190;95.40877705493585
191;95.9596503366163
192;109.51732491984687
193;94.29756223516159
194;95.51573761473497
195;90.31160904578473
196;102.8262097623832
197;101.99760444183993
198;95.1902313247673
199;92.05513466443401
