;switch-off penalty
0;100.18677644415993
1;101.84122482074844
2;103.68712351563721
3;104.74253823681191
4;110.85565062697901
5;100.16692965574978
6;100.18194299472056
7;109.8068842583542
8;103.93598411066591
9;103.1303231396381
10;112.04290091974795
11;103.35300121767557
12;100.14545593233478
13;100.14366940709002
14;100.16815606398164
15;100.16999649887407
16;103.21614723271713
17;112.04290091974795
18;112.04290091974795
19;100.1550111726869
20;103.93598411066591
21;83.54675037212958
22;100.15931581537464
23;111.92022484768806
24;100.17057564647423
25;103.34493186728851
26;100.16425541018694
27;103.20760673137173
28;112.04290091974795
29;83.5752621538282
30;102.31482843257385
31;100.18674401478063
32;103.73624045156492
33;100.17991655986704
34;100.1852068468356
35;100.17884624884331
36;100.1816579777962
37;103.24240771407615
38;103.93598411066591
39;110.83481002829764
40;100.15921644239016
41;103.93598411066591
42;103.11856823484487
43;100.15814218559166
44;100.18652303367114
45;100.183055608328
46;100.17812000389013
47;100.17379921034883
48;100.183452941027
49;100.16512135866192
50;112.04290091974795
51;103.80867161625272
52;103.93598411066591
53;112.04290091974795
54;100.1681094668832
55;100.18374067188986
56;100.1715510891848
57;100.17433541818373
58;112.04290091974795
59;100.15316969478138
60;103.93598411066591
61;100.162419850104
62;103.59283416267515
63;103.93598411066591
64;100.17172772469723
65;100.18949965338173
66;100.17027151986271
67;103.24879421418295
68;102.85985006474348
69;112.04290091974795
70;100.18839978132105
71;100.17845125281265
72;103.93598411066591
73;83.51303702598881
74;100.18690143809792
75;100.16598865841772
76;103.52548734874048
77;100.19003803757963
78;100.1758038541383
79;103.93598411066591
80;112.04290091974795
81;101.72870418515076
82;100.17789780273006
83;103.93598411066591
84;112.04290091974795
85;100.16474712798349
86;103.34101932221449
87;100.14782017973386
88;100.1760594840692
89;103.26752115911287
90;83.94438268534105
91;103.144678735971
92;103.6346778136932
93;83.70724599987182
94;103.17930041601434
95;100.167752430184
96;103.93598411066591
97;112.04290091974798
98;100.18250834657042
99;100.1708339053002
100;100.11280052198441
101;100.17084978582487
102;100.15838192367698
103;100.18462088705816
104;100.18849398413887
105;103.50880735647398
106;104.71480509395258
107;100.16103737290008
108;103.28367645075407
109;100.1694767124598
110;100.17058066150369
111;85.9388127516645
112;100.17888892536007
113;85.03818270685964
114;112.04290091974795
115;103.59037998386368
116;100.16263909905311
117;103.93598411066591
118;100.77610576092985
119;100.16237207480091
120;100.1786221401664
121;100.18963061101685
122;103.64043230321226
123;100.16512608167533
124;100.16480788052506
125;112.04290091974795
126;103.93598411066591
127;112.04290091974795
128;100.16696402686573
129;112.04290091974795
130;100.17226651898844
131;100.17630079994032
132;100.12668649806268
133;100.15485038286094
134;100.16696175285385
135;103.37921788253942
136;103.59509672182327
137;85.27423736430978
138;103.54190116943684
139;100.17023743449244
140;85.1517360714075
141;100.1683924495876
142;85.87983220481401
143;100.15389714953665
144;100.18940817088335
145;85.08885644364696
146;100.16811517773482
147;100.1853520185855
148;103.93598411066591
149;100.17993223406198
150;103.93598411066591
151;103.93598411066591
152;111.20833207558529
153;100.158936927702
154;86.59488044182989
155;103.1159802406933
156;100.15216319636794
157;103.34355311026084
158;103.21571513804246
159;100.16752910672984
160;112.04290091974795
161;83.52563087783406
162;103.69128216454901
163;103.10222267391673
164;100.1617918462878
165;103.44327966462627
166;112.04290091974795
167;103.68901919205557
168;103.93598411066591
169;100.15419865174783
170;100.18395295153013
171;103.93598411066591
172;103.93598411066591
173;100.1573468943279
174;100.15621607040528
175;100.15931528703713
176;100.17029280374612
177;112.04290091974771
178;100.1799281575783
179;100.17444925838537
180;100.18428304590681
181;112.04290091974798
182;103.93598411066591
183;103.93598411066591
184;100.16408622603248
185;103.38119459089499
186;100.15628991031996
187;100.1514538959805
188;83.56753457322986
189;103.01272802068144
190;100.16705560380835
191;100.1719265497017
192;103.63156626663827
193;100.16468952581288
194;79.97583038440541
195;100.16427799423269
196;100.14477889401714
197;109.22323512131015
198;100.151564548559
199;100.1840319361546
