;switch-off penalty
0;109.05015285160302
1;109.21201777798338
2;107.47863165405836
3;108.6548212364744
4;101.11333995130906
5;109.49044680754729
6;97.17350261169668
7;106.95845587329347
8;108.52702122493076
9;100.42575816752321
10;101.90537402546335
11;107.19966156361927
12;108.51791347762907
13;105.92553402543163
14;108.44388786041723
15;94.41466992973274
16;99.26414672045905
17;105.41252579877424
18;109.62729628159529
19;107.25001233741872
20;108.52899722486559
21;109.79550727701272
22;103.94848185933614
23;108.63857458855792
24;102.84403775828048
25;105.2125616292142
26;99.31670630305382
27;109.91772522848908
28;108.04167097296141
29;105.87811662904457
30;108.84956840354624
31;104.29874499366673
32;108.47271956348995
33;108.5627845667864
34;109.48382210570949
35;103.20357042963808
36;108.49284818021104
37;101.03231092213579
38;109.27068247781165
39;106.67867893053827
40;105.89261201681532
41;106.10888762111423
42;94.88354016984353
43;109.30843969794928
44;106.33432133807392
45;107.11670863893751
46;107.2205065141812
47;108.53460042857503
48;94.77689849546177
49;107.55767775246339
50;106.45004133348252
51;107.22987670075054
52;106.39086482380807
53;106.76719755472736
54;105.5640339556913
55;107.49341736573416
56;107.63732036658892
57;104.92330667517142
58;101.09798182071928
59;108.45526539064129
60;103.77970637746891
61;108.38699116596916
62;104.65292087134108
63;108.58806566244355
64;104.5475018567913
65;108.61574519527716
66;105.12585230991449
67;107.55914081095051
68;107.02986624284486
69;109.38329338241888
70;106.13420025095336
71;106.89847005759766
72;96.97303203810871
73;106.54243194615314
74;115.00740016588855
75;99.46666341944407
76;106.27289676688568
77;106.27058618687263
78;106.6523264723411
79;106.3326935453517
80;107.33061703681022
81;107.53031715450106
82;102.74641877877086
83;104.18400012127056
84;108.94429264508108
85;102.0085187415836
86;107.66964351618802
87;100.97945876139093
88;109.06121201209965
89;102.11991549858334
90;108.37221783918268
91;102.36753690646071
92;108.57826341763376
93;106.7079237123072
94;104.95188047735627
95;104.17134117648651
96;109.16827805049364
97;107.49556499340223
98;105.14986580202151
99;108.82680708644051
100;95.9348002139011
101;104.5431453888648
102;103.34529576845007
103;108.4531965620636
104;104.94463449557179
105;105.19045783124292
106;109.35858682144035
107;104.89777321249059
108;108.53185667915692
109;107.65302033281831
110;99.43071427130019
111;107.14525968003157
112;108.51021510270223
113;105.526169092098
114;102.78495715361618
115;106.99935955299534
116;108.66238680824196
117;108.68866524519987
118;107.24796038636707
119;108.46042371504431
120;107.23648345554872
121;108.73458730611452
122;104.43165601950993
123;100.03670394246478
124;102.23818473559064
125;100.7476373241545
126;106.42448417616907
127;102.15729449004728
128;100.99542205883651
129;108.74280115885371
130;109.17743423505276
131;101.18267961607813
132;100.17281736503253
133;97.44124615546455
134;104.27521061495544
135;106.04691434988924
136;104.66126085603928
137;104.77456442059612
138;104.436949111999
139;107.13126376621113
140;109.51433245835527
141;105.36959433858964
142;105.50855316089896
143;101.61016739475343
144;108.73206026033024
145;98.93838071494407
146;107.81730984629749
147;108.3691023235302
148;105.5609320739925
149;104.49882351182444
150;105.6764131482418
151;105.13245472234156
152;107.62464598128672
153;101.98037265416504
154;106.0980151171847
155;105.00405676776892
156;102.7906706875462
157;100.26400424075791
158;104.11252664970364
159;108.98988149391953
160;97.45057073389765
161;103.53059450430916
162;106.29478769763527
163;102.56897964682486
164;109.04242722991606
165;107.5655350254125
166;108.7404584403027
167;105.00671179552737
168;109.17006557553877
169;97.01402106858221
170;106.4152488809977
171;108.64434186828205
172;107.42025040893324
173;106.76247335304303
174;101.55706250690548
175;114.72941844022516
176;108.43761682859378
177;106.80481348489393
178;108.3610158129878
179;105.64024685687721
180;106.07971982178637
181;108.98217843371576
182;108.76572774127024
183;106.82854256253172
184;106.14037390135292
185;106.51229567959386
186;106.82960835965186
187;101.62653065884794
188;100.09433125526212
189;108.61772986119075
190;103.55830293302296
191;109.34241847732358
192;108.35250454120396
193;103.9658426231075
194;106.15875672680531
195;106.14753931153429
196;102.05962890860513
197;102.31141988169905
198;99.20217365952226
199;106.5651985843388
