;infeasible count;oil output;gas output;W1_choke_final;W2_choke_final;W3_choke_final;W4_choke_final;W5_choke_final;W6_choke_final;W7_choke_final
63;0.0;109.50924924965581;179120.38909166626;72.984;0.0;54.607242836931526;25.784756906528898;53.332823069940936;62.606;0.0
64;0.0;109.64069805010591;178682.58404743054;72.984;0.0;54.607242836931526;26.08442959262487;53.31368847629306;62.606;0.0
65;0.0;94.87666970426696;163575.80312072884;72.984;0.0;54.607242836931526;26.043076728846728;58.448;25.063090594194065;0.0
66;0.0;109.35760283778632;178960.37503800305;72.984;0.0;54.607242836931526;25.420226459231706;53.377010489621114;62.606;0.0
67;0.0;109.10675273673947;179419.2304128982;72.984;0.0;54.607242836931526;25.21500119908709;52.9825365716752;62.606;0.0
68;0.0;109.60763374436306;177911.80765490938;72.984;0.0;54.607242836931526;25.798572208676642;53.565911445828625;62.606;0.0
69;0.0;109.64684414904006;179080.5017561891;72.984;0.0;54.607242836931526;26.00625122966187;53.421159901549736;62.606;0.0
70;0.0;97.72131260455417;170053.13415922882;72.984;0.0;24.658029512408277;25.34067101898996;58.448;62.606;0.0
71;0.0;109.12395672507736;179858.00148567092;72.984;0.0;54.607242836931526;25.493543645435505;52.698718545895595;62.606;0.0
72;0.0;109.78839484523391;178967.80257407698;72.984;0.0;54.607242836931526;26.260907573404353;53.48054081579461;62.606;0.0
73;0.0;109.20632671833197;178635.81727838382;72.984;0.0;54.607242836931526;24.974923061488642;53.517082025803944;62.606;0.0
74;0.0;109.6168368186144;179358.84078038664;72.984;0.0;54.607242836931526;26.01455195576265;53.335357574267746;62.606;0.0
75;0.0;109.4192228185464;178500.32615768735;72.984;0.0;54.607242836931526;25.32244494977363;53.64810762924206;62.606;0.0
76;0.0;108.70493511888947;163702.13296280734;72.984;0.0;65.71073751969743;0.0;58.448;62.606;0.0
77;0.0;109.65163688408266;176973.51316790894;72.984;0.0;48.221195097834894;31.537;52.711259861301336;62.606;0.0
78;0.0;109.73485232262658;178864.93592870823;72.984;0.0;54.607242836931526;26.05278809424038;53.58948938991027;62.606;0.0
79;0.0;109.22563930304318;179348.02722424254;72.984;0.0;54.607242836931526;25.380420439693737;53.089376660765126;62.606;0.0
80;0.0;109.33107513764148;176569.54839441704;72.984;0.0;54.607242836931526;25.10220497730864;53.68360639048598;62.606;0.0
81;0.0;109.70796024771687;178697.4244462923;72.984;0.0;54.607242836931526;26.06729319856679;53.504288774883456;62.606;0.0
82;0.0;109.45347755270214;178721.22969384785;72.984;0.0;54.607242836931526;25.728399752187524;53.257731244323764;62.606;0.0
83;0.0;108.96359875369842;178438.00839537918;72.984;0.0;54.607242836931526;24.635230768296086;53.301252561869944;62.606;0.0
84;0.0;100.10356970464986;174347.33640317514;72.984;0.0;28.67451773272381;25.202725926237743;58.448;62.606;0.0
85;0.0;109.56023404358854;178619.9007506452;72.984;0.0;54.607242836931526;25.932070529530435;53.288867762924255;62.606;0.0
86;0.0;109.86782528245155;175850.1166443891;72.984;0.0;54.607242836931526;25.77749329755522;54.25007106335293;62.606;0.0
