mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_layers;param_neurons;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
5.056661923726399;0.08855056762695312;;;0.27955171416876506;1;7;6.1001156858204384e-05;{'dropout': 0.27955171416876506, 'layers': 1, 'neurons': 7, 'regu': 6.1001156858204384e-05};4;-8.069958686828613;-8.534423828125;;;-61471.45703125;-7.6536664962768555;0.030641804738451045;0.0073665947701281025;;
6.126397132873535;0.14402365684509277;;;0.3057330041691239;2;17;7.173543745829346e-05;{'dropout': 0.3057330041691239, 'layers': 2, 'neurons': 17, 'regu': 7.173543745829346e-05};28;;;;;;;0.021553610008034282;0.013626896534928495;;
6.667069673538208;0.23118877410888672;;;0.22372986519274593;2;29;9.286501072997734e-05;{'dropout': 0.22372986519274593, 'layers': 2, 'neurons': 29, 'regu': 9.286501072997734e-05};27;-15.691606521606445;-inf;;;-44.07294845581055;-22.88117027282715;0.5019815581425197;0.05110859513502425;;
7.296447277069092;0.3512255350748698;-13.72951078414917;-9.236910025278727;0.018748383516125015;1;8;1.0318299053114722e-05;{'dropout': 0.018748383516125015, 'layers': 1, 'neurons': 8, 'regu': 1.0318299053114722e-05};1;-8.047266006469727;-6.94552755355835;-8.072230339050293;-6.1197967529296875;-26.963117599487305;-14.645405769348145;0.10393762185071556;0.02310727037067944;8.663435444361824;3.8392123757345042
8.659445603688559;0.41099778811136883;;;0.2985800658572498;2;31;5.106140283207892e-05;{'dropout': 0.2985800658572498, 'layers': 2, 'neurons': 31, 'regu': 5.106140283207892e-05};26;;;-32.030914306640625;-23.034547805786133;-42.66160202026367;-22.25546646118164;0.3919690338669464;0.014390424360901948;;
8.690017541249594;0.4954666296641032;;;0.13548750629927006;2;27;9.371164126959988e-05;{'dropout': 0.13548750629927006, 'layers': 2, 'neurons': 27, 'regu': 9.371164126959988e-05};25;-12.144693374633789;-30.789400100708008;;;;;0.06219093400940531;0.01880861728239254;;
9.275453805923462;0.5893167654673258;;;0.3223475103038491;2;28;3.467289854821127e-05;{'dropout': 0.3223475103038491, 'layers': 2, 'neurons': 28, 'regu': 3.467289854821127e-05};24;;;;;;;0.29285683003366353;0.02998387007913813;;
9.201568921407064;0.7188233534495035;;;0.17390610060789125;2;13;6.511666741387024e-05;{'dropout': 0.17390610060789125, 'layers': 2, 'neurons': 13, 'regu': 6.511666741387024e-05};23;;;;;;;0.21857475018401476;0.046003316766969955;;
8.952724933624268;0.7912115255991617;;;0.2286318267102625;1;38;4.3549692205398516e-05;{'dropout': 0.2286318267102625, 'layers': 1, 'neurons': 38, 'regu': 4.3549692205398516e-05};22;;;;;;;0.18003098658714292;0.040750787860192844;;
10.017149845759073;0.9102859497070312;;;0.10334623407659298;1;34;0.00010021991104685049;{'dropout': 0.10334623407659298, 'layers': 1, 'neurons': 34, 'regu': 0.00010021991104685049};21;;;;;-22.89067840576172;-12.763001441955566;0.18239437826407132;0.041606644724364275;;
8.711901982625326;0.6250636577606201;;;0.32013758599485453;1;34;9.063404117236475e-05;{'dropout': 0.32013758599485453, 'layers': 1, 'neurons': 34, 'regu': 9.063404117236475e-05};20;;;-40.701629638671875;-inf;;;1.0790719201394594;0.0776107237185548;;
8.216367483139038;0.5916504065195719;;;0.2522029216848592;2;25;5.90554292419283e-05;{'dropout': 0.2522029216848592, 'layers': 2, 'neurons': 25, 'regu': 5.90554292419283e-05};19;;;-42.474151611328125;-inf;-inf;-inf;0.4190193354389669;0.02820456077762154;;
11.15537961324056;0.895079771677653;;;0.37577763303710365;2;27;5.14488909533496e-05;{'dropout': 0.37577763303710365, 'layers': 2, 'neurons': 27, 'regu': 5.14488909533496e-05};18;;;;;;;0.9220104306887402;0.08197127855709374;;
9.487409194310507;1.014258623123169;;;0.13743023362689996;1;38;9.476356034487593e-05;{'dropout': 0.13743023362689996, 'layers': 1, 'neurons': 38, 'regu': 9.476356034487593e-05};17;;;;;;;0.31160363503779764;0.040090633707213934;;
9.904404799143473;0.8959248065948486;;;0.37042248262691446;1;36;8.899591014587271e-05;{'dropout': 0.37042248262691446, 'layers': 1, 'neurons': 36, 'regu': 8.899591014587271e-05};16;;;;;;;0.5203900977120548;0.014733189545400456;;
9.670840581258139;1.0428709983825684;;;0.04891462215862283;1;32;3.6736275841095234e-05;{'dropout': 0.04891462215862283, 'layers': 1, 'neurons': 32, 'regu': 3.6736275841095234e-05};15;;;;;-34.10268783569336;-17.888341903686523;0.37752440836574414;0.12862585515511338;;
11.385944525400797;0.9792770544687907;;;0.39765850598500463;2;32;7.046609057961515e-05;{'dropout': 0.39765850598500463, 'layers': 2, 'neurons': 32, 'regu': 7.046609057961515e-05};14;;;;;;;0.28559559301465914;0.2979427157134376;;
11.668069998423258;1.2463469505310059;;;0.15823174222802547;2;14;7.284349517663884e-05;{'dropout': 0.15823174222802547, 'layers': 2, 'neurons': 14, 'regu': 7.284349517663884e-05};13;-7.736926078796387;-8.18968677520752;;;-26.335708618164062;-14.732630729675293;0.36057961551689627;0.14274984194858528;;
11.611316283543905;1.291798194249471;;;0.08119255210491189;2;33;1.7896734465650377e-05;{'dropout': 0.08119255210491189, 'layers': 2, 'neurons': 33, 'regu': 1.7896734465650377e-05};12;;;;;;;0.3702823673289256;0.15221962470269204;;
