mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
5.644968350728353;0.059119860331217446;-24.420793416667788;-24.42007183809893;0.05;1e-06;{'dropout': 0.05, 'regu': 1e-06};11;-27.40176115123504;-29.129233439034277;-20.086749313074513;-20.429848924689338;-25.773869785693808;-23.70113315057317;0.34503962508001496;0.017297292753952937;3.135863654925029;3.5877084013264025
6.65949551264445;0.11497537295023601;-23.06195796009962;-22.876955714794477;0.05;5e-06;{'dropout': 0.05, 'regu': 5e-06};9;-16.642009218898387;-17.506452656667168;-25.99876262069842;-26.54051252242622;-26.54510204070205;-24.583901965290035;0.0855974992830678;0.002629737706468157;4.545065314543598;3.880619241056789
5.572827498118083;0.13726274172465006;;;0.05;1e-05;{'dropout': 0.05, 'regu': 1e-05};54;-19.100042203150757;-20.111626703804784;-23.76181144014411;-24.23206121987159;;;0.16734197287513;0.02633898501849603;;
5.700801372528076;0.1634236971537272;-22.361920980867627;-22.34518952617587;0.05;5e-05;{'dropout': 0.05, 'regu': 5e-05};7;-27.382104051222495;-28.88986678517193;-16.18045508533443;-16.483403757077838;-23.523203806045952;-21.66229803627784;0.26331589160980956;0.011846711018434873;4.646193297656761;5.087883437284949
5.715984106063843;0.1952070395151774;-28.311413738705696;-27.88840024405663;0.05;0.0001;{'dropout': 0.05, 'regu': 0.0001};24;-17.931401174002833;-18.887772568868936;-30.357743341988378;-31.022825092350672;-36.645096700125876;-33.75460307095029;0.10565836032497589;0.006371212066799752;7.775654257362643;6.4613789365019425
6.114788850148519;0.2382818063100179;-21.365145452890193;-21.391438819581946;0.05;0.0005;{'dropout': 0.05, 'regu': 0.0005};5;-22.832178150841948;-24.064353120436362;-19.35400577860141;-19.69742558855529;-21.909252429227216;-20.41253774975418;0.15373138020362234;0.009459856969849984;1.4711582883402459;1.9124503471650678
6.433597564697266;0.28525471687316895;;;0.05;0.001;{'dropout': 0.05, 'regu': 0.001};55;;;-18.458229047442796;-18.793137777835952;-24.689574967830552;-22.910606725500266;0.21460159096609213;0.011428397893249191;;
6.534883181254069;0.31432874997456867;-18.394442543706397;-18.265845941841054;0.05;0.005;{'dropout': 0.05, 'regu': 0.005};1;-17.396403531415746;-18.16163402522376;-17.114366443879014;-17.41191679840788;-20.672557655824434;-19.22398700189153;0.16512245445584797;0.01128903852917179;1.614980408081778;0.7434355826217032
6.585541486740112;0.3539854685465495;-22.592550213548385;-22.458609379759622;0.05;0.01;{'dropout': 0.05, 'regu': 0.01};8;-21.858104723309157;-22.97448927328127;-20.112275114846884;-20.455636610678578;-25.807270802489114;-23.945702255319016;0.11744496425202283;0.010513606430243112;2.3822680515516375;1.4707681891627928
6.922245422999064;0.3900105158487956;;;0.05;0.05;{'dropout': 0.05, 'regu': 0.05};56;-29.789808098329317;-31.56810106049984;;;-18.95415404083532;-17.715152364258373;0.07336659152727519;0.01659792023923735;;
6.9705978234608965;0.42193110783894855;-19.86206257671391;-19.942344779268318;0.05;0.1;{'dropout': 0.05, 'regu': 0.1};2;-21.43335774622926;-22.491608575943413;-19.55366941329536;-19.887250392808827;-18.599160570617116;-17.448175369052713;0.04243001386861422;0.012762728009211662;1.1774260528781806;2.059341508291176
7.2225063641866045;0.4737308820088704;;;0.1;1e-06;{'dropout': 0.1, 'regu': 1e-06};57;-23.14319768083205;-24.522627314296336;-25.458324537364714;-25.99837764250029;;;0.05526002587229606;0.010153454851939706;;
7.174237648646037;0.5153517723083496;-25.30113237130168;-25.237328386452585;0.1;5e-06;{'dropout': 0.1, 'regu': 5e-06};15;-23.558821651913703;-24.882639342491778;-24.971959175319846;-25.48092744984758;-27.37261628667149;-25.348418367018393;0.13789505488935247;0.009780724105892792;1.574277320707609;0.2565708514068203
