mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_layers;param_neurons;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
17.218594392140705;1.6312353610992432;-7.082037821048644;-6.648477496293487;0.06051345644504673;1;9;8.203315333226864e-05;{'dropout': 0.06051345644504673, 'layers': 1, 'neurons': 9, 'regu': 8.203315333226864e-05};1;-6.978134632110596;-6.495613345393428;-7.130686283111572;-6.654284600858335;-7.141542911529541;-6.795534542628697;0.2773476319651451;0.008583627212429255;0.07494823624521188;0.12251115047300663
8.609426498413086;0.12093170483907063;-8.986968040466309;-8.2181160386908;0.33393353227037403;1;5;2.3409924737016462e-05;{'dropout': 0.33393353227037403, 'layers': 1, 'neurons': 5, 'regu': 2.3409924737016462e-05};2;-7.803001880645752;-8.802365444324634;-11.339665412902832;-8.669904037758156;-7.728334426879883;-7.182078633989606;0.09323574002358037;0.018020026298219013;1.6944062386630043;0.7345822549868641
12.248889446258545;0.8061629136403402;-11.93545731102548;-8.576415574109113;0.14026784063024608;1;5;1.2892640152439749e-05;{'dropout': 0.14026784063024608, 'layers': 1, 'neurons': 5, 'regu': 1.2892640152439749e-05};3;-7.146170616149902;-7.405224023041902;-21.52143669128418;-11.494781423498083;-6.7697882652282715;-6.8292412757873535;0.028027199260392564;0.005605460405918612;6.904380944188841;2.0769502408489195
16.422007242838543;1.3761595884958904;-17.445513097251332;-18.372055080622385;0.03971989815293079;1;29;8.158920510303866e-05;{'dropout': 0.03971989815293079, 'layers': 1, 'neurons': 29, 'regu': 8.158920510303866e-05};4;-19.13059425354004;-26.828992631700302;-13.65577507019043;-12.469603149979203;-19.712066650390625;-15.81756946018764;0.1575911870986529;0.012827979983095116;2.7390893295198033;6.134170096581745
23.77508020401001;2.219139655431112;-27.52875328063965;-24.718862163536972;0.10827952057553863;2;28;6.846236670408213e-05;{'dropout': 0.10827952057553863, 'layers': 2, 'neurons': 28, 'regu': 6.846236670408213e-05};5;-10.981942176818848;-13.945058398776585;-29.806095123291016;-26.77404389558015;-42.8958740234375;-33.43748419625418;0.40236123147909636;0.02552025085176038;13.04373002263775;8.089354932310137
8.542333285013834;0.04375123977661133;;;0.33920968096741955;1;38;5.2080179738682565e-05;{'dropout': 0.33920968096741955, 'layers': 1, 'neurons': 38, 'regu': 5.2080179738682565e-05};6;;;;;;;0.09187194611188869;0.006657562547527915;;
13.981029589970907;1.1038929621378581;;;0.1410589514762926;1;14;3.1409026592090086e-05;{'dropout': 0.1410589514762926, 'layers': 1, 'neurons': 14, 'regu': 3.1409026592090086e-05};7;-25.562145233154297;-36.89132252445928;;;-6.849084854125977;-6.858263765062604;0.038867125427560836;0.00710926021125189;;
14.247272650400797;1.1372963587443035;;;0.13917907945032568;1;6;4.4044569566018265e-05;{'dropout': 0.13917907945032568, 'layers': 1, 'neurons': 6, 'regu': 4.4044569566018265e-05};8;;;-7.432082176208496;-6.887020022780807;;;0.1199116898733803;0.008902521754291607;;
15.964217821756998;1.1928481260935466;;;0.2986739718437242;2;17;2.2112989650882976e-05;{'dropout': 0.2986739718437242, 'layers': 2, 'neurons': 17, 'regu': 2.2112989650882976e-05};9;;;;;;;0.16991099380950855;0.01947541619996691;;
14.809645811716715;1.2082752386728923;;;0.1366774444912254;1;29;7.439177144660346e-05;{'dropout': 0.1366774444912254, 'layers': 1, 'neurons': 29, 'regu': 7.439177144660346e-05};10;;;;;;;0.022861680289558983;0.014635041823184885;;
15.209154685338339;1.2721853256225586;;;0.030651318167455872;1;11;3.7657859805423096e-05;{'dropout': 0.030651318167455872, 'layers': 1, 'neurons': 11, 'regu': 3.7657859805423096e-05};11;-7.150935649871826;-7.619575394524468;;;;;0.019534813249181115;0.015670002855226715;;
15.380514224370321;1.2937801678975422;;;0.04482503207481829;1;17;8.886790583765872e-05;{'dropout': 0.04482503207481829, 'layers': 1, 'neurons': 17, 'regu': 8.886790583765872e-05};12;;;-10.197044372558594;-9.444974722685638;-30.817716598510742;-24.232778004237584;0.2877838546563544;0.029266872515661697;;
17.306022485097248;1.3497236569722493;;;0.22796139004205923;2;22;5.162853188292293e-05;{'dropout': 0.22796139004205923, 'layers': 2, 'neurons': 22, 'regu': 5.162853188292293e-05};13;;;;;-22.01628303527832;-17.745560782296316;0.4339919564709454;0.027190132697502718;;
17.76259724299113;1.575494607289632;;;0.3848395619901284;2;23;0.00010069476186029367;{'dropout': 0.3848395619901284, 'layers': 2, 'neurons': 23, 'regu': 0.00010069476186029367};14;;;;;;;0.18445130334423893;0.1679014675318549;;
17.380707184473675;1.4542938073476155;;;0.07857837759597669;2;5;8.828682252287757e-05;{'dropout': 0.07857837759597669, 'layers': 2, 'neurons': 5, 'regu': 8.828682252287757e-05};15;-10.028762817382812;-12.26707214779324;-19.709869384765625;-17.888082786842627;;;0.2998745723465736;0.014041711707785013;;
16.824647188186646;1.5331459045410156;;;0.07195659153345839;1;11;2.207969607147732e-05;{'dropout': 0.07195659153345839, 'layers': 1, 'neurons': 11, 'regu': 2.207969607147732e-05};16;;;-10.450040817260742;-9.628005098413539;;;0.2103528032342631;0.03657736589682398;;
18.8389569123586;1.593709150950114;;;0.016629752601203578;2;22;1.4765147694013903e-05;{'dropout': 0.016629752601203578, 'layers': 2, 'neurons': 22, 'regu': 1.4765147694013903e-05};17;;;;;-22.678178787231445;-18.18654305594308;0.29680489124488163;0.012240471668130243;;
