mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_layers;param_neurons;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
18.202642281850178;0.7449204126993815;-13.715481572034882;-12.353608122998866;0.05;2;20;0.01;{'dropout': 0.05, 'layers': 2, 'neurons': 20, 'regu': 0.01};1;-6.776696681976318;-6.645423076770924;-22.08207893371582;-20.016909705268013;-12.177837371826172;-10.39849158695766;0.685299532711884;0.03821724724637554;6.410338764697538;5.63122391469477
8.752450784047445;0.04273827870686849;;;0.05;1;20;1,00E-06;{'dropout': 0.05, 'layers': 1, 'neurons': 20, 'regu': 1e-06};2;;;-24.015268325805664;-21.581930725662797;;;0.05516702203643374;0.008225581062739608;;
35.644654750823975;2.8492409388224282;;;0.25000000000000006;2;40;0.0001;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 40, 'regu': 0.0001};3;;;;;;;0.15551561799918118;0.07027660651435276;;
34.74231457710266;2.7242284615834556;;;0.25000000000000006;2;40;1,00E-05;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 40, 'regu': 1e-05};4;;;;;;;0.25808004467016776;0.032107951154134486;;
34.693559885025024;2.9377808570861816;;;0.25000000000000006;2;40;1,00E-06;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 40, 'regu': 1e-06};5;;;;;;;0.23949834814564958;0.0883972827845433;;
33.000609715779625;2.713801860809326;;;0.25000000000000006;2;20;0.01;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 20, 'regu': 0.01};6;;;-24.25086784362793;-21.963885554560907;;;0.4730826928975916;0.02946503038200312;;
32.87641207377116;2.5234216849009194;;;0.25000000000000006;2;20;0.001;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 20, 'regu': 0.001};7;;;;;;;0.29559889572583353;0.24582909956822657;;
31.510261058807373;2.218971331914266;;;0.25000000000000006;2;20;0.0001;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 20, 'regu': 0.0001};8;;;;;#NAME?;-38.18659428187779;0.4043724240113943;0.1325885349287911;;
30.775930484135944;2.533151467641195;;;0.25000000000000006;2;20;1,00E-05;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 20, 'regu': 1e-05};9;;;-28.257505416870117;-25.449861455846715;;;0.34782666405870016;0.10616502615500102;;
30.149986426035564;2.4742067654927573;;;0.25000000000000006;2;20;1,00E-06;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 20, 'regu': 1e-06};10;;;;;;;0.28163473082566093;0.05157521101439681;;
28.83194653193156;2.6356687545776367;;;0.25000000000000006;1;40;0.01;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 40, 'regu': 0.01};11;;;;;#NAME?;#NAME?;0.2557296031765318;0.03211028084171167;;
28.08781584103902;2.471108357111613;;;0.25000000000000006;1;40;0.001;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 40, 'regu': 0.001};12;;;;;;;0.28490800035418296;0.0659403209488863;;
27.830512205759685;2.4585699240366616;;;0.25000000000000006;1;40;0.0001;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 40, 'regu': 0.0001};13;;;;;;;0.38953405846382516;0.0483040469989441;;
27.797911643981934;2.463785727818807;;;0.25000000000000006;1;40;1,00E-05;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 40, 'regu': 1e-05};14;;;;;;;0.46739207565814506;0.13400876105620899;;
27.418222030003864;2.2970944245656333;;;0.25000000000000006;1;40;1,00E-06;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 40, 'regu': 1e-06};15;;;;;;;0.13724548736215292;0.012759121784359236;;
27.277433315912884;2.495030403137207;;;0.25000000000000006;1;20;0.01;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 20, 'regu': 0.01};16;;;;;;;0.3806767118556757;0.03683179374929965;;
26.93019183476766;2.3856452306111655;;;0.25000000000000006;1;20;0.001;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 20, 'regu': 0.001};17;;;;;-17.658205032348633;-14.410478728158134;0.1557494228037053;0.13996181649349856;;
26.114396890004475;2.1668922106424966;;;0.25000000000000006;1;20;0.0001;{'dropout': 0.25000000000000006, 'layers': 1, 'neurons': 20, 'regu': 0.0001};18;;;;;;;0.15291905115037985;0.032107717742253614;;
36.48118329048157;3.0940632820129395;;;0.25000000000000006;2;40;0.001;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 40, 'regu': 0.001};19;;;;;;;0.1480836954755736;0.1256649105012251;;
37.09336670239767;3.1409539381663003;;;0.25000000000000006;2;40;0.01;{'dropout': 0.25000000000000006, 'layers': 2, 'neurons': 40, 'regu': 0.01};20;;;;;;;0.23866512549793537;0.11122552781136995;;
35.218775510787964;3.2555485566457114;;;0.35000000000000003;1;20;1,00E-06;{'dropout': 0.35000000000000003, 'layers': 1, 'neurons': 20, 'regu': 1e-06};21;;;;;-29.885103225708008;-23.600108010428293;0.13624997722935897;0.1732304943850295;;
35.80738067626953;3.1271908283233643;;;0.35000000000000003;1;20;1,00E-05;{'dropout': 0.35000000000000003, 'layers': 1, 'neurons': 20, 'regu': 1e-05};22;-16.360933303833008;-22.413240362096715;;;-17.266191482543945;-14.035917963300433;0.372037831018319;0.1256604631333287;;
