mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
26.030714829762776;10.002233902613321;-7.063902974128723;-5.511422475179036;0.05;1e-06;{'dropout': 0.05, 'regu': 1e-06};50;-6.418822288513184;-5.797243118286133;-6.715834140777588;-5.599249362945557;-8.702133178710938;-5.13777494430542;0.22146544181024197;0.08681886948541351;0.9535733188727983;0.276296627780638
26.22021810213725;10.01292077700297;-5.871512532234192;-5.483535289764404;0.05;5e-06;{'dropout': 0.05, 'regu': 5e-06};3;-6.068454265594482;-5.501957893371582;-7.125576019287109;-6.018516540527344;-4.223565578460693;-4.930131435394287;0.12259946067359961;0.08971647240930984;1.0447459601128626;0.4445222742912696
26.517682313919067;10.07875386873881;-5.956194519996643;-5.508519649505615;0.05;1e-05;{'dropout': 0.05, 'regu': 1e-05};5;-6.487544059753418;-5.989387512207031;-6.993194580078125;-5.88182258605957;-3.8564953804016113;-4.654348850250244;0.10257353179368096;0.035444792986302674;1.2297123920072315;0.6055842187836452
26.69515283902486;10.099142074584961;-7.0761659145355225;-5.53573751449585;0.05;5e-05;{'dropout': 0.05, 'regu': 5e-05};51;-6.252350807189941;-5.6278886795043945;-7.11151123046875;-5.9988532066345215;-8.688450813293457;-4.980470657348633;0.17585714674221914;0.02484770151418556;0.9947430005160787;0.42082825640382915
26.919768174489338;10.371864080429077;-5.975348949432373;-5.334612051645915;0.05;0.0001;{'dropout': 0.05, 'regu': 0.0001};6;-7.082160949707031;-6.911853790283203;-6.180858612060547;-5.058761119842529;-3.556215286254883;-4.033221244812012;0.12624742919609735;0.08333812752088131;1.4443430608460086;1.1912742856269738
27.51544197400411;10.413017272949219;-10.345964193344116;-5.160311381022136;0.05;0.0005;{'dropout': 0.05, 'regu': 0.0005};77;-6.272180557250977;-5.7492265701293945;-6.505131721496582;-5.391800403594971;-22.33436393737793;-4.339907169342041;0.9534876098965576;0.12190034888594027;6.922159141607279;0.59818373377957
27.328007300694782;10.454491774241129;-5.8429114818573;-5.309689998626709;0.05;0.001;{'dropout': 0.05, 'regu': 0.001};1;-6.236988067626953;-5.615351676940918;-6.434491157531738;-5.322950839996338;-4.463178634643555;-4.990767478942871;0.17194122928489544;0.061682322657440565;0.8006594084339725;0.25515778456031046
27.482414801915485;10.515655835469564;-8.147089958190918;-5.393217404683431;0.05;0.005;{'dropout': 0.05, 'regu': 0.005};75;-6.246936798095703;-5.670252799987793;-6.589681625366211;-5.4687676429748535;-13.504804611206055;-5.0406317710876465;0.08717739919775708;0.16108421738824064;3.09644114597406;0.26253449155966513
27.73125950495402;10.533971071243286;-7.487129330635071;-5.163133303324382;0.05;0.01;{'dropout': 0.05, 'regu': 0.01};66;-6.220463752746582;-5.604550361633301;-6.076143741607666;-4.954494476318359;-11.431446075439453;-4.930355072021484;0.12174832794294359;0.070298538122633;2.2780143924151584;0.3122845307669774
27.804434299468994;10.676678578058878;-6.495401740074158;-5.801400661468506;0.05;0.05;{'dropout': 0.05, 'regu': 0.05};19;-6.3695855140686035;-5.875139236450195;-7.6187310218811035;-6.532442569732666;-5.62370491027832;-4.996620178222656;0.1442498323920409;0.11164423560561003;0.7164815915104839;0.6291611545786602
28.468199570973713;10.78330127398173;-5.853410124778748;-5.397301038106282;0.05;0.1;{'dropout': 0.05, 'regu': 0.1};2;-6.566003322601318;-6.287245273590088;-6.342627048492432;-5.303491592407227;-3.939006805419922;-4.601166248321533;0.6731236220902904;0.09761577044742743;1.1090369018641766;0.6915276706632512
28.236576716105144;10.746212244033813;-6.582603216171265;-5.980971177419026;0.1;1e-06;{'dropout': 0.1, 'regu': 1e-06};21;-6.887203216552734;-6.690598011016846;-6.832157135009766;-5.732692718505859;-5.723849296569824;-5.519622802734375;0.17559900186908203;0.009016413325976705;0.49631083337543447;0.5092657325164449
28.322463591893513;10.887250185012817;-6.5410239696502686;-5.588988304138184;0.1;5e-06;{'dropout': 0.1, 'regu': 5e-06};20;-6.70737361907959;-6.38828706741333;-7.015766620635986;-5.913080215454102;-5.733582019805908;-4.465597629547119;0.1454584317044704;0.07433414358772251;0.4828787370458358;0.8177042431327173
28.461170593897503;10.942720810572306;-6.30316162109375;-5.7447357177734375;0.1;1e-05;{'dropout': 0.1, 'regu': 1e-05};11;-7.056817054748535;-6.8773274421691895;-6.400326251983643;-5.332253932952881;-4.698686122894287;-5.024625778198242;0.058170809574406616;0.07241191680864942;0.964335991132389;0.8106506773478299
28.821481386820476;10.954753796259562;-6.59880530834198;-5.429445902506511;0.1;5e-05;{'dropout': 0.1, 'regu': 5e-05};22;-6.895051002502441;-6.723323822021484;-6.67117166519165;-5.571020126342773;-5.933947563171387;-3.9939937591552734;0.1839213160501888;0.08930547243986159;0.39458704158089336;1.1187323462018515
31.351192474365234;11.13556718826294;-6.729565739631653;-5.891005516052246;0.1;0.0001;{'dropout': 0.1, 'regu': 0.0001};30;-6.981612205505371;-6.895069122314453;-7.112005710601807;-5.9989447593688965;-5.8430328369140625;-4.779002666473389;2.1359291698718113;0.20711877016369415;0.5146007580919871;0.8672456290155129
29.234233140945435;11.244189262390137;-7.16085422039032;-5.601566314697266;0.1;0.0005;{'dropout': 0.1, 'regu': 0.0005};55;-6.471169471740723;-5.917098522186279;-6.984298229217529;-5.891686916351318;-8.716779708862305;-4.995913505554199;0.2826728783526931;0.09787246492654994;0.922416154554915;0.428386843359242
