mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
53.81679256757101;10.063537041346232;-15.145734921143324;-14.321838285580322;0.05;1e-06;{'dropout': 0.05, 'regu': 1e-06};16;-12.547788952468732;-12.730388488244573;-16.6387843560735;-15.817752825010807;-16.25063145488774;-14.417373543485589;0.308268320505209;0.03375933972131813;1.8438470852702062;1.2622202333220276
54.29915316899618;10.183327039082846;-15.708204321905013;-15.665170668097447;0.05;5e-06;{'dropout': 0.05, 'regu': 5e-06};25;-15.807817065387692;-17.273684492898642;-14.372155784466944;-14.75919353415113;-16.944640115860405;-14.962633977242566;0.15383476709269495;0.03899008443590258;1.0525717498312803;1.1404193810184449
54.877382119496666;10.303132136662802;-16.063416883486127;-15.960975622182957;0.05;1e-05;{'dropout': 0.05, 'regu': 1e-05};31;-13.615659774990256;-14.794933095984502;-17.251871703961573;-17.75921070903813;-17.32271917150655;-15.328783061526238;0.2282310035071287;0.05157133505361602;1.7310672984334319;1.2900868232086813
55.299773534139;10.422934611638388;-14.258578475462187;-14.032825535590495;0.05;5e-05;{'dropout': 0.05, 'regu': 5e-05};5;-12.880927593336192;-13.935229021474855;-12.51147648172641;-12.761450098195207;-17.38333135132396;-15.401797487101424;0.3811985482089221;0.04419170337044536;2.2146758878554125;1.080124188292443
55.88801916440328;10.441419919331869;-15.907779900670416;-15.927236368896763;0.05;0.0001;{'dropout': 0.05, 'regu': 0.0001};30;-15.31736036178169;-16.746865569998366;-16.055438881620354;-16.532321903683723;-16.350540458609206;-14.502521633008204;0.22521860658604506;0.11833954556580593;0.43452476654502253;1.0112257595553495
56.435953299204506;10.614471594492594;-14.225354938332094;-13.772210213022495;0.05;0.0005;{'dropout': 0.05, 'regu': 0.0005};4;-12.418880173919398;-12.824388241549151;-13.284181586099328;-13.626765216162445;-16.973003054977557;-14.865477181355887;0.29303857295780367;0.08722383729250557;1.9747344569433742;0.8395938305252372
57.03980207443237;10.811056216557821;-15.840323168203371;-15.702336187391836;0.05;0.001;{'dropout': 0.05, 'regu': 0.001};27;-15.142949139306305;-16.54303569968687;-13.66186869910004;-14.030191425883443;-18.71615166620377;-16.533781436605192;0.21420368921426525;0.2232736205624347;2.121507636882133;1.1823909358939528
57.45631194114685;10.808399438858032;-14.79580262968664;-14.707038173617208;0.05;0.005;{'dropout': 0.05, 'regu': 0.005};10;-14.08305662487625;-15.295655373039596;-13.87592112689937;-14.222333474990425;-16.428430137284305;-14.603125672821605;0.21921835184418026;0.07476066188854144;1.1575349418927428;0.4442996962067879
57.95974858601888;10.92817203203837;-15.607968554948812;-15.542431497428032;0.05;0.01;{'dropout': 0.05, 'regu': 0.01};22;-14.865504221085015;-16.15983727656373;-15.038355661094736;-15.414451677864845;-16.920045782666687;-15.053005537855515;0.23965703663296103;0.038978932467546044;0.9304584510516759;0.46083493076120896
58.28734318415324;11.005526065826416;-14.568470322028578;-15.487807068256062;0.05;0.05;{'dropout': 0.05, 'regu': 0.05};8;-15.49657308945962;-16.826087374205983;-15.39196008279783;-15.78243952934895;-12.816877793828281;-13.854894301213255;0.17653811434935043;0.08162292171985407;1.2392990650433635;1.2307459214089724
59.04096897443136;11.147150675455729;-16.069621030708337;-16.061454122584163;0.05;0.1;{'dropout': 0.05, 'regu': 0.1};32;-15.831203644428777;-17.183658223633373;-15.921058943512243;-16.319823055092346;-16.45660050418399;-14.680881089026775;0.09447404153668354;0.06274831620923192;0.2760837172090676;1.0379592880074717
59.50688234965006;11.235485792160034;-15.652806722425176;-15.387013164135297;0.1;1e-06;{'dropout': 0.1, 'regu': 1e-06};23;-12.43296877834775;-13.2980014818524;-16.222176254342454;-16.694756949713472;-18.30327513458532;-16.168281060840012;0.2464519408829785;0.03827532405472807;2.4301248838866396;1.492709297871286
59.92882204055786;11.281513929367065;-15.508254045375626;-15.567535670160884;0.1;5e-06;{'dropout': 0.1, 'regu': 5e-06};21;-15.965092693993805;-17.433139573543443;-15.435344127340054;-15.866647383488646;-15.124325314793017;-13.402820053450558;0.04479840732191993;0.03831971564247066;0.34709205176053376;1.6589092242189016
60.27848482131958;11.437019030253092;-13.205034681780987;-13.196597460942167;0.1;1e-05;{'dropout': 0.1, 'regu': 1e-05};1;-13.087241863985675;-14.185935431664143;-12.516281434155385;-12.779335481311204;-14.011580747201902;-12.624521469851153;0.4162123459757136;0.03462571343404391;0.6161094977585649;0.7024168087255586
60.92337083816528;11.506478468577066;-16.664510260299075;-16.58816629374793;0.1;5e-05;{'dropout': 0.1, 'regu': 5e-05};39;-15.636496727619695;-17.106380003307937;-15.77654843811595;-16.238589597404548;-18.58048561516158;-16.419529280531297;0.16100628054298416;0.041084905673587996;1.3560051107901745;0.3738037620770747
61.580466429392494;11.660253604253134;-16.38802037253657;-16.240350686811162;0.1;0.0001;{'dropout': 0.1, 'regu': 0.0001};36;-14.421845759820501;-15.72671003516661;-15.86689502821056;-16.310063182760818;-18.875320329578646;-16.68427884250606;0.17003072810269068;0.0257717062570479;1.8550898727994822;0.3940214708752324
62.09636974334717;11.794668038686117;-14.308284071242772;-14.15208847734177;0.1;0.0005;{'dropout': 0.1, 'regu': 0.0005};6;-14.52434819772703;-15.79233466594591;-14.799317167439591;-14.283412854605858;-13.601186848561698;-12.380517911473545;0.21945788944204572;0.07984250420146155;0.5124398145595015;1.395960352964328
