mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
99.64813391367595;42.33311104774475;;;0.05;1e-06;{'dropout': 0.05, 'regu': 1e-06};1;;;;;;;0.40145542714943894;0.16932073929312302;;
100.02942728996277;42.55361270904541;;;0.05;5e-06;{'dropout': 0.05, 'regu': 5e-06};55;;;;;;;0.23938709365066488;0.2581467216226347;;
100.41485301653545;42.61193839708964;;;0.05;1e-05;{'dropout': 0.05, 'regu': 1e-05};54;;;;;;;0.18067221707337106;0.07998721304481153;;
100.92085878054301;42.81563345591227;;;0.05;5e-05;{'dropout': 0.05, 'regu': 5e-05};53;;;;;;;0.4362250725540263;0.04958646495452258;;
101.34090805053711;43.17458772659302;;;0.05;0.0001;{'dropout': 0.05, 'regu': 0.0001};52;;;;;-inf;-inf;0.2274758473940258;0.28212259464649825;;
102.31326484680176;43.27570128440857;;;0.05;0.0005;{'dropout': 0.05, 'regu': 0.0005};51;;;;;;;0.1461382722549748;0.11463577252195702;;
102.59958028793335;43.61675024032593;;;0.05;0.001;{'dropout': 0.05, 'regu': 0.001};50;;;;;;;0.38557600291897687;0.08524346278171538;;
103.53874429066975;43.89458020528158;;;0.05;0.005;{'dropout': 0.05, 'regu': 0.005};49;;;;;;;0.39782570861249617;0.1777999808809164;;
104.22900040944417;44.131225188573204;;;0.05;0.01;{'dropout': 0.05, 'regu': 0.01};48;;;;;-inf;-inf;0.24115183685321412;0.15159604311408284;;
105.1941401163737;44.34199865659078;;;0.05;0.05;{'dropout': 0.05, 'regu': 0.05};47;;;;;;;1.7958529712040294;0.09890791647456704;;
105.10246046384175;44.82884073257446;;;0.05;0.1;{'dropout': 0.05, 'regu': 0.1};46;;;;;;;0.4442339536003597;0.2891712523826201;;
105.6134471098582;44.808255751927696;;;0.1;1e-06;{'dropout': 0.1, 'regu': 1e-06};45;;;;;;;0.32893897481313444;0.09294050926232156;;
105.39264798164368;44.85971450805664;;;0.1;5e-06;{'dropout': 0.1, 'regu': 5e-06};44;;;;;;;0.4292854431350313;0.20429548692932958;;
105.96261970202129;45.177079916000366;;;0.1;1e-05;{'dropout': 0.1, 'regu': 1e-05};43;;;;;;;0.12913919538749555;0.40949801467565;;
106.52900632222493;45.266804138819374;;;0.1;5e-05;{'dropout': 0.1, 'regu': 5e-05};42;;;;;;;0.3541838838893588;0.29902268373295526;;
107.15001694361369;45.68735806147257;;;0.1;0.0001;{'dropout': 0.1, 'regu': 0.0001};41;;;;;;;0.34513168541119915;0.4982967760629985;;
107.58218868573506;46.142548163731895;;;0.1;0.0005;{'dropout': 0.1, 'regu': 0.0005};56;;;;;;;0.43797748211625626;0.2915167306705565;;
107.69578337669373;46.1655220190684;;;0.1;0.001;{'dropout': 0.1, 'regu': 0.001};57;;;;;;;0.8628681449923457;0.14633682314417637;;
108.47418856620789;46.45648463567098;;;0.1;0.005;{'dropout': 0.1, 'regu': 0.005};58;;;;;;;0.1823073195755237;0.13149505970294262;;
109.40908249219258;46.587308406829834;;;0.1;0.01;{'dropout': 0.1, 'regu': 0.01};59;;;;;;;0.09320847410195847;0.1776147645354442;;
109.61585362752278;47.123396237691246;;;0.1;0.05;{'dropout': 0.1, 'regu': 0.05};75;;;;;;;0.6261325059636161;0.8066913000736667;;
109.96625749270122;47.2850026289622;;;0.1;0.1;{'dropout': 0.1, 'regu': 0.1};74;;;;;;;0.3864635667578799;0.10033772168879289;;
110.35853068033855;47.563874085744224;;;0.15000000000000002;1e-06;{'dropout': 0.15000000000000002, 'regu': 1e-06};73;;;;;;;0.3792894963690177;0.18867791978397472;;
111.20766925811768;47.76964561144511;;;0.15000000000000002;5e-06;{'dropout': 0.15000000000000002, 'regu': 5e-06};72;;;;;;;0.17124787062047503;0.10115612887643081;;
111.39307657877605;47.99337228139242;;;0.15000000000000002;1e-05;{'dropout': 0.15000000000000002, 'regu': 1e-05};71;;;;;;;0.6505740145886912;0.24425075681899;;
111.41764688491821;47.92250863711039;;;0.15000000000000002;5e-05;{'dropout': 0.15000000000000002, 'regu': 5e-05};70;;;;;;;1.1263378694334656;0.11316701526787262;;
112.01099276542664;47.70780634880066;;;0.15000000000000002;0.0001;{'dropout': 0.15000000000000002, 'regu': 0.0001};69;;;;;;;0.19005591133080316;0.1568105249739497;;
113.13120309511821;47.92016386985779;;;0.15000000000000002;0.0005;{'dropout': 0.15000000000000002, 'regu': 0.0005};76;;;;;;;0.28131160430176044;0.3715063631226859;;
113.43360185623169;48.651326974232994;;;0.15000000000000002;0.001;{'dropout': 0.15000000000000002, 'regu': 0.001};68;;;;;;;0.6465987786377536;0.19191960777302375;;
114.6129515171051;49.01573348045349;;;0.15000000000000002;0.005;{'dropout': 0.15000000000000002, 'regu': 0.005};66;;;;;;;0.47953347824229997;0.41869281756564214;;
116.08870736757915;49.326592763264976;;;0.15000000000000002;0.01;{'dropout': 0.15000000000000002, 'regu': 0.01};65;;;;;;;0.4565930164992091;0.36340557746071395;;
115.79842408498128;49.72375297546387;;;0.15000000000000002;0.05;{'dropout': 0.15000000000000002, 'regu': 0.05};64;;;;;;;0.1892865379598797;0.4904867645768676;;
115.46740253766377;49.06052803993225;;;0.15000000000000002;0.1;{'dropout': 0.15000000000000002, 'regu': 0.1};63;;;;;;;0.5378172863442557;0.3196156942572698;;
119.3220664660136;49.37056144078573;;;0.2;1e-06;{'dropout': 0.2, 'regu': 1e-06};62;;;;;;;5.766530087587696;0.06863401245599167;;
115.95466661453247;49.85297250747681;;;0.2;5e-06;{'dropout': 0.2, 'regu': 5e-06};61;;;;;;;0.4000048453191747;0.033968191296349544;;
116.468159755071;49.69230810801188;;;0.2;1e-05;{'dropout': 0.2, 'regu': 1e-05};60;;;;;;;0.44148444455508407;0.16968818062252372;;
116.79990307490031;50.05795510609945;;;0.2;5e-05;{'dropout': 0.2, 'regu': 5e-05};40;;;;;;;0.15907958012146264;0.27477793147287927;;
116.90487281481425;50.27240228652954;;;0.2;0.0001;{'dropout': 0.2, 'regu': 0.0001};67;;;;;;;0.731386380596383;0.13278359811793763;;
118.13623388608296;50.83979574839274;;;0.2;0.0005;{'dropout': 0.2, 'regu': 0.0005};39;;;;;;;0.15149610092645524;0.33660576890327815;;
118.84670225779216;51.03310489654541;;;0.2;0.001;{'dropout': 0.2, 'regu': 0.001};28;;;;;;;0.22441171817120373;0.40697287588673886;;
119.14242219924927;51.162334283192955;;;0.2;0.005;{'dropout': 0.2, 'regu': 0.005};16;;;;;;;0.24292095329672767;0.12907348012385594;;
120.55438375473022;51.669432719548546;;;0.2;0.01;{'dropout': 0.2, 'regu': 0.01};15;;;;;;;0.31206083122514666;0.11282444430849477;;
121.25412972768147;52.14682650566101;;;0.2;0.05;{'dropout': 0.2, 'regu': 0.05};14;;;;;;;0.05473013457964258;0.22561157470768503;;
122.22168723742168;53.27982997894287;;;0.2;0.1;{'dropout': 0.2, 'regu': 0.1};13;;;;;;;0.4641169148129983;1.5026513925189589;;
122.73367389043172;52.80213395754496;;;0.25;1e-06;{'dropout': 0.25, 'regu': 1e-06};12;;;;;;;0.2965788016039414;0.2535079531154411;;
123.75211652119954;53.13757006327311;;;0.25;5e-06;{'dropout': 0.25, 'regu': 5e-06};11;;;;;;;0.258706621968904;0.40506814192173946;;
124.31888087590535;53.46722284952799;;;0.25;1e-05;{'dropout': 0.25, 'regu': 1e-05};10;;;;;;;0.41911719773574374;0.24990371082000534;;
125.08571163813274;53.765513022740684;;;0.25;5e-05;{'dropout': 0.25, 'regu': 5e-05};9;;;;;;;0.10894250563996935;0.27583651051412084;;
125.99167203903198;54.003320932388306;;;0.25;0.0001;{'dropout': 0.25, 'regu': 0.0001};8;;;;;;;0.2305825064802696;0.2668947701717629;;
126.79538520177205;54.52519885698954;;;0.25;0.0005;{'dropout': 0.25, 'regu': 0.0005};7;;;;;;;0.4981349963778277;0.19902995654974703;;
127.53929575284322;54.90137012799581;;;0.25;0.001;{'dropout': 0.25, 'regu': 0.001};6;;;;;;;0.49369858394957106;0.3228898735197045;;
128.258429924647;54.94594669342041;;;0.25;0.005;{'dropout': 0.25, 'regu': 0.005};5;;;;;;;0.17442810097137498;0.13488161928631398;;
128.77966753641763;55.28417913118998;;;0.25;0.01;{'dropout': 0.25, 'regu': 0.01};4;;;;;;;0.14572052052250906;0.026212342008166637;;
129.03947520256042;55.42980122566223;;;0.25;0.05;{'dropout': 0.25, 'regu': 0.05};3;;;;;;;0.2813363912464051;0.37813254599056184;;
129.74477656682333;55.501079400380455;;;0.25;0.1;{'dropout': 0.25, 'regu': 0.1};2;;;;;;;0.4463329684019559;0.41759380180118355;;
130.50662310918173;55.977540731430054;;;0.3;1e-06;{'dropout': 0.3, 'regu': 1e-06};17;;;;;;;0.5142015477392513;0.6548843097549978;;
130.76594185829163;56.19222752253214;;;0.3;5e-06;{'dropout': 0.3, 'regu': 5e-06};18;;;;;;;0.9469616975635665;0.4213996557004826;;
131.6549792289734;56.48558886845907;;;0.3;1e-05;{'dropout': 0.3, 'regu': 1e-05};19;;;;;;;0.30123689977701573;0.1264780762097455;;
131.94584091504416;57.18475659688314;;;0.3;5e-05;{'dropout': 0.3, 'regu': 5e-05};20;;;;;;;0.3905390609181398;0.365471815643001;;
132.2347458998362;56.81150555610657;;;0.3;0.0001;{'dropout': 0.3, 'regu': 0.0001};36;;;;;;;0.2560834457643217;0.2590829307758985;;
133.10163315137228;57.62502137819926;;;0.3;0.0005;{'dropout': 0.3, 'regu': 0.0005};35;;;;;;;0.37114928705663014;0.257587595719242;;
133.67361656824747;57.66798607508341;;;0.3;0.001;{'dropout': 0.3, 'regu': 0.001};34;;;;;;;0.5287291191669815;0.5957416328335752;;
134.1109291712443;57.89561001459757;;;0.3;0.005;{'dropout': 0.3, 'regu': 0.005};33;;;;;;;0.6382127016258781;0.3521379718118203;;
134.76543164253235;58.15180150667826;;;0.3;0.01;{'dropout': 0.3, 'regu': 0.01};32;;;;;;;0.24438665527933914;0.2718633762706739;;
135.94754282633463;59.859739542007446;;;0.3;0.05;{'dropout': 0.3, 'regu': 0.05};31;;;;;;;0.36862597850940604;1.8971486610427681;;
135.77472003300986;58.632497231165566;;;0.3;0.1;{'dropout': 0.3, 'regu': 0.1};30;;;;;;;1.233200249697088;0.13094110895555106;;
136.5039894580841;59.09018635749817;;;0.35000000000000003;1e-06;{'dropout': 0.35000000000000003, 'regu': 1e-06};37;;;;;;;0.7392232228232806;0.10749352140798048;;
138.00233777364096;59.35531997680664;;;0.35000000000000003;5e-06;{'dropout': 0.35000000000000003, 'regu': 5e-06};29;;;;;;;0.5491524750607101;0.2825515900362766;;
138.46695566177368;59.66415270169576;;;0.35000000000000003;1e-05;{'dropout': 0.35000000000000003, 'regu': 1e-05};27;;;;;;;0.609948342681813;0.3784185186547394;;
138.40446933110556;59.67663216590881;;;0.35000000000000003;5e-05;{'dropout': 0.35000000000000003, 'regu': 5e-05};26;;;;;;;0.6529542659098445;0.17674612732234696;;
138.3422940572103;60.11585013071696;;;0.35000000000000003;0.0001;{'dropout': 0.35000000000000003, 'regu': 0.0001};25;;;;;;;1.5925681474112097;0.4790642509276306;;
140.5421186288198;60.648738384246826;;;0.35000000000000003;0.0005;{'dropout': 0.35000000000000003, 'regu': 0.0005};24;;;;;;;1.031777325759409;0.2038794643328107;;
140.62652071317038;60.51072470347086;;;0.35000000000000003;0.001;{'dropout': 0.35000000000000003, 'regu': 0.001};23;;;;;;;0.3274965410956681;0.35058347100180975;;
141.4641149044037;61.27726435661316;;;0.35000000000000003;0.005;{'dropout': 0.35000000000000003, 'regu': 0.005};22;;;;;;;0.3685028467039362;0.23295490662169863;;
140.72381099065146;61.01702809333801;;;0.35000000000000003;0.01;{'dropout': 0.35000000000000003, 'regu': 0.01};21;;;;;;;0.788805528609275;0.2758586385256579;;
142.2829223473867;61.64473835627238;;;0.35000000000000003;0.05;{'dropout': 0.35000000000000003, 'regu': 0.05};38;;;;;;;0.07679761721037627;0.1528721817492857;;
143.85958552360535;62.441749016443886;;;0.35000000000000003;0.1;{'dropout': 0.35000000000000003, 'regu': 0.1};77;;;;;;;0.21032438734478065;0.2448806191063401;;
