mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
1.489704926808675;0.031083345413208008;-5.807641097477505;-5.142094612121582;0.05;1e-06;{'dropout': 0.05, 'regu': 1e-06};9;-5.642751216888428;-5.030388832092285;-6.3506293296813965;-5.51430082321167;-5.511987686157227;-4.881594181060791;0.05736007151702674;0.009824307760708632;0.34765753634380125;0.2701086938307433
1.622304916381836;0.0718678633371989;-5.678301879337856;-5.007050355275472;0.05;5e-06;{'dropout': 0.05, 'regu': 5e-06};7;-5.421830654144287;-4.7810797691345215;-6.105888843536377;-5.285404682159424;-5.6354217529296875;-4.954666614532471;0.09423251471445068;0.012328846808308922;0.2845224325686431;0.20919519863047575
1.659396489461263;0.1260076363881429;-5.015527384621756;-4.359145323435466;0.05;1e-05;{'dropout': 0.05, 'regu': 1e-05};1;-5.831057071685791;-5.307687759399414;-5.46204948425293;-4.701498985290527;-3.3457107543945312;-3.068249225616455;0.07738587649648491;0.03250685088059779;1.0670791334648833;0.9457539352238755
1.811076243718465;0.14607747395833334;-5.29759018761771;-4.610775311787923;0.05;5e-05;{'dropout': 0.05, 'regu': 5e-05};4;-4.949429035186768;-4.153847694396973;-5.3651227951049805;-4.596870422363281;-5.7522993087768555;-5.081607818603516;0.08439399372328742;0.010681876418665704;0.33515255376466363;0.37888408207908714
1.8114486535390217;0.19351768493652344;-5.337268624986921;-4.640963872273763;0.05;0.0001;{'dropout': 0.05, 'regu': 0.0001};5;-5.164535999298096;-4.424156665802002;-5.256309986114502;-4.513547420501709;-5.677326202392578;-4.985187530517578;0.11307686533340772;0.021982432250853667;0.21840218282864757;0.24612344047586082
1.95651642481486;0.23763569196065268;-6.636183943067278;-5.934039274851481;0.05;0.0005;{'dropout': 0.05, 'regu': 0.0005};21;-7.220085620880127;-7.074802398681641;-5.676200866699219;-4.838688373565674;-6.7203145027160645;-5.888627052307129;0.16565685118579185;0.017508696062843415;0.6414397225903818;0.9134543177037356
1.9441619714101155;0.27506542205810547;-6.022700377873012;-5.348800182342529;0.05;0.001;{'dropout': 0.05, 'regu': 0.001};12;-6.4470953941345215;-6.091643333435059;-5.792533874511719;-5.001003742218018;-5.616274356842041;-4.953753471374512;0.053995867529561065;0.0203175489324679;0.37352583562664493;0.5256235074445744
2.1396986643473306;0.3091331322987874;-5.161840438842773;-4.4807389577229815;0.05;0.005;{'dropout': 0.05, 'regu': 0.005};2;-5.315393447875977;-4.6663031578063965;-4.647714614868164;-3.9690699577331543;-5.445636749267578;-4.8068437576293945;0.12331947958238747;0.017076148981160666;0.32960300733849485;0.36632571045686885
2.2051936785380044;0.3429108460744222;-5.805567332676479;-5.10746955871582;0.05;0.01;{'dropout': 0.05, 'regu': 0.01};8;-5.589529037475586;-4.956951141357422;-5.352799415588379;-4.604643821716309;-6.582392692565918;-5.7608137130737305;0.18428615427536169;0.006395597486989856;0.5009890914129241;0.4838553846577273
2.1794593334198;0.3850262959798177;-6.228925909314837;-5.562617937723796;0.05;0.05;{'dropout': 0.05, 'regu': 0.05};16;-6.759740352630615;-6.496814727783203;-6.794731616973877;-5.909718990325928;-4.866898536682129;-4.281320095062256;0.03721568431812897;0.019860015131703865;0.8615435686635378;0.9371814027326699
2.425093332926432;0.42246262232462567;-6.588709626879011;-5.919537305831909;0.05;0.1;{'dropout': 0.05, 'regu': 0.1};20;-4.474579334259033;-3.5743634700775146;-7.016304016113281;-6.125390529632568;-9.332310676574707;-8.058857917785645;0.18218483519777345;0.009477721610881855;2.029391465640878;1.8365645964123893
2.4000356992085776;0.4635610580444336;-7.4506315503801614;-6.819021701812744;0.1;1e-06;{'dropout': 0.1, 'regu': 1e-06};30;-6.800930023193359;-6.517362117767334;-9.34799575805664;-8.227770805358887;-6.527819633483887;-5.711932182312012;0.046268726224603894;0.011872393079291464;1.2053145270818455;1.0490026605585696
