mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_layers;param_neurons;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
12.199796676635742;0.04317903518676758;-5.294018230130596;-5.20336986372649;0.0823856149826577;1;16;7.157487970597422e-05;{'dropout': 0.0823856149826577, 'layers': 1, 'neurons': 16, 'regu': 7.157487970597422e-05};10;-5.322847502572196;-5.0058045270966325;-5.2241595813206265;-5.2239523399166945;-5.337099075317383;-5.380352724166143;0.07861435042514758;0.0026959546908861126;0.05033079245137294;0.15359973247935801
13.884860754013062;0.08575940132141113;-4.949100056002217;-4.72980923842793;0.28037547570211324;2;37;4.926656680996265e-05;{'dropout': 0.28037547570211324, 'layers': 2, 'neurons': 37, 'regu': 4.926656680996265e-05};3;-5.16079162416004;-4.692764898625816;-4.900068578265962;-4.802956871870087;-4.77830696105957;-4.693705944787888;0.29495170938498183;0.008239492006637537;0.15938243458698675;0.0517246143894818
12.74619730313619;0.0987838904062907;-5.179598269924041;-5.106931523578923;0.29577234396675806;1;19;1.481137180237937e-05;{'dropout': 0.29577234396675806, 'layers': 1, 'neurons': 19, 'regu': 1.481137180237937e-05};4;-5.303345771062942;-4.984784731050817;-5.187230700538272;-5.181402066858803;-5.041649341583252;-5.154607772827148;0.033238929523762055;0.005580043294561919;0.10651395451109741;0.08706075557464395
13.849353233973185;0.14334869384765625;-4.889893339526269;-4.780801369707297;0.034464431539634646;2;15;9.07968896003233e-05;{'dropout': 0.034464431539634646, 'layers': 2, 'neurons': 15, 'regu': 9.07968896003233e-05};2;-5.212419282822382;-4.827997277422649;-4.85076516015189;-4.867358812471715;-4.592325687408447;-4.647048019227528;0.10751024606385798;0.01446477219468874;0.253605107072523;0.09593331601961075
14.839035828908285;0.18424240748087564;-4.844483637040661;-4.667573338647799;0.07337555871052735;2;16;1.054704548958636e-05;{'dropout': 0.07337555871052735, 'layers': 2, 'neurons': 16, 'regu': 1.054704548958636e-05};1;-4.985979943048386;-4.614922197853646;-4.817588352021717;-4.745110383847865;-4.724152565002441;-4.642687434241886;0.26847815050186946;0.006729614175557631;0.10815364804736226;0.05598643955870929
13.710475524266561;0.20600207646687826;-5.209738392983714;-5.145470198669315;0.1209912523763546;1;16;2.131381670827872e-05;{'dropout': 0.1209912523763546, 'layers': 1, 'neurons': 16, 'regu': 2.131381670827872e-05};6;-5.336769785199847;-5.041757281233624;-5.222044399806431;-5.23378253564602;-5.06343412399292;-5.1608707791283015;0.14673995879953547;0.009805554048192515;0.111453407244455;0.07914673289484356
13.557520866394043;0.2221385637919108;-5.275100892589938;-5.205078761705907;0.20429996683008383;1;8;5.535898661689692e-05;{'dropout': 0.20429996683008383, 'layers': 1, 'neurons': 8, 'regu': 5.535898661689692e-05};8;-5.358502751304989;-5.07131120635242;-5.242558660961333;-5.253534223975205;-5.22169828414917;-5.290390854790097;0.1366005206642766;0.0055768430000518315;0.06028814896809606;0.09577724836895413
14.113246838251749;0.2571549415588379;-5.28143871215082;-5.181758185573848;0.2942381551209106;1;27;9.662827619914565e-05;{'dropout': 0.2942381551209106, 'layers': 1, 'neurons': 27, 'regu': 9.662827619914565e-05};9;-5.341246968223935;-5.037111491691776;-5.201426074618385;-5.174180937976372;-5.3026533126831055;-5.333982127053397;0.03352476623423704;0.007281232678736689;0.059373235574785334;0.12131530418945026
14.256190299987793;0.2915078004201253;-5.198363550247684;-5.142003163874173;0.37916064973326;1;34;3.631180437117348e-05;{'dropout': 0.37916064973326, 'layers': 1, 'neurons': 34, 'regu': 3.631180437117348e-05};5;-5.329636255900065;-5.040076976869164;-5.229871477399554;-5.233585404186714;-5.027443885803223;-5.152347110566639;0.12794165636730043;0.01691414192015162;0.12488713362878938;0.07933736314251232
14.368134498596191;0.3125917911529541;-5.243271373933362;-5.174605606232694;0.3419290095394327;1;21;7.811180342209602e-05;{'dropout': 0.3419290095394327, 'layers': 1, 'neurons': 21, 'regu': 7.811180342209602e-05};7;-5.335269473847889;-5.033319659349395;-5.272680123647054;-5.276834557696087;-5.1157941818237305;-5.213662601652599;0.21734544644978368;0.009431868582606135;0.09166099128633849;0.10317933610183373
