mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
13.157228072484335;4.524339199066162;-8.062654935396635;-6.015992323557536;0.05;1e-06;{'dropout': 0.05, 'regu': 1e-06};67;-9.326066970825195;-5.24880838394165;-7.102261066436768;-6.500545501708984;-7.443783760070801;-6.298623085021973;0.1785726996460291;0.2814398378903001;1.0077576600120388;0.5487085221946735
13.240448077519735;4.522345781326294;-6.959793934455285;-6.099294503529866;0.05;5e-06;{'dropout': 0.05, 'regu': 5e-06};1;-7.462182521820068;-6.5881547927856445;-6.249513626098633;-5.545456886291504;-7.042088508605957;-6.164271831512451;0.035505631079801654;0.08265989279387688;0.5043696383428571;0.4281520531428316
13.459039529164633;4.5270125071207685;-7.817888846764197;-5.904974142710368;0.05;1e-05;{'dropout': 0.05, 'regu': 1e-05};51;-9.137371063232422;-5.371721267700195;-6.598869323730469;-6.055446147918701;-7.3875555992126465;-6.287755012512207;0.125340422471515;0.08832952770146987;1.0880450995963098;0.38881085690614997
13.61712384223938;4.6042234897613525;-8.298726081848145;-5.931441307067871;0.05;5e-05;{'dropout': 0.05, 'regu': 5e-05};75;-10.231884956359863;-5.281585216522217;-6.940464496612549;-6.369235038757324;-7.240539073944092;-6.143503665924072;0.12490285173378637;0.08790661498616506;1.5328217639627315;0.4686671647589274
13.664260864257812;4.706837018330892;-7.502369513878455;-5.616331895192464;0.05;0.0001;{'dropout': 0.05, 'regu': 0.0001};15;-9.192230224609375;-5.348273277282715;-6.307829856872559;-5.595561504364014;-6.584583282470703;-5.905160903930664;0.09220218675113541;0.04218984922119495;1.3403550718787938;0.22782231969932382
13.858784437179565;4.801746527353923;-7.84657412308913;-6.065113385518392;0.05;0.0005;{'dropout': 0.05, 'regu': 0.0005};55;-8.896855354309082;-5.413785457611084;-7.226131439208984;-6.602005958557129;-7.154165267944336;-6.179548740386963;0.15437387431454969;0.14520496924918694;0.8307998884262444;0.4917916751024017
14.14789621035258;4.816771904627482;-7.955762202923115;-6.007742245992024;0.05;0.001;{'dropout': 0.05, 'regu': 0.001};61;-9.2578763961792;-5.355700492858887;-7.122114658355713;-6.554713249206543;-7.16176700592041;-6.1128129959106445;0.14323563755448343;0.06841834441956351;1.0295291405858686;0.49510119796357244
14.212170044581095;4.901022831598918;-7.791508894700271;-5.9734086990356445;0.05;0.005;{'dropout': 0.05, 'regu': 0.005};47;-9.119962692260742;-5.466650485992432;-7.018375396728516;-6.412513732910156;-6.9040751457214355;-6.041061878204346;0.040698134362407525;0.07610075956294786;1.0511914017077106;0.3890989890813214
14.40757441520691;4.864928642908732;-7.8006379787738505;-6.032693545023601;0.05;0.01;{'dropout': 0.05, 'regu': 0.01};48;-8.886506080627441;-5.420454025268555;-6.987395763397217;-6.381696701049805;-7.256545066833496;-6.295929908752441;0.0931017592603961;0.05258041954946209;0.864920968550276;0.434332367224043
14.446983416875204;4.931115388870239;-7.987270722022424;-6.040770053863525;0.05;0.05;{'dropout': 0.05, 'regu': 0.05};64;-9.122784614562988;-5.302565574645996;-6.987453460693359;-6.453199863433838;-7.567695617675781;-6.366544723510742;0.1401383012070302;0.03763131873954945;0.9261030968409556;0.5231868169665532
16.034981568654377;5.067473808924357;-8.187581429114708;-6.03561544418335;0.05;0.1;{'dropout': 0.05, 'regu': 0.1};73;-9.709550857543945;-5.258667945861816;-7.065399169921875;-6.48038387298584;-7.407301902770996;-6.367794513702393;1.6839761023978668;0.06060463477611273;1.2106727739846295;0.551304303337114
14.88724422454834;5.122977336247762;-7.621374497046838;-5.645987351735433;0.1;1e-06;{'dropout': 0.1, 'regu': 1e-06};29;-9.094990730285645;-5.372219085693359;-6.2870988845825195;-5.381190299987793;-7.1136298179626465;-6.1845526695251465;0.12022040382530062;0.06841194361564615;1.2092625944684066;0.3808407994739451
14.942715962727865;5.172768195470174;-7.709160731388972;-5.753315448760986;0.1;5e-06;{'dropout': 0.1, 'regu': 5e-06};40;-9.256841659545898;-5.614962100982666;-6.433582782745361;-5.4777512550354;-7.050137519836426;-6.167232990264893;0.09279798090698768;0.09245715519341832;1.2472191856787436;0.29799608770907215
15.227978547414144;5.167421738306682;-7.930871596703162;-6.086811860402425;0.1;1e-05;{'dropout': 0.1, 'regu': 1e-05};59;-9.153071403503418;-5.3961286544799805;-7.451776027679443;-6.795644283294678;-6.8822174072265625;-6.068662643432617;0.07775167081840723;0.07177600086963004;0.9917232295420414;0.5714939745273565
16.068381388982136;5.408718665440877;-8.096123181856596;-6.102278550465901;0.1;5e-05;{'dropout': 0.1, 'regu': 5e-05};69;-9.24765396118164;-5.363085746765137;-7.249063014984131;-6.600601673126221;-7.503769874572754;-6.343148231506348;0.5006962068569859;0.04029124642334394;0.9158303985779656;0.533151053912946
15.446321964263916;5.295720895131429;-7.730826011070838;-6.067014217376709;0.1;0.0001;{'dropout': 0.1, 'regu': 0.0001};42;-8.541784286499023;-5.429994106292725;-6.934285640716553;-6.373164176940918;-7.513668537139893;-6.397884368896484;0.07994623463465501;0.0692673378891713;0.6802037219030627;0.45055427968719364
15.769147396087646;5.412376960118611;-7.952962361849272;-6.209390004475911;0.1;0.0005;{'dropout': 0.1, 'regu': 0.0005};60;-8.831250190734863;-5.530196189880371;-7.418323516845703;-6.6916632652282715;-7.38974142074585;-6.406310558319092;0.2914886287526459;0.07759318088010805;0.6944379932545082;0.4941893835185927
