mean_fit_time;mean_score_time;mean_test_score;mean_train_score;param_dropout;param_regu;params;rank_test_score;split0_test_score;split0_train_score;split1_test_score;split1_train_score;split2_test_score;split2_train_score;std_fit_time;std_score_time;std_test_score;std_train_score
1.4628719488779705;0.030758142471313477;-5.9327892661094666;-5.22705872853597;0.05;1e-06;{'dropout': 0.05, 'regu': 1e-06};47;-5.972409725189209;-5.106297492980957;-6.200590133666992;-5.7210164070129395;-5.4716572761535645;-4.853862285614014;0.02283436870306459;0.010663942375779873;0.28397770173205045;0.36416710868717556
1.583877404530843;0.07116484642028809;-5.044866979122162;-4.438518524169922;0.05;5e-06;{'dropout': 0.05, 'regu': 5e-06};11;-5.277425765991211;-4.373605728149414;-4.94799280166626;-4.526357173919678;-4.841340065002441;-4.415592670440674;0.05331229652362107;0.010700420850236252;0.1848144327310087;0.06443315462884827
1.5902112325032551;0.10428460439046223;-5.129467070102692;-4.335869709650676;0.05;1e-05;{'dropout': 0.05, 'regu': 1e-05};15;-5.663463592529297;-4.6565752029418945;-5.0253214836120605;-4.622836112976074;-4.4846906661987305;-3.7281978130340576;0.059219450458639494;0.011543909445492816;0.4636093438324723;0.42990962771351415
1.7453012466430664;0.14640522003173828;-4.604334712028503;-3.767937183380127;0.05;5e-05;{'dropout': 0.05, 'regu': 5e-05};1;-4.838747501373291;-3.5142128467559814;-4.920637607574463;-4.500217437744141;-3.778261184692383;-3.289381265640259;0.08058513836699005;0.009446386448987957;0.4782501408453225;0.5258726640327278
1.8191497325897217;0.18883474667867026;-5.151487946510315;-4.320534388224284;0.05;0.0001;{'dropout': 0.05, 'regu': 0.0001};16;-5.238523006439209;-4.04317569732666;-5.245298862457275;-4.809990882873535;-4.880218982696533;-4.108436584472656;0.12910044735731302;0.014422458370833377;0.1566446896163844;0.3471219679627705
1.8214910825093586;0.22059392929077148;-5.342920243740082;-4.6016232172648115;0.05;0.0005;{'dropout': 0.05, 'regu': 0.0005};24;-5.413468837738037;-4.305619239807129;-5.627574920654297;-5.17297887802124;-4.810115337371826;-4.3262715339660645;0.022536812091370043;0.011081996639788243;0.32128225599012716;0.4040974285345211
1.983927329381307;0.26169570287068683;-5.815692067146301;-5.105613470077515;0.05;0.001;{'dropout': 0.05, 'regu': 0.001};41;-6.349295139312744;-5.605977535247803;-6.215219974517822;-5.738046169281006;-4.4159955978393555;-3.9728167057037354;0.09240878592008815;0.01229076397395317;0.8101978751023617;0.8028208239516572
2.09956161181132;0.303818146387736;-4.714051365852356;-3.986498991648356;0.05;0.005;{'dropout': 0.05, 'regu': 0.005};3;-4.813197612762451;-3.582324504852295;-4.905795574188232;-4.493679046630859;-4.277715682983398;-3.883493423461914;0.12442471652624044;0.010631401322448154;0.2550894733739437;0.3791212519438103
2.1918185551961265;0.34222809473673504;-5.534057796001434;-4.812896887461345;0.05;0.01;{'dropout': 0.05, 'regu': 0.01};32;-6.224066257476807;-5.506415367126465;-5.189741134643555;-4.763130187988281;-5.015520095825195;-4.169145107269287;0.19082449476987898;0.012415407388509601;0.5387206620314543;0.5470712813134759
2.189467748006185;0.3820374806722005;-5.489421784877777;-4.925581455230713;0.05;0.05;{'dropout': 0.05, 'regu': 0.05};29;-6.395095348358154;-5.748899936676025;-5.125946044921875;-4.689797401428223;-4.6761250495910645;-4.338047027587891;0.019980163476437995;0.004985270595323423;0.7228399555423088;0.5996232554925717
2.414417823155721;0.4211241404215495;-4.842430472373962;-4.047828594843547;0.05;0.1;{'dropout': 0.05, 'regu': 0.1};7;-4.984424114227295;-3.7370193004608154;-5.170207500457764;-4.744641304016113;-4.137774467468262;-3.661825180053711;0.18537286455003985;0.011483763036245879;0.414710756717557;0.49367634652962566
2.3839847246805825;0.4585587978363037;-5.155282914638519;-4.392187754313151;0.1;1e-06;{'dropout': 0.1, 'regu': 1e-06};17;-5.38207483291626;-4.2874274253845215;-5.064912796020508;-4.65871524810791;-4.950650215148926;-4.2304205894470215;0.025869359375943805;0.011030540073645451;0.1811605230887061;0.18989492453685675
2.6303001244862876;0.5167152086893717;-5.393939137458801;-4.657045443852742;0.1;5e-06;{'dropout': 0.1, 'regu': 5e-06};27;-5.64687967300415;-4.720037460327148;-5.746840000152588;-5.281956672668457;-4.485177040100098;-3.969142198562622;0.24666104431471636;0.02430457482852757;0.5264564202556965;0.5378019811913917
2.5791688760121665;0.5474778811136881;-5.806309640407562;-5.107792456944783;0.1;1e-05;{'dropout': 0.1, 'regu': 1e-05};40;-6.398899078369141;-5.688929557800293;-6.2922234535217285;-5.809051513671875;-4.188554763793945;-3.8253962993621826;0.026107511331858464;0.012386084104413464;0.935152735445565;0.9081160901586566
2.6791210174560547;0.6206355889638265;-5.613690912723541;-4.8146975835164385;0.1;5e-05;{'dropout': 0.1, 'regu': 5e-05};33;-5.283595561981201;-4.081374168395996;-6.280689239501953;-5.7931084632873535;-5.108336448669434;-4.569610118865967;0.048254820323612835;0.04397043890072379;0.5210944485167202;0.7199812372895099
2.95750625928243;0.6413876215616862;-4.736340522766113;-4.05305830637614;0.1;0.0001;{'dropout': 0.1, 'regu': 0.0001};4;-4.815299987792969;-3.5788822174072266;-4.558860778808594;-4.18569803237915;-4.884120941162109;-4.394594669342041;0.26260804131821835;0.01751717492849593;0.14003529645247167;0.34596885577172226
2.87095308303833;0.6714481512705485;-5.201887845993042;-4.575067440668742;0.1;0.0005;{'dropout': 0.1, 'regu': 0.0005};18;-6.003396511077881;-5.1575422286987305;-5.181152820587158;-4.751338958740234;-4.030727386474609;-3.8163211345672607;0.008360814462932655;0.011475194475599495;0.7641802706440446;0.5615586890659637
2.967191298802694;0.7205963134765625;-5.310729563236237;-4.606466134389241;0.1;0.001;{'dropout': 0.1, 'regu': 0.001};22;-5.820458889007568;-4.9156036376953125;-5.280693054199219;-4.8317952156066895;-4.591190338134766;-4.071999549865723;0.02484335386274977;0.02011528863538066;0.4766618200043051;0.3794705613372602
3.26399827003479;0.7737452189127604;-5.343766391277313;-4.68179194132487;0.1;0.005;{'dropout': 0.1, 'regu': 0.005};25;-5.9301018714904785;-5.057594299316406;-5.448909759521484;-4.994698524475098;-4.306548118591309;-3.9930830001831055;0.2849884929706717;0.03285797946922437;0.6340521232630519;0.4876672183840669
3.162389596303304;0.7904484272003174;-5.849357187747955;-5.028831164042155;0.1;0.01;{'dropout': 0.1, 'regu': 0.01};44;-5.282058238983154;-4.157993316650391;-7.082647323608398;-6.562429904937744;-4.850370407104492;-4.36607027053833;0.024980733881029487;0.010693063253981349;0.969822609117367;1.0877401124172457
3.2492889563242593;0.8412506580352783;-4.896921277046204;-4.143792629241943;0.1;0.05;{'dropout': 0.1, 'regu': 0.05};9;-5.144339084625244;-3.897475481033325;-5.553128719329834;-5.10305643081665;-3.5414834022521973;-3.4308459758758545;0.013336093773969618;0.01236019317766609;0.8023321476560623;0.70454526920066
3.575498580932617;0.8773247400919596;-4.847682893276215;-4.12432058652242;0.1;0.1;{'dropout': 0.1, 'regu': 0.1};8;-5.220767974853516;-4.085205078125;-4.760243892669678;-4.339715003967285;-4.419213771820068;-3.9480416774749756;0.3980162661964569;0.020158267465135826;0.3177431641378453;0.16227449156553497
3.445157210032145;0.9284469286600748;-4.769925951957703;-3.929091215133667;0.15000000000000002;1e-06;{'dropout': 0.15000000000000002, 'regu': 1e-06};5;-4.71503210067749;-3.3346571922302246;-5.653562068939209;-5.19206428527832;-3.5268125534057617;-3.260552167892456;0.04716522738234312;0.037519160914378145;0.8247833207687261;0.8935691059233505
3.53937562306722;0.9739173253377279;-6.42380964756012;-5.844537417093913;0.15000000000000002;5e-06;{'dropout': 0.15000000000000002, 'regu': 5e-06};61;-7.227686405181885;-6.932481288909912;-6.347897052764893;-5.861133575439453;-5.3318634033203125;-4.739997386932373;0.04072354511500616;0.035894812551075045;0.7365998651827463;0.8951547313031181
3.680429379145304;1.015030860900879;-5.09838730096817;-4.3619325160980225;0.15000000000000002;1e-05;{'dropout': 0.15000000000000002, 'regu': 1e-05};14;-4.9234137535095215;-3.7174232006073;-5.709375381469727;-5.245960235595703;-4.444365501403809;-4.1224141120910645;0.027868441780352853;0.012744989086394829;0.5083374321116011;0.6465978483448658
3.7903717358907065;1.0564977327982585;-5.225111126899719;-4.247920592625936;0.15000000000000002;5e-05;{'dropout': 0.15000000000000002, 'regu': 5e-05};21;-5.259195327758789;-4.201506614685059;-5.731422424316406;-5.2679290771484375;-4.414517879486084;-3.2743260860443115;0.025832545029330703;0.018108585833138992;0.5107178053271049;0.8145464646235359
4.182431538899739;1.0972471237182617;-5.832077741622925;-4.953316847483317;0.15000000000000002;0.0001;{'dropout': 0.15000000000000002, 'regu': 0.0001};42;-5.943120956420898;-5.075798988342285;-5.888553619384766;-5.419960975646973;-5.580799102783203;-4.364190578460693;0.38953043343297045;0.010234516429846697;0.14698735899695783;0.43963180732348106
4.015323162078857;1.145039955774943;-5.209895730018616;-4.489604791005452;0.15000000000000002;0.0005;{'dropout': 0.15000000000000002, 'regu': 0.0005};19;-6.21826171875;-5.479270935058594;-5.399715423583984;-4.947686672210693;-3.4126172065734863;-3.0418567657470703;0.013609672818690056;0.008599199057803757;1.09652408954162;1.0464626814835285
