;infeasible count;oil output;gas output;W1_choke_final;W2_choke_final;W3_choke_final;W4_choke_final;W5_choke_final;W6_choke_final;W7_choke_final
0;0.0;119.58444776692605;205878.82906379615;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
1;0.0;119.58444776692605;223010.82779467842;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
2;0.0;119.58444776692605;213627.64523473062;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
3;0.0;119.58444776692605;219278.35247317347;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
4;0.0;119.58444776692605;221574.81994001256;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
5;0.0;119.58444776692605;218296.2567128216;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
6;0.0;119.58444776692605;215494.5004901784;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
7;0.0;119.58444776692605;211503.84021006184;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
8;0.0;119.58444776692605;217215.94183564253;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
9;0.0;119.58444776692605;212710.126539994;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
10;0.0;119.58444776692605;213157.8046698602;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
11;0.0;119.58444776692605;217149.33189998308;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
12;0.0;119.58444776692605;211569.17226348261;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
13;0.0;119.58444776692605;204347.0501262376;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
14;0.0;119.58444776692605;211448.1932483662;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
15;0.0;119.58444776692605;212381.70688520474;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
16;0.0;119.58444776692605;212621.93074998344;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
17;0.0;119.58444776692605;212615.5346597654;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
18;0.0;119.58444776692605;215600.87149769926;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
19;0.0;119.58444776692605;219163.51050976105;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
20;0.0;119.58444776692605;214753.21021704044;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
21;0.0;119.58444776692605;219004.7186693394;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
22;0.0;119.58444776692605;220173.91423525495;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
23;0.0;119.58444776692605;216805.47527139558;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
24;0.0;119.58444776692605;211866.45722129996;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
25;0.0;119.58444776692605;207303.63836531062;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
26;0.0;104.99461405376731;197182.3113148577;72.984;2.1779932051624644e-12;0.0;29.00702470327649;47.84;62.6;50.34
27;0.0;119.58444776692605;216419.69515293287;72.984;2.1779932051624644e-12;40.40415563251172;20.719303359483206;47.84;62.6;50.34
