;switch-off penalty
0;111.610108069646
1;111.610108069646
2;111.610108069646
3;111.610108069646
4;111.610108069646
5;111.610108069646
6;111.610108069646
7;111.610108069646
8;111.610108069646
9;111.610108069646
10;111.610108069646
11;111.610108069646
12;111.610108069646
13;111.610108069646
14;111.610108069646
15;111.610108069646
16;111.610108069646
17;111.610108069646
18;111.610108069646
19;111.610108069646
20;111.610108069646
21;119.95734899392252
22;111.610108069646
23;111.610108069646
24;111.610108069646
25;111.610108069646
26;111.610108069646
27;111.610108069646
28;111.610108069646
29;111.610108069646
30;111.610108069646
31;111.610108069646
32;111.610108069646
33;111.610108069646
34;111.610108069646
35;111.610108069646
36;111.610108069646
37;93.46575429787761
38;93.46575429787761
39;111.610108069646
40;111.610108069646
41;93.46575429787761
42;93.46575429787761
43;111.610108069646
44;111.610108069646
45;111.610108069646
46;119.95734899392252
47;111.610108069646
48;111.610108069646
49;111.610108069646
50;111.610108069646
51;93.46575429787761
52;93.46575429787761
53;111.610108069646
54;111.610108069646
55;111.610108069646
56;111.610108069646
57;111.610108069646
58;111.610108069646
59;111.610108069646
60;111.610108069646
61;111.610108069646
62;111.610108069646
63;111.610108069646
64;111.610108069646
65;93.46575429787761
66;111.610108069646
67;111.610108069646
68;111.610108069646
69;119.95734899392252
70;111.610108069646
71;111.610108069646
72;111.610108069646
73;111.610108069646
74;111.610108069646
75;111.610108069646
76;93.46575429787761
77;111.610108069646
78;111.610108069646
79;111.610108069646
80;119.95734899392252
81;119.95734899392252
82;93.46575429787761
83;111.610108069646
84;111.610108069646
85;111.610108069646
86;93.46575429787761
87;111.610108069646
88;111.610108069646
89;111.610108069646
90;111.610108069646
91;93.46575429787761
92;111.610108069646
93;111.610108069646
94;111.610108069646
95;111.610108069646
96;93.46575429787761
97;111.610108069646
98;111.610108069646
99;111.610108069646
100;93.46575429787761
101;111.610108069646
102;111.610108069646
103;111.610108069646
104;111.610108069646
105;111.610108069646
106;111.610108069646
107;111.610108069646
108;111.610108069646
109;111.610108069646
110;111.610108069646
111;111.610108069646
112;111.610108069646
113;111.610108069646
114;111.610108069646
115;111.610108069646
116;111.610108069646
117;111.610108069646
118;93.46575429787761
119;111.610108069646
120;111.610108069646
121;111.610108069646
122;111.610108069646
123;111.610108069646
124;111.610108069646
125;111.610108069646
126;93.46575429787761
127;111.610108069646
128;111.610108069646
129;119.95734899392252
130;119.95734899392252
131;111.610108069646
132;111.610108069646
133;111.610108069646
134;111.610108069646
135;111.610108069646
136;111.610108069646
137;111.610108069646
138;111.610108069646
139;111.610108069646
140;111.610108069646
141;111.610108069646
142;111.610108069646
143;111.610108069646
144;111.610108069646
145;111.610108069646
146;93.46575429787761
147;111.610108069646
148;111.610108069646
149;111.610108069646
150;111.610108069646
151;111.610108069646
152;111.610108069646
153;111.610108069646
154;111.610108069646
155;111.610108069646
156;111.610108069646
157;111.610108069646
158;111.610108069646
159;111.610108069646
160;111.610108069646
161;111.610108069646
162;111.610108069646
163;111.610108069646
164;111.610108069646
165;111.610108069646
166;111.610108069646
167;111.610108069646
168;111.610108069646
169;93.46575429787761
170;93.46575429787761
171;111.610108069646
172;93.46575429787761
173;111.610108069646
174;111.610108069646
175;111.610108069646
176;111.610108069646
177;111.610108069646
178;119.95734899392252
179;111.610108069646
180;111.610108069646
181;119.95734899392252
182;93.46575429787761
183;111.610108069646
184;111.610108069646
185;111.610108069646
186;111.610108069646
187;111.610108069646
188;111.610108069646
189;111.610108069646
190;111.610108069646
191;111.610108069646
192;119.95734899392252
193;111.610108069646
194;111.610108069646
195;111.610108069646
196;111.610108069646
197;111.610108069646
198;111.610108069646
199;111.610108069646
