;switch-off penalty
0;105.16897895789644
1;105.16897895789644
2;105.16897895789644
3;105.16897895789644
4;105.16897895789644
5;105.16897895789644
6;105.16897895789644
7;105.16897895789644
8;100.389710379321
9;105.16897895789644
10;105.16897895789644
11;100.389710379321
12;105.16897895789644
13;105.16897895789644
14;105.16897895789644
15;100.389710379321
16;100.389710379321
17;105.16897895789644
18;105.16897895789644
19;105.16897895789644
20;105.16897895789644
21;105.16897895789644
22;100.389710379321
23;105.16897895789644
24;105.16897895789644
25;105.16897895789644
26;105.16897895789644
27;105.16897895789644
28;105.16897895789644
29;100.389710379321
30;105.16897895789644
31;100.389710379321
32;105.16897895789644
33;105.16897895789644
34;105.16897895789644
35;100.389710379321
36;100.389710379321
37;78.67738426185154
38;78.67738426185154
39;105.16897895789644
40;105.16897895789644
41;78.67738426185154
42;78.67738426185154
43;105.16897895789644
44;105.16897895789644
45;105.16897895789644
46;105.16897895789644
47;105.16897895789644
48;100.389710379321
49;105.16897895789644
50;105.16897895789644
51;78.67738426185154
52;78.67738426185154
53;105.16897895789644
54;100.389710379321
55;105.16897895789644
56;100.389710379321
57;105.16897895789644
58;100.389710379321
59;105.16897895789644
60;100.389710379321
61;105.16897895789644
62;105.16897895789644
63;100.389710379321
64;100.389710379321
65;78.67738426185154
66;105.16897895789644
67;100.389710379321
68;105.16897895789644
69;105.16897895789644
70;100.389710379321
71;105.16897895789644
72;100.389710379321
73;105.16897895789644
74;105.16897895789644
75;105.16897895789644
76;78.67738426185154
77;105.16897895789644
78;105.16897895789644
79;100.389710379321
80;105.16897895789644
81;105.16897895789644
82;78.67738426185154
83;100.389710379321
84;105.16897895789644
85;105.16897895789644
86;78.67738426185154
87;100.389710379321
88;105.16897895789644
89;105.16897895789644
90;105.16897895789644
91;78.67738426185154
92;105.16897895789644
93;105.16897895789644
94;105.16897895789644
95;105.16897895789644
96;78.67738426185154
97;105.16897895789644
98;105.16897895789644
99;105.16897895789644
100;78.67738426185154
101;105.16897895789644
102;105.16897895789644
103;105.16897895789644
104;105.16897895789644
105;100.389710379321
106;105.16897895789644
107;105.16897895789644
108;105.16897895789644
109;105.16897895789644
110;100.389710379321
111;105.16897895789644
112;105.16897895789644
113;105.16897895789644
114;105.16897895789644
115;105.16897895789644
116;105.16897895789644
117;105.16897895789644
118;78.67738426185154
119;105.16897895789644
120;105.16897895789644
121;105.16897895789644
122;105.16897895789644
123;105.16897895789644
124;105.16897895789644
125;105.16897895789644
126;78.67738426185154
127;105.16897895789644
128;100.389710379321
129;105.16897895789644
130;105.16897895789644
131;100.389710379321
132;105.16897895789644
133;105.16897895789644
134;105.16897895789644
135;105.16897895789644
136;105.16897895789644
137;105.16897895789644
138;100.389710379321
139;105.16897895789644
140;105.16897895789644
141;105.16897895789644
142;105.16897895789644
143;105.16897895789644
144;100.389710379321
145;105.16897895789644
146;78.67738426185154
147;105.16897895789644
148;100.389710379321
149;105.16897895789644
150;100.389710379321
151;100.389710379321
152;105.16897895789644
153;105.16897895789644
154;105.16897895789644
155;105.16897895789644
156;100.389710379321
157;100.389710379321
158;100.389710379321
159;105.16897895789644
160;100.389710379321
161;105.16897895789644
162;105.16897895789644
163;105.16897895789644
164;105.16897895789644
165;100.389710379321
166;105.16897895789644
167;100.389710379321
168;105.16897895789644
169;78.67738426185154
170;78.67738426185154
171;100.389710379321
172;78.67738426185154
173;105.16897895789644
174;100.389710379321
175;105.16897895789644
176;105.16897895789644
177;105.16897895789644
178;105.16897895789644
179;105.16897895789644
180;100.389710379321
181;105.16897895789644
182;78.67738426185154
183;105.16897895789644
184;105.16897895789644
185;105.16897895789644
186;100.389710379321
187;105.16897895789644
188;105.16897895789644
189;105.16897895789644
190;100.389710379321
191;105.16897895789644
192;105.16897895789644
193;105.16897895789644
194;105.16897895789644
195;105.16897895789644
196;105.16897895789644
197;105.16897895789644
198;105.16897895789644
199;105.16897895789644
