23389.81390060239, 0.0
10231.27574436835, 0.0
0.30330938925563633, 239.88618
0.0, 1000.9006787495817
0.0, 6910.856747050466
0.0, 462.25763
0.0, 6164.06326793285
6867.3713619499695, 250.37906
8.594007103160465, 109.47593195674924
297.8440407622472, 127.855064
0.0, 6284.410644425864
0.0, 5684.854963117005
3439.3429935237464, 117.37587
3804.45742248829, 274.18234
0.0, 9230.98317068912
80.43075, 86.09075475735604
0.0, 7409.273607469155
0.0, 65.63115986498346
0.0, 5978.686279078979
0.0, 7751.853825756076
28858.258186505565, 189.52417
17641.42354312518, 0.0
0.0, 7065.910692610176
13770.891794379982, 234.34195
1065.7217488000126, 1216.2806152422293
0.7726113433974362, 34.707466255883695
22577.63029784686, 166.17755
0.0, 46.12007
34772.25457451715, 130.82042
0.0, 190.60988
0.0, 206.13905866105975
0.043838913401600635, 189.4572624607774
12503.050490983029, 0.0
0.0, 243.73573
0.0, 6786.675399433465
0.0, 1071.6743
0.0, 1052.0292255031127
28550.53989396572, 0.0
8819.18515163161, 0.0
0.0, 3849.8785840115775
