2597.3562663469434, 1836.4365
757.5083233438315, 1596.4929
6659.677908446038, 1959.2665
0.0, 1113.1118
1652.945302476822, 1958.2557
346.9256446589268, 723.9875
2776.397350000034, 1968.9043
2377.5658780277754, 1661.1462
0.0, 1672.3809
0.0, 1425.1694
0.0, 1691.4508
3032.902525087843, 2121.6277
11920.31583516826, 795.346
3849.6428703468573, 933.25305
0.0, 1751.7221108681608
0.0, 1866.904
470.4627752018421, 1034.7168
3908.1547117389287, 1735.7444
0.0, 1811.0693
0.0, 632.2516922905093
15793.913756362763, 958.95605
1436.0623572352763, 1678.2592
0.0, 1658.0431
1444.368519978533, 3050.2866
102.6109, 94.75363250983871
0.0, 1871.2351
0.0, 1327.842
1128.75207016253, 715.41406
0.0, 1237.9088
0.0, 0.03397359
11424.379914476216, 1897.1858
471.82898570267, 560.38806
8440.924704641231, 539.28613
0.0, 1875.3158
11405.023842229915, 1209.4279
6561.498595911058, 1603.9177
868.9889972837785, 1807.4388
752.2125066790028, 887.3230600000005
0.0, 1980.6670182241596
19976.71983609185, 1166.004
