38360.36081793477, 0.0
0.0, 10841.826666437883
0.0, 2052.490212953285
0.0, 2749.7812
0.0, 3153.4359815403063
0.0, 2683.7605
0.0, 2067.857774537992
24730.822, 27563.255878610224
0.0, 7481.341
0.0, 2521.6711
26479.25618987102, 53020.68
12310.198728552845, 0.0
5453.205, 0.0
0.0, 10340.464353957921
0.0, 9218.498647923632
0.0, 2881.5941603489773
3058.2495, 0.0
23090.078031714704, 0.0
47372.43563504512, 0.0
34394.9673604994, 0.0
8661.08, 0.0
54050.76947376305, 0.0
27380.994, 0.0
28497.139, 0.0
25081.65382145901, 0.0
38292.765014950164, 50934.87
0.0, 1808.2133
22409.579685806428, 0.0
4070.646548790184, 0.0
0.0, 2758.3994
27930.68, 0.0
27579.754, 0.0
0.0, 1368.015518326073
26456.551014277917, 53391.297
28184.749387827484, 0.0
31275.068745861485, 28149.992
0.0, 2375.3960493797795
29134.753981205897, 0.0
0.0, 5305.724354153129
0.0, 11171.152511749948
