;switch-off penalty
0;68.11749620940301
1;68.11749620940301
2;68.11749620940301
3;68.11749620940301
4;68.11749620940301
5;68.11749620940297
6;68.11749620940301
7;68.11749620940301
8;68.11749620940301
9;68.11749620940301
10;68.11749620940301
11;68.11749620940301
12;68.11749620940297
13;68.11749620940301
14;68.11749620940301
15;68.11749620940301
16;68.11749620940301
17;68.11749620940301
18;68.11749620940301
19;68.11749620940301
20;68.11749620940301
21;68.11749620940301
22;68.11749620940301
23;68.11749620940301
24;68.11749620940301
25;68.11749620940301
26;68.11749620940301
27;68.11749620940301
28;68.11749620940301
29;68.11749620940301
30;68.11749620940301
31;68.11749620940301
32;68.11749620940301
33;68.11749620940301
34;68.11749620940301
35;68.11749620940301
36;68.11749620940301
37;68.11749620940301
38;68.11749620940301
39;68.11749620940301
40;68.11749620940301
41;68.11749620940301
42;68.11749620940301
43;68.11749620940301
44;68.11749620940301
45;68.11749620940301
46;68.11749620940301
47;68.11749620940301
48;68.11749620940301
49;68.11749620940301
50;68.11749620940301
51;68.11749620940301
52;68.11749620940301
53;68.11749620940301
54;68.11749620940301
55;68.11749620940301
56;68.11749620940301
57;68.11749620940301
58;68.11749620940301
59;68.11749620940301
60;68.11749620940301
61;68.11749620940301
62;68.11749620940301
63;68.11749620940301
64;68.11749620940301
65;68.11749620940301
66;68.11749620940301
67;68.11749620940301
68;68.11749620940301
69;68.11749620940301
70;68.11749620940301
71;68.11749620940301
72;68.11749620940301
73;68.11749620940301
74;68.11749620940301
75;68.11749620940301
76;68.11749620940301
77;68.11749620940301
78;68.11749620940304
79;68.11749620940301
80;68.11749620940301
81;68.11749620940301
82;68.11749620940301
83;68.11749620940301
84;68.11749620940301
85;68.11749620940301
86;68.11749620940301
87;68.11749620940301
88;68.11749620940301
89;68.11749620940301
90;68.11749620940301
91;68.11749620940301
92;68.11749620940301
93;68.11749620940301
94;68.11749620940301
95;68.11749620940301
96;68.11749620940301
97;68.11749620940301
98;68.11749620940301
99;68.11749620940301
100;68.11749620940301
101;68.11749620940301
102;68.11749620940301
103;68.11749620940301
104;68.11749620940301
105;68.11749620940301
106;68.11749620940301
107;68.11749620940301
108;68.11749620940301
109;68.11749620940301
110;68.11749620940301
111;57.61380307419922
112;68.11749620940301
113;68.11749620940301
114;68.11749620940301
115;68.11749620940301
116;68.11749620940301
117;68.11749620940293
118;68.11749620940301
119;68.11749620940301
120;68.11749620940301
121;68.11749620940301
122;68.11749620940301
123;68.11749620940301
124;68.11749620940301
125;68.11749620940301
126;68.11749620940293
127;68.11749620940301
128;68.11749620940301
129;68.11749620940301
130;68.11749620940301
131;48.999891348006386
132;68.11749620940301
133;68.11749620940301
134;68.11749620940301
135;68.11749620940301
136;68.11749620940301
137;68.11749620940301
138;68.11749620940301
139;68.11749620940301
140;68.11749620940301
141;68.11749620940301
142;68.11749620940301
143;68.11749620940301
144;68.11749620940301
145;68.1174962094029
146;68.11749620940301
147;68.11749620940301
148;68.11749620940301
149;68.11749620940301
150;68.11749620940301
151;68.11749620940301
152;68.11749620940301
153;68.11749620940297
154;68.11749620940301
155;68.11749620940301
156;68.11749620940301
157;68.11749620940301
158;68.11749620940301
159;68.11749620940301
160;68.11749620940301
161;68.11749620940301
162;68.11749620940301
163;68.11749620940301
164;68.11749620940301
165;48.99989134800637
166;68.11749620940301
167;68.11749620940301
168;68.11749620940301
169;68.11749620940301
170;68.11749620940301
171;68.11749620940301
172;68.11749620940301
173;68.11749620940301
174;68.11749620940301
175;68.11749620940301
176;68.11749620940301
177;68.11749620940301
178;68.11749620940301
179;68.11749620940301
180;68.11749620940301
181;48.99989134800637
182;68.11749620940301
183;68.11749620940301
184;68.11749620940301
185;68.11749620940301
186;68.11749620940301
187;68.11749620940301
188;68.11749620940301
189;68.11749620940297
190;68.11749620940301
191;68.11749620940301
192;68.11749620940301
193;68.11749620940301
194;68.11749620940301
195;68.11749620940301
196;68.11749620940301
197;68.11749620940301
198;68.11749620940301
199;68.11749620940301
