;infeasible count;oil output;gas output;W1_choke_final;W2_choke_final;W3_choke_final;W4_choke_final;W5_choke_final;W6_choke_final;W7_choke_final
0;0.0;77.06535659285365;176404.8872320453;0.0;37.19;0.0;0.0;38.89695178158475;62.596000000000004;45.15136932134783
1;0.0;60.22730756521677;137789.037140145;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
2;0.0;60.22730756521677;133655.44152740197;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
3;0.0;60.22730756521677;139389.17219285585;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
4;0.0;60.22730756521677;135215.85627264623;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
5;0.0;60.22730756521677;137213.46480282693;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
6;0.0;60.22730756521677;135683.37189323216;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
7;1.0;70.82780292815625;128087.86105744244;72.97399999999999;37.19;0.0;0.0;0.0;62.596000000000004;0.0
8;0.0;60.22730756521677;138414.1985701783;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
9;0.0;60.22730756521677;135510.7873829607;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
10;0.0;60.22730756521677;130423.11100215872;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
11;0.0;60.22730756521677;132716.47976284267;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
12;0.0;60.22730756521677;134089.36374001898;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
13;0.0;60.22730756521677;137063.29762397858;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
14;0.0;60.22730756521677;136535.03499888326;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
15;0.0;60.22730756521677;140005.42452002998;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
16;0.0;60.22730756521677;136323.59824741606;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
17;0.0;60.22730756521677;136798.98734480838;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
18;0.0;60.22730756521677;138385.50349444986;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
19;0.0;60.22730756521677;135040.02724792715;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
20;0.0;60.22730756521677;138114.48782438412;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
21;0.0;60.22730756521677;136908.56814665123;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
22;0.0;60.22730756521677;131357.01334526064;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
23;0.0;60.22730756521677;137812.4139259766;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
24;0.0;60.22730756521677;134340.049393714;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
25;0.0;60.22730756521677;142557.22746027488;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
26;0.0;60.22730756521677;132384.20863255567;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
27;0.0;60.22730756521677;137779.5773022526;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
28;0.0;60.22730756521677;132543.3128988756;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
29;0.0;60.22730756521677;135008.17996412027;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
30;0.0;60.22730756521677;137310.61537659628;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
31;0.0;60.22730756521677;138076.86615623394;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
32;0.0;60.22730756521677;138630.12210263437;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
33;0.0;60.22730756521677;137623.16537528398;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
34;0.0;60.22730756521677;135440.76474408217;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
35;0.0;60.22730756521677;138189.61296273937;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
36;0.0;60.22730756521677;141411.88981861397;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
37;0.0;60.22730756521677;131346.33773776173;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
38;0.0;60.22730756521677;138896.62772041938;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
39;0.0;60.22730756521677;136682.79214224344;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
40;0.0;60.22730756521677;132188.6763659448;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
41;0.0;60.22730756521677;135934.92859815562;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
42;0.0;60.22730756521677;135128.81378859893;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
43;0.0;60.22730756521677;137052.47453029925;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
44;0.0;60.22730756521677;136974.35624724047;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
45;0.0;60.22730756521677;136288.4923703929;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
46;0.0;60.22730756521677;142474.22702481737;0.0;37.19;0.0;0.0;0.0;62.596000000000004;45.15136932134783
