;infeasible count;oil output;gas output;W1_choke_final;W2_choke_final;W3_choke_final;W4_choke_final;W5_choke_final;W6_choke_final;W7_choke_final
0;0.0;107.34324304857617;219590.74257881707;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
1;0.0;107.34324304857617;220283.962114817;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
2;0.0;107.34324304857617;223238.66766101608;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
3;0.0;107.34324304857617;214217.83829502657;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
4;0.0;107.34324304857617;222951.811700809;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
5;0.0;107.34324304857617;217993.91121476886;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
6;0.0;107.34324304857617;216207.65549070048;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
7;0.0;107.34324304857617;224505.63095246366;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
8;0.0;107.34324304857617;220058.03186490727;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
9;0.0;107.34324304857617;220813.95503310947;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
10;0.0;107.34324304857617;221606.28970342033;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
11;0.0;107.34324304857617;219350.48168987964;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
12;0.0;107.34324304857617;223077.7487510367;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
13;0.0;107.34324304857617;223426.48925854245;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
14;0.0;107.34324304857617;216980.11694222785;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
15;0.0;107.34324304857617;221972.32937325316;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
16;0.0;107.34324304857617;219865.66120144725;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
17;0.0;107.34324304857617;219760.71225583457;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
18;0.0;107.34324304857617;214252.46432334417;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
19;0.0;107.34324304857617;219277.03057233576;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
20;0.0;107.34324304857617;219327.61230673594;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
21;0.0;107.34324304857617;221718.90880318073;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
22;0.0;107.34324304857617;220179.76559652842;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
23;0.0;107.34324304857617;218337.1024109631;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
24;0.0;107.34324304857617;218821.01125606598;72.984;0.0;40.0;28.025665180995258;52.767676761216386;62.606;13.357249999999308
