;infeasible count;oil output;gas output;W1_choke_final;W2_choke_final;W3_choke_final;W4_choke_final;W5_choke_final;W6_choke_final;W7_choke_final
0;1.0;120.9779051773393;242616.68826238322;72.984;0.0;40.0;35.546403466902476;60.98756968961245;62.606;25.791429402329587
1;1.0;122.11957989014442;242795.0186500529;72.984;0.0;40.0;36.26505015068845;62.52977923849367;62.606;25.791429402329587
2;1.0;120.59752047924823;239858.53292037532;72.984;0.0;40.0;33.089046942756205;62.52977923849359;62.606;25.791429402329587
3;1.0;121.88629495636792;237685.22692124822;72.984;0.0;40.0;35.77826645963661;62.52977923849352;62.606;25.791429402329587
4;1.0;120.47643764847092;233955.93925965554;72.984;0.0;57.84631896809;31.02618723508859;53.227;62.606;25.791429402329587
5;1.0;127.58032963431756;232091.10917221254;72.984;0.0;65.71073751969772;35.80727859103931;53.227;62.606;25.791429402329587
6;1.0;114.67051069791248;237026.81955740196;72.984;0.0;40.40415563251172;22.524;62.52977923849354;62.606;25.791429402329587
7;1.0;121.02593514418012;237478.1456103195;72.984;0.0;57.25097616732416;32.845956954511955;53.227;62.606;25.791429402329587
8;1.0;123.23082708007493;246111.74933631497;72.984;0.0;60.50890616791687;33.66054304700675;53.227;62.606;25.791429402329587
9;1.0;120.11220853617652;235149.52018113682;72.984;0.0;57.174160289216644;31.02618723508859;53.227;62.606;25.791429402329587
10;1.0;115.27351940129708;234140.4348742995;72.984;0.0;48.44288984541925;22.524;62.13493534397749;62.606;25.791429402329587
11;1.0;122.43726978597606;248350.27716875557;72.984;0.0;60.3012775736667;32.281241403728515;53.227;62.606;25.791429402329587
12;1.0;121.5567544041521;243493.9260023596;72.984;0.0;40.0;35.09063111275814;62.52977923849354;62.606;25.791429402329587
13;1.0;119.02440274614209;248203.4582549631;72.984;0.0;40.0;31.02618723508859;61.39911209233567;62.606;25.791429402329587
14;1.0;126.50966725532311;240666.06069605006;72.984;0.0;65.71073751969772;33.57318238825263;53.227;62.606;25.791429402329587
15;1.0;114.06565367436778;239053.7948200256;72.984;0.0;40.40415563251172;22.524;61.359769699124534;62.606;25.791429402329587
16;1.0;122.77116598145527;244575.7035563472;72.984;0.0;61.76651124991682;31.02618723508859;53.227;62.606;25.791429402329587
17;1.0;125.38835144688883;236491.37680211832;72.984;0.0;65.71073751969772;31.233390275541623;53.227;62.606;25.791429402329587
18;1.0;127.63552811633821;239431.5252168651;72.984;0.0;65.1086761674845;36.72443987990111;53.227;62.606;25.791429402329587
19;1.0;121.74636851569404;236044.02505642615;72.984;0.0;58.68552952788967;32.727180934264524;53.227;62.606;25.791429402329587
20;1.0;120.9028002329864;242189.20071745157;72.984;0.0;40.0;33.7260585273555;62.52977923849355;62.606;25.791429402329587
21;1.0;122.87941830685018;236737.77559098235;72.984;0.0;57.0565509222437;36.93336412952604;53.227;62.606;25.791429402329587
22;1.0;120.02124340956438;241891.48252712865;72.984;0.0;57.00629067840489;31.02618723508859;53.227;62.606;25.791429402329587
23;1.0;124.52614777345886;234571.59394512654;72.984;0.0;62.778648710620054;33.3399904499941;53.227;62.606;25.791429402329587
24;1.0;120.52388406905997;250007.3923618305;72.984;0.0;40.0;32.93539362718637;62.52977923849355;62.606;25.791429402329587
25;1.0;119.60892102709023;249527.66699959556;72.984;0.0;40.0;31.02618723508859;62.52977923849367;62.606;25.791429402329587
26;1.0;121.25578197106142;240163.65562121893;72.984;0.0;58.81919441140233;31.552362638107354;53.227;62.606;25.791429402329587
27;1.0;127.7888217289906;230299.54739745875;72.984;0.0;65.71073751969772;36.24232833796095;53.227;62.606;25.791429402329587
28;1.0;120.44222866762355;248718.88837561072;72.984;0.0;40.0;32.76500749439103;62.52977923849372;62.606;25.791429402329587
29;1.0;123.1545182848853;244378.01600661458;72.984;0.0;62.0115093244283;31.4997568248201;53.227;62.606;25.791429402329587
30;1.0;122.14766454400794;234057.8308418959;72.984;0.0;58.232412144634566;34.0768902128112;53.227;62.606;25.791429402329587
31;1.0;125.48139256325686;249007.91530285764;72.984;0.0;65.71073751969772;31.427534394975506;53.227;62.606;25.791429402329587
32;1.0;127.26930335977809;231573.67894614115;72.984;0.0;65.71073751969772;35.158276036594316;53.227;62.606;25.791429402329587
33;1.0;126.70766806168757;237599.55991114158;72.984;0.0;65.71073751969772;33.986340502636956;53.227;62.606;25.791429402329587
34;1.0;122.10940051197161;242967.88077453975;72.984;0.0;40.0;36.24380936501348;62.52977923849355;62.606;25.791429402329587
35;1.0;121.55101839572592;242528.62666062417;72.984;0.0;59.82938059341631;31.02618723508859;53.227;62.606;25.791429402329587
36;1.0;124.65870566784157;246597.38039464218;72.984;0.0;62.41605675401762;34.09958620534612;53.227;62.606;25.791429402329587
37;1.0;122.06336694091353;247864.19906973094;72.984;0.0;60.65775591292832;31.026187235088592;53.227;62.606;25.791429402329587
38;1.0;122.0387593694632;249509.62964962103;72.984;0.0;56.77834847901175;35.4937712616255;53.227;62.606;25.791429402329587
39;1.0;123.74865060182495;231911.71154166327;72.984;0.0;62.50890075632864;32.076947313617126;53.227;62.606;25.791429402329587
40;1.0;122.249739466285;242051.98200628522;72.984;0.0;60.94970535102801;31.02618723508859;53.227;62.606;25.791429402329587
41;1.0;125.04249914054489;247247.70435628112;72.984;0.0;64.88717037178523;31.608758345505624;53.227;62.606;25.791429402329587
42;1.0;115.33995401262047;236245.2212429497;72.984;0.0;48.20579758496797;22.524;62.45841969670038;62.606;25.791429402329587
43;1.0;127.41536041279787;243362.77321897162;72.984;0.0;65.71073751969772;35.46304578842604;53.227;62.606;25.791429402329587
44;1.0;119.90040500089586;242914.97316116074;72.984;0.0;40.0;31.6344118741798;62.52977923849355;62.606;25.791429402329587
45;1.0;121.41674729494062;238279.6623566144;72.984;0.0;58.14866652237697;32.64641494253171;53.227;62.606;25.791429402329587
46;1.0;123.2735822372222;229592.83303281327;72.984;0.0;60.97308200405708;33.13144827699803;53.227;62.606;25.791429402329587
47;1.0;126.3548747616989;240917.91046322844;72.984;0.0;64.71823323773089;34.572259445930875;53.227;62.606;25.791429402329587
48;1.0;114.61684210799194;237306.19190797542;72.984;0.0;40.40415563251172;22.524;62.42596501508661;62.606;25.791429402329587
49;1.0;121.02086196422994;244359.14525373816;72.984;0.0;57.175387148308985;32.920840455009866;53.227;62.606;25.791429402329587
50;1.0;121.68704849443;243494.5154721385;72.984;0.0;59.74206636406996;31.40876154210037;53.227;62.606;25.791429402329587
51;1.0;121.0887350307476;248233.58313100407;72.984;0.0;57.79467441560063;32.36223187664429;53.227;62.606;25.791429402329587
52;1.0;120.10602065637399;245223.51286087328;72.984;0.0;40.0;32.063459503151876;62.52977923849355;62.606;25.791429402329587
53;1.0;120.41351791875438;238473.91224865624;72.984;0.0;40.0;32.705098249155554;62.52977923849355;62.606;25.791429402329587
54;1.0;119.71602740237518;242339.66661009943;72.984;0.0;40.0;31.249680607988058;62.52977923849391;62.606;25.791429402329587
55;1.0;122.92997721668624;241133.02268357083;72.984;0.0;60.3163004487273;33.2893373354585;53.227;62.606;25.791429402329587
56;1.0;121.14385586601948;247133.90782927955;72.984;0.0;57.50453751613735;32.80531109611492;53.227;62.606;25.791429402329587
57;1.0;123.49627817349605;236859.5365699535;72.984;0.0;62.90238734862597;31.02618723508859;53.227;62.606;25.791429402329587
58;1.0;113.41672880606909;237865.56051598108;72.984;0.0;40.40415563251172;22.524;60.104517206901235;62.606;25.791429402329587
